ID,receiptNumber,store_ID,posSystem_ID,customer_ID,businessDate,createdAt,netRevenue,vatAmount,grossAmount,discountAmount,currency_code,paymentMethod,itemCount,dwellSeconds
RC-BLN01-0000154,BLN01-0000154,BLN01,SM-BLN01,CUST00324,2026-01-07,2026-01-07T13:32:51Z,0.07,0.01,0.08,0.0,EUR,Card payment 20,1,140
RC-BLN01-0000155,BLN01-0000155,BLN01,SM-BLN01,,2026-01-07,2026-01-07T13:24:23Z,3.07,0.58,3.65,0.25,EUR,Card payment VISA,1,162
RC-BLN01-0000156,BLN01-0000156,BLN01,SM-BLN01,CUST00465,2026-01-07,2026-01-07T13:16:12Z,3.28,0.62,3.9,0.0,EUR,Card payment Master Card,1,89
RC-BLN01-0000157,BLN01-0000157,BLN01,SM-BLN01,,2026-01-07,2026-01-07T14:58:07Z,1.72,0.33,2.05,0.15,EUR,Card payment 20,2,100
RC-BLN01-0000158,BLN01-0000158,BLN01,SM-BLN01,,2026-01-07,2026-01-07T14:31:33Z,2.52,0.18,2.7,0.0,EUR,Card payment VISA,1,53
RC-BLN01-0000159,BLN01-0000159,BLN01,SM-BLN01,,2026-01-07,2026-01-07T14:13:45Z,6.84,1.01,7.85,0.0,EUR,Card payment 20,3,71
RC-BLN01-0000160,BLN01-0000160,BLN01,SM-BLN01,CUST00448,2026-01-07,2026-01-07T14:18:27Z,6.05,0.42,6.47,0.23,EUR,Card payment VISA,3,85
RC-BLN01-0000161,BLN01-0000161,BLN01,SM-BLN01,CUST00044,2026-01-07,2026-01-07T14:01:59Z,0.13,0.02,0.15,0.0,EUR,Card payment 20,1,166
RC-BLN01-0000162,BLN01-0000162,BLN01,SM-BLN01,,2026-01-07,2026-01-07T15:43:06Z,1.56,0.29,1.85,0.0,EUR,Card payment 20,2,171
RC-BLN01-0000163,BLN01-0000163,BLN01,MO-BLN01,CUST00206,2026-01-07,2026-01-07T15:07:19Z,3.31,0.39,3.7,0.0,EUR,Card payment 20,3,49
RC-BLN01-0000164,BLN01-0000164,BLN01,SM-BLN01,CUST00023,2026-01-07,2026-01-07T16:33:09Z,3.21,0.24,3.45,0.0,EUR,Card payment 20,2,74
RC-BLN01-0000165,BLN01-0000165,BLN01,SM-BLN01,CUST00450,2026-01-07,2026-01-07T16:09:33Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,123
RC-BLN01-0000166,BLN01-0000166,BLN01,SM-BLN01,CUST00439,2026-01-07,2026-01-07T16:33:12Z,3.77,0.43,4.2,0.0,EUR,Card payment 20,2,80
RC-BLN01-0000167,BLN01-0000167,BLN01,MO-BLN01,CUST00025,2026-01-07,2026-01-07T16:05:50Z,3.53,0.42,3.95,0.0,EUR,Card payment 20,2,92
RC-BLN01-0000168,BLN01-0000168,BLN01,SM-BLN01,CUST00356,2026-01-07,2026-01-07T16:57:50Z,2.71,0.19,2.9,0.0,EUR,Card payment 20,2,127
RC-BLN01-0000169,BLN01-0000169,BLN01,SM-BLN01,,2026-01-07,2026-01-07T17:53:54Z,4.99,0.35,5.33,0.07,EUR,Card payment 10,3,43
RC-BLN01-0000170,BLN01-0000170,BLN01,SM-BLN01,CUST00059,2026-01-07,2026-01-07T17:34:34Z,4.28,0.52,4.8,0.0,EUR,Card payment Master Card,2,98
RC-BLN01-0000171,BLN01-0000171,BLN01,SM-BLN01,,2026-01-07,2026-01-07T17:28:16Z,1.12,0.08,1.2,0.0,EUR,Card payment Master Card,1,93
RC-BLN01-0000172,BLN01-0000172,BLN01,SM-BLN01,,2026-01-07,2026-01-07T17:26:49Z,0.78,0.06,0.83,0.17,EUR,Card payment 20,1,93
RC-BLN01-0000173,BLN01-0000173,BLN01,SM-BLN01,,2026-01-07,2026-01-07T17:35:55Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,116
RC-BLN01-0000174,BLN01-0000174,BLN01,SM-BLN01,,2026-01-07,2026-01-07T18:03:16Z,2.71,0.19,2.9,0.0,EUR,Card payment 20,1,156
RC-BLN01-0000175,BLN01-0000175,BLN01,SM-BLN01,,2026-01-07,2026-01-07T18:40:05Z,1.39,0.26,1.65,0.0,EUR,Card payment VISA,2,183
RC-BLN01-0000176,BLN01-0000176,BLN01,SM-BLN01,,2026-01-07,2026-01-07T18:19:04Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,94
RC-BLN01-0000177,BLN01-0000177,BLN01,SM-BLN01,CUST00240,2026-01-07,2026-01-07T18:32:56Z,1.5,0.28,1.78,0.0,EUR,Card payment 20,2,119
RC-BLN01-0000178,BLN01-0000178,BLN01,MO-BLN01,,2026-01-07,2026-01-07T19:18:02Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,172
RC-BLN01-0000179,BLN01-0000179,BLN01,MO-BLN01,,2026-01-07,2026-01-07T19:36:25Z,5.32,0.73,6.05,0.0,EUR,Card payment VISA,4,172
RC-BLN01-0000180,BLN01-0000180,BLN01,SM-BLN01,CUST00206,2026-01-07,2026-01-07T20:48:28Z,1.23,0.11,1.35,0.1,EUR,Card payment VISA,2,111
RC-BLN01-0000181,BLN01-0000181,BLN01,SM-BLN01,,2026-01-07,2026-01-07T20:13:05Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,117
RC-BLN01-0000182,BLN01-0000182,BLN01,SM-BLN01,CUST00314,2026-01-07,2026-01-07T21:39:25Z,0.84,0.07,0.91,0.24,EUR,Card payment 20,2,81
RC-BLN01-0000183,BLN01-0000183,BLN01,SM-BLN01,,2026-01-07,2026-01-07T22:34:20Z,4.08,0.52,4.6,0.0,EUR,Card payment VISA,2,167
RC-BLN01-0000184,BLN01-0000184,BLN01,SM-BLN01,,2026-01-08,2026-01-08T08:33:15Z,1.26,0.24,1.5,0.0,EUR,Card payment 20,1,88
RC-BLN01-0000185,BLN01-0000185,BLN01,SM-BLN01,,2026-01-08,2026-01-08T09:35:34Z,1.34,0.26,1.6,0.0,EUR,Card payment 20,1,91
RC-BLN01-0000186,BLN01-0000186,BLN01,SM-BLN01,,2026-01-08,2026-01-08T10:08:43Z,0.07,0.01,0.08,0.0,EUR,Card payment 20,1,56
RC-BLN01-0000187,BLN01-0000187,BLN01,MO-BLN01,,2026-01-08,2026-01-08T11:04:41Z,1.26,0.24,1.5,0.0,EUR,Card payment 20,1,94
RC-BLN01-0000188,BLN01-0000188,BLN01,SM-BLN01,,2026-01-08,2026-01-08T12:20:28Z,2.4,0.17,2.57,0.01,EUR,Card payment 20,2,127
RC-BLN01-0000189,BLN01-0000189,BLN01,SM-BLN01,,2026-01-08,2026-01-08T12:37:20Z,1.43,0.27,1.7,0.0,EUR,Card payment VISA,1,112
RC-BLN01-0000190,BLN01-0000190,BLN01,SM-BLN01,,2026-01-08,2026-01-08T12:27:00Z,2.56,0.19,2.75,0.0,EUR,Card payment 10,1,33
RC-BLN01-0000191,BLN01-0000191,BLN01,SM-BLN01,,2026-01-08,2026-01-08T13:21:44Z,0.07,0.01,0.08,0.0,EUR,Card payment 20,1,132
RC-BLN01-0000192,BLN01-0000192,BLN01,SM-BLN01,CUST00233,2026-01-08,2026-01-08T13:53:49Z,7.8,0.75,8.55,0.0,EUR,Card payment 20,5,118
RC-BLN01-0000193,BLN01-0000193,BLN01,SM-BLN01,,2026-01-08,2026-01-08T13:18:07Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,134
RC-BLN01-0000194,BLN01-0000194,BLN01,SM-BLN01,,2026-01-08,2026-01-08T13:09:28Z,1.6,0.3,1.9,0.0,EUR,Card payment 20,1,152
RC-BLN01-0000195,BLN01-0000195,BLN01,SM-BLN01,CUST00347,2026-01-08,2026-01-08T13:13:06Z,2.02,0.38,2.4,0.0,EUR,Card payment 20,1,39
RC-BLN01-0000196,BLN01-0000196,BLN01,SM-BLN01,,2026-01-08,2026-01-08T14:29:31Z,2.52,0.18,2.7,0.0,EUR,Card payment 20,1,179
RC-BLN01-0000197,BLN01-0000197,BLN01,SM-BLN01,CUST00109,2026-01-08,2026-01-08T14:26:11Z,3.14,0.26,3.4,0.0,EUR,Card payment 20,3,138
RC-BLN01-0000198,BLN01-0000198,BLN01,SM-BLN01,,2026-01-08,2026-01-08T14:58:27Z,2.9,0.2,3.1,0.0,EUR,Card payment 20,1,130
RC-BLN01-0000199,BLN01-0000199,BLN01,SM-BLN01,CUST00410,2026-01-08,2026-01-08T14:52:18Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,101
RC-BLN01-0000200,BLN01-0000200,BLN01,SM-BLN01,,2026-01-08,2026-01-08T15:06:32Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,68
RC-BLN01-0000201,BLN01-0000201,BLN01,SM-BLN01,,2026-01-08,2026-01-08T15:41:19Z,0.97,0.08,1.06,0.29,EUR,Card payment VISA,2,103
RC-BLN01-0000202,BLN01-0000202,BLN01,SM-BLN01,CUST00185,2026-01-08,2026-01-08T15:50:03Z,2.87,0.38,3.25,0.0,EUR,Card payment 20,3,171
RC-BLN01-0000203,BLN01-0000203,BLN01,SM-BLN01,,2026-01-08,2026-01-08T15:04:05Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,94
RC-BLN01-0000204,BLN01-0000204,BLN01,SM-BLN01,CUST00465,2026-01-08,2026-01-08T16:39:28Z,8.04,0.56,8.6,0.0,EUR,Card payment 20,4,97
RC-BLN01-0000205,BLN01-0000205,BLN01,SM-BLN01,,2026-01-08,2026-01-08T16:49:57Z,1.87,0.13,2.0,0.0,EUR,Card payment 20,1,101
RC-BLN01-0000206,BLN01-0000206,BLN01,SM-BLN01,,2026-01-08,2026-01-08T17:41:33Z,1.85,0.15,2.0,0.73,EUR,Card payment 20,3,75
RC-BLN01-0000207,BLN01-0000207,BLN01,SM-BLN01,,2026-01-08,2026-01-08T17:51:41Z,3.39,0.39,3.77,0.23,EUR,Card payment 20,2,20
RC-BLN01-0000208,BLN01-0000208,BLN01,SM-BLN01,,2026-01-08,2026-01-08T17:36:33Z,2.34,0.16,2.5,0.0,EUR,Card payment 10,1,83
RC-BLN01-0000209,BLN01-0000209,BLN01,SM-BLN01,CUST00321,2026-01-08,2026-01-08T18:53:23Z,1.43,0.27,1.7,0.0,EUR,Card payment VISA,1,100
RC-BLN01-0000210,BLN01-0000210,BLN01,SM-BLN01,CUST00240,2026-01-08,2026-01-08T18:14:20Z,1.99,0.14,2.14,0.06,EUR,Card payment Master Card,2,109
RC-BLN01-0000211,BLN01-0000211,BLN01,MO-BLN01,,2026-01-08,2026-01-08T18:50:47Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,99
RC-BLN01-0000212,BLN01-0000212,BLN01,SM-BLN01,CUST00153,2026-01-08,2026-01-08T19:33:10Z,2.65,0.2,2.85,0.0,EUR,Card payment 20,2,74
RC-BLN01-0000213,BLN01-0000213,BLN01,SM-BLN01,,2026-01-08,2026-01-08T20:26:03Z,3.65,0.25,3.9,0.0,EUR,Card payment VISA,2,155
RC-BLN01-0000214,BLN01-0000214,BLN01,SM-BLN01,CUST00349,2026-01-08,2026-01-08T21:27:16Z,0.21,0.04,0.25,0.0,EUR,Card payment 10,1,130
RC-BLN01-0000215,BLN01-0000215,BLN01,SM-BLN01,,2026-01-09,2026-01-09T08:04:10Z,1.01,0.07,1.08,0.12,EUR,Card payment VISA,1,97
RC-BLN01-0000216,BLN01-0000216,BLN01,SM-BLN01,,2026-01-09,2026-01-09T09:11:01Z,0.07,0.01,0.08,0.0,EUR,Card payment 20,1,101
RC-BLN01-0000217,BLN01-0000217,BLN01,SM-BLN01,CUST00153,2026-01-09,2026-01-09T10:06:58Z,1.68,0.12,1.8,0.0,EUR,Card payment 20,1,90
RC-BLN01-0000218,BLN01-0000218,BLN01,SM-BLN01,,2026-01-09,2026-01-09T11:14:43Z,1.34,0.26,1.6,0.0,EUR,Card payment 20,1,149
RC-BLN01-0000219,BLN01-0000219,BLN01,SM-BLN01,,2026-01-09,2026-01-09T12:32:52Z,2.76,0.19,2.95,0.0,EUR,Card payment 20,1,109
RC-BLN01-0000220,BLN01-0000220,BLN01,SM-BLN01,CUST00074,2026-01-09,2026-01-09T12:48:23Z,2.71,0.19,2.9,0.0,EUR,Card payment 20,1,149
RC-BLN01-0000221,BLN01-0000221,BLN01,SM-BLN01,,2026-01-09,2026-01-09T12:38:58Z,0.07,0.01,0.08,0.0,EUR,Card payment Master Card,1,175
RC-BLN01-0000222,BLN01-0000222,BLN01,SM-BLN01,,2026-01-09,2026-01-09T12:07:48Z,0.87,0.06,0.93,0.87,EUR,Card payment 20,1,149
RC-BLN01-0000223,BLN01-0000223,BLN01,SM-BLN01,CUST00430,2026-01-09,2026-01-09T12:48:20Z,5.05,0.35,5.4,0.0,EUR,Card payment VISA,2,103
RC-BLN01-0000224,BLN01-0000224,BLN01,SM-BLN01,,2026-01-09,2026-01-09T13:44:11Z,2.23,0.18,2.4,0.35,EUR,Card payment VISA,2,100
RC-BLN01-0000225,BLN01-0000225,BLN01,SM-BLN01,,2026-01-09,2026-01-09T13:32:08Z,1.12,0.08,1.2,0.0,EUR,Card payment Master Card,1,52
RC-BLN01-0000226,BLN01-0000226,BLN01,SM-BLN01,,2026-01-09,2026-01-09T13:47:09Z,0.55,0.1,0.65,0.0,EUR,Card payment 20,2,144
RC-BLN01-0000227,BLN01-0000227,BLN01,MO-BLN01,,2026-01-09,2026-01-09T13:32:04Z,2.2,0.15,2.35,0.95,EUR,Card payment VISA,1,70
RC-BLN01-0000228,BLN01-0000228,BLN01,SM-BLN01,CUST00109,2026-01-09,2026-01-09T14:19:35Z,0.88,0.06,0.95,0.05,EUR,Card payment 20,1,135
RC-BLN01-0000229,BLN01-0000229,BLN01,MO-BLN01,,2026-01-09,2026-01-09T14:31:42Z,0.21,0.04,0.25,0.0,EUR,Card payment 10,1,146
RC-BLN01-0000230,BLN01-0000230,BLN01,SM-BLN01,CUST00388,2026-01-09,2026-01-09T15:39:57Z,1.69,0.12,1.81,1.14,EUR,Card payment 20,1,164
RC-BLN01-0000231,BLN01-0000231,BLN01,SM-BLN01,CUST00356,2026-01-09,2026-01-09T15:16:31Z,4.02,0.28,4.3,0.0,EUR,Card payment VISA,2,77
RC-BLN01-0000232,BLN01-0000232,BLN01,SM-BLN01,CUST00028,2026-01-09,2026-01-09T16:18:55Z,0.42,0.08,0.5,0.0,EUR,Card payment 20,1,117
RC-BLN01-0000233,BLN01-0000233,BLN01,SM-BLN01,,2026-01-09,2026-01-09T16:38:38Z,41.12,2.88,44.0,0.0,EUR,Card payment 20,1,116
RC-BLN01-0000234,BLN01-0000234,BLN01,SM-BLN01,,2026-01-09,2026-01-09T16:39:09Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,118
RC-BLN01-0000235,BLN01-0000235,BLN01,SM-BLN01,,2026-01-09,2026-01-09T17:05:29Z,2.48,0.47,2.95,0.25,EUR,Card payment VISA,2,84
RC-BLN01-0000236,BLN01-0000236,BLN01,SM-BLN01,,2026-01-09,2026-01-09T17:23:33Z,2.71,0.19,2.9,0.0,EUR,Card payment 10,1,89
RC-BLN01-0000237,BLN01-0000237,BLN01,SM-BLN01,,2026-01-09,2026-01-09T18:35:01Z,1.87,0.13,2.0,0.0,EUR,Card payment VISA,1,128
RC-BLN01-0000238,BLN01-0000238,BLN01,SM-BLN01,,2026-01-09,2026-01-09T18:27:28Z,2.26,0.32,2.58,0.42,EUR,Card payment 20,2,138
RC-BLN01-0000239,BLN01-0000239,BLN01,MO-BLN01,CUST00314,2026-01-09,2026-01-09T18:50:04Z,2.52,0.18,2.7,0.0,EUR,Card payment 20,1,124
RC-BLN01-0000240,BLN01-0000240,BLN01,SM-BLN01,CUST00059,2026-01-09,2026-01-09T18:36:29Z,2.92,0.23,3.15,0.0,EUR,Card payment 20,2,17
RC-BLN01-0000241,BLN01-0000241,BLN01,SM-BLN01,,2026-01-09,2026-01-09T19:56:49Z,2.71,0.19,2.9,0.0,EUR,Card payment 20,1,79
RC-BLN01-0000242,BLN01-0000242,BLN01,SM-BLN01,,2026-01-09,2026-01-09T19:58:59Z,3.65,0.25,3.9,0.0,EUR,Card payment 20,2,142
RC-BLN01-0000243,BLN01-0000243,BLN01,MO-BLN01,,2026-01-09,2026-01-09T20:01:13Z,1.9,0.3,2.2,0.0,EUR,Card payment VISA,2,64
RC-BLN01-0000244,BLN01-0000244,BLN01,SM-BLN01,,2026-01-09,2026-01-09T21:30:39Z,1.01,0.07,1.08,0.32,EUR,Card payment 20,1,161
RC-BLN01-0000245,BLN01-0000245,BLN01,SM-BLN01,,2026-01-09,2026-01-09T22:25:32Z,1.68,0.32,2.0,0.0,EUR,Card payment 20,1,88
RC-BLN01-0000246,BLN01-0000246,BLN01,SM-BLN01,,2026-01-10,2026-01-10T12:04:13Z,2.34,0.16,2.5,0.0,EUR,Card payment,1,71
RC-BLN01-0000247,BLN01-0000247,BLN01,SM-BLN01,,2026-01-10,2026-01-10T14:37:09Z,0.21,0.04,0.25,0.0,EUR,Card payment VISA,1,-4
RC-BLN01-0000248,BLN01-0000248,BLN01,MO-BLN01,,2026-01-10,2026-01-10T15:13:57Z,3.27,0.23,3.5,0.0,EUR,Card payment VISA,2,56
RC-BLN01-0000249,BLN01-0000249,BLN01,SM-BLN01,CUST00403,2026-01-10,2026-01-10T17:19:52Z,1.2,0.23,1.43,0.02,EUR,Card payment 20,2,121
RC-BLN01-0000250,BLN01-0000250,BLN01,SM-BLN01,,2026-01-10,2026-01-10T18:36:55Z,2.57,0.18,2.75,0.0,EUR,Card payment 20,1,52
RC-BLN01-0000251,BLN01-0000251,BLN01,SM-BLN01,,2026-01-10,2026-01-10T19:27:30Z,0.13,0.02,0.15,0.0,EUR,Card payment 20,1,135
RC-BLN01-0000252,BLN01-0000252,BLN01,SM-BLN01,,2026-01-11,2026-01-11T10:51:44Z,2.34,0.16,2.5,0.0,EUR,Card payment VISA,1,81
RC-BLN01-0000253,BLN01-0000253,BLN01,MO-BLN01,CUST00043,2026-01-11,2026-01-11T12:57:34Z,3.4,0.36,3.76,0.24,EUR,Card payment 20,2,32
RC-BLN01-0000254,BLN01-0000254,BLN01,SM-BLN01,CUST00106,2026-01-11,2026-01-11T13:27:41Z,2.57,0.38,2.95,0.0,EUR,Card payment 20,2,84
RC-BLN01-0000255,BLN01-0000255,BLN01,MO-BLN01,,2026-01-11,2026-01-11T13:15:09Z,2.62,0.36,2.98,0.0,EUR,Card payment 20,3,74
RC-BLN01-0000256,BLN01-0000256,BLN01,SM-BLN01,CUST00451,2026-01-11,2026-01-11T14:09:45Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,76
RC-BLN01-0000257,BLN01-0000257,BLN01,MO-BLN01,,2026-01-11,2026-01-11T14:48:26Z,0.93,0.07,1.0,0.0,EUR,Card payment 10,1,165
RC-BLN01-0000258,BLN01-0000258,BLN01,SM-BLN01,,2026-01-11,2026-01-11T14:07:32Z,0.54,0.04,0.58,0.0,EUR,Card payment Master Card,2,81
RC-BLN01-0000259,BLN01-0000259,BLN01,SM-BLN01,,2026-01-11,2026-01-11T15:57:52Z,0.18,0.04,0.22,0.03,EUR,Card payment Master Card,1,59
RC-BLN01-0000260,BLN01-0000260,BLN01,SM-BLN01,CUST00321,2026-01-11,2026-01-11T17:53:52Z,2.1,0.4,2.5,0.0,EUR,Card payment 20,1,192
RC-BLN01-0000261,BLN01-0000261,BLN01,SM-BLN01,CUST00388,2026-01-11,2026-01-11T17:18:16Z,0.93,0.07,1.0,0.0,EUR,Card payment VISA,1,172
RC-BLN01-0000262,BLN01-0000262,BLN01,SM-BLN01,,2026-01-11,2026-01-11T17:01:57Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,146
RC-BLN01-0000263,BLN01-0000263,BLN01,SM-BLN01,CUST00412,2026-01-11,2026-01-11T18:37:55Z,0.07,0.01,0.08,0.0,EUR,Card payment American Express,1,69
RC-BLN01-0000264,BLN01-0000264,BLN01,SM-BLN01,,2026-01-11,2026-01-11T18:22:18Z,0.2,0.03,0.23,0.0,EUR,Card payment VISA,2,181
RC-BLN01-0000265,BLN01-0000265,BLN01,SM-BLN01,CUST00418,2026-01-11,2026-01-11T21:58:31Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,106
RC-BLN01-0000266,BLN01-0000266,BLN01,SM-BLN01,CUST00188,2026-01-12,2026-01-12T09:31:49Z,0.21,0.04,0.25,0.0,EUR,Card payment Master Card,1,86
RC-BLN01-0000267,BLN01-0000267,BLN01,MO-BLN01,,2026-01-12,2026-01-12T10:53:23Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,132
RC-BLN01-0000268,BLN01-0000268,BLN01,SM-BLN01,,2026-01-12,2026-01-12T11:30:27Z,1.68,0.12,1.8,0.0,EUR,Card payment,1,241
RC-BLN01-0000269,BLN01-0000269,BLN01,SM-BLN01,,2026-01-12,2026-01-12T11:38:25Z,1.26,0.24,1.5,0.0,EUR,Card payment 20,1,158
RC-BLN01-0000270,BLN01-0000270,BLN01,MO-BLN01,CUST00017,2026-01-12,2026-01-12T12:36:20Z,2.47,0.18,2.65,0.0,EUR,Card payment 20,2,121
RC-BLN01-0000271,BLN01-0000271,BLN01,MO-BLN01,,2026-01-12,2026-01-12T12:59:52Z,0.85,0.06,0.91,0.29,EUR,Card payment 20,1,179
RC-BLN01-0000272,BLN01-0000272,BLN01,SM-BLN01,CUST00412,2026-01-12,2026-01-12T12:37:52Z,3.7,0.6,4.3,0.0,EUR,Card payment VISA,3,68
RC-BLN01-0000273,BLN01-0000273,BLN01,SM-BLN01,,2026-01-12,2026-01-12T12:06:26Z,4.68,0.32,5.0,0.0,EUR,Card payment 20,2,36
RC-BLN01-0000274,BLN01-0000274,BLN01,MO-BLN01,CUST00030,2026-01-12,2026-01-12T12:16:49Z,2.99,0.21,3.2,0.0,EUR,Card payment 20,1,49
RC-BLN01-0000275,BLN01-0000275,BLN01,SM-BLN01,CUST00448,2026-01-12,2026-01-12T13:38:54Z,1.89,0.16,2.05,0.0,EUR,Card payment 20,2,95
RC-BLN01-0000276,BLN01-0000276,BLN01,SM-BLN01,CUST00030,2026-01-12,2026-01-12T13:12:10Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,159
RC-BLN01-0000277,BLN01-0000277,BLN01,SM-BLN01,CUST00233,2026-01-12,2026-01-12T13:21:27Z,0.47,0.03,0.5,0.0,EUR,Card payment 20,1,0
RC-BLN01-0000278,BLN01-0000278,BLN01,SM-BLN01,CUST00069,2026-01-12,2026-01-12T14:14:00Z,1.12,0.08,1.2,0.0,EUR,Card payment VISA,1,115
RC-BLN01-0000279,BLN01-0000279,BLN01,SM-BLN01,,2026-01-12,2026-01-12T14:43:33Z,3.9,0.45,4.35,0.0,EUR,Card payment 20,3,109
RC-BLN01-0000280,BLN01-0000280,BLN01,MO-BLN01,,2026-01-12,2026-01-12T14:03:02Z,1.78,0.12,1.9,0.0,EUR,Card payment 20,2,57
RC-BLN01-0000281,BLN01-0000281,BLN01,SM-BLN01,,2026-01-12,2026-01-12T14:51:10Z,3.08,0.22,3.3,0.0,EUR,Card payment 20,1,85
RC-BLN01-0000282,BLN01-0000282,BLN01,SM-BLN01,,2026-01-12,2026-01-12T15:34:01Z,4.44,0.31,4.75,0.0,EUR,Card payment 20,2,143
RC-BLN01-0000283,BLN01-0000283,BLN01,SM-BLN01,,2026-01-12,2026-01-12T15:58:03Z,3.87,0.73,4.6,0.0,EUR,Card payment 20,2,99
RC-BLN01-0000284,BLN01-0000284,BLN01,SM-BLN01,,2026-01-12,2026-01-12T15:53:09Z,3.45,0.25,3.7,0.0,EUR,Card payment 10,2,149
RC-BLN01-0000285,BLN01-0000285,BLN01,SM-BLN01,CUST00168,2026-01-12,2026-01-12T15:33:05Z,2.52,0.18,2.7,0.0,EUR,Card payment 20,1,101
RC-BLN01-0000286,BLN01-0000286,BLN01,SM-BLN01,CUST00043,2026-01-12,2026-01-12T15:30:03Z,1.43,0.27,1.7,0.0,EUR,Card payment VISA,1,148
RC-BLN01-0000287,BLN01-0000287,BLN01,SM-BLN01,,2026-01-12,2026-01-12T16:27:11Z,2.55,0.2,2.75,0.0,EUR,Card payment 20,2,132
RC-BLN01-0000288,BLN01-0000288,BLN01,SM-BLN01,,2026-01-12,2026-01-12T16:00:34Z,1.52,0.29,1.81,0.59,EUR,Card payment Master Card,1,129
RC-BLN01-0000289,BLN01-0000289,BLN01,SM-BLN01,,2026-01-12,2026-01-12T16:33:53Z,2.7,0.2,2.9,0.0,EUR,Card payment 20,2,174
RC-BLN01-0000290,BLN01-0000290,BLN01,SM-BLN01,,2026-01-12,2026-01-12T16:57:45Z,1.87,0.13,2.0,0.0,EUR,Card payment American Express,1,94
RC-BLN01-0000291,BLN01-0000291,BLN01,SM-BLN01,CUST00113,2026-01-12,2026-01-12T17:36:15Z,3.32,0.63,3.95,0.0,EUR,Card payment VISA,1,95
RC-BLN01-0000292,BLN01-0000292,BLN01,SM-BLN01,,2026-01-12,2026-01-12T17:26:40Z,0.47,0.03,0.5,0.0,EUR,Card payment Master Card,1,189
RC-BLN01-0000293,BLN01-0000293,BLN01,SM-BLN01,CUST00059,2026-01-12,2026-01-12T17:29:19Z,3.64,0.25,3.89,0.0,EUR,Card payment 20,1,110
RC-BLN01-0000294,BLN01-0000294,BLN01,SM-BLN01,,2026-01-12,2026-01-12T17:01:16Z,7.12,0.64,7.76,0.34,EUR,Card payment VISA,3,113
RC-BLN01-0000295,BLN01-0000295,BLN01,SM-BLN01,CUST00363,2026-01-12,2026-01-12T18:08:41Z,5.4,0.38,5.77,0.38,EUR,Card payment 20,3,81
RC-BLN01-0000296,BLN01-0000296,BLN01,SM-BLN01,,2026-01-12,2026-01-12T18:48:09Z,1.25,0.24,1.49,0.21,EUR,Card payment 20,1,120
RC-BLN01-0000297,BLN01-0000297,BLN01,SM-BLN01,,2026-01-12,2026-01-12T20:11:10Z,1.64,0.31,1.95,0.0,EUR,Card payment VISA,1,76
RC-BLN01-0000298,BLN01-0000298,BLN01,SM-BLN01,,2026-01-12,2026-01-12T21:17:39Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,88
RC-BLN01-0000299,BLN01-0000299,BLN01,SM-BLN01,,2026-01-12,2026-01-12T21:30:37Z,1.38,0.2,1.58,0.12,EUR,Card payment 20,2,100
RC-BLN01-0000300,BLN01-0000300,BLN01,SM-BLN01,CUST00023,2026-01-12,2026-01-12T22:50:37Z,2.34,0.16,2.5,0.0,EUR,Card payment Master Card,1,117
RC-BLN01-0000301,BLN01-0000301,BLN01,MO-BLN01,,2026-01-13,2026-01-13T08:05:45Z,2.57,0.33,2.9,0.0,EUR,Card payment 20,2,137
RC-BLN01-0000302,BLN01-0000302,BLN01,SM-BLN01,,2026-01-13,2026-01-13T08:16:38Z,1.31,0.09,1.4,0.0,EUR,Card payment 20,1,94
RC-BLN01-0000303,BLN01-0000303,BLN01,MO-BLN01,CUST00348,2026-01-13,2026-01-13T09:15:54Z,3.77,0.43,4.2,0.0,EUR,Card payment VISA,2,106
RC-BLN01-0000304,BLN01-0000304,BLN01,SM-BLN01,CUST00444,2026-01-13,2026-01-13T10:05:29Z,2.34,0.16,2.5,0.0,EUR,Card payment Master Card,1,82
RC-BLN01-0000305,BLN01-0000305,BLN01,SM-BLN01,,2026-01-13,2026-01-13T11:20:47Z,5.53,0.38,5.91,0.19,EUR,Card payment 20,2,112
RC-BLN01-0000306,BLN01-0000306,BLN01,SM-BLN01,,2026-01-13,2026-01-13T11:53:03Z,6.01,0.59,6.6,0.0,EUR,Card payment 20,2,10
RC-BLN01-0000307,BLN01-0000307,BLN01,SM-BLN01,,2026-01-13,2026-01-13T12:49:04Z,5.75,0.6,6.35,0.0,EUR,Card payment 20,4,81
