ID,hourStart,businessDate,hourOfDay,dayOfWeek,store_ID,article_ID,quantity,netRevenue,vatAmount,grossAmount,currency_code,isActual
HS-WDF01-000200,2026-01-15T09:00:00Z,2026-01-15,9,3,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000201,2026-01-15T09:00:00Z,2026-01-15,9,3,WDF01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-WDF01-000202,2026-01-15T09:00:00Z,2026-01-15,9,3,WDF01,AR90033,1.0,1.01,0.19,1.2,EUR,True
HS-WDF01-000203,2026-01-15T12:00:00Z,2026-01-15,12,3,WDF01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-WDF01-000204,2026-01-15T14:00:00Z,2026-01-15,14,3,WDF01,AR00003,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000205,2026-01-15T14:00:00Z,2026-01-15,14,3,WDF01,AR00004,3.0,1.41,0.09,1.5,EUR,True
HS-WDF01-000206,2026-01-15T14:00:00Z,2026-01-15,14,3,WDF01,AR00209,2.0,0.94,0.06,1.0,EUR,True
HS-WDF01-000207,2026-01-15T14:00:00Z,2026-01-15,14,3,WDF01,AR00210,1.0,1.11,0.09,1.2,EUR,True
HS-WDF01-000208,2026-01-15T14:00:00Z,2026-01-15,14,3,WDF01,AR00381,1.0,3.5,0.25,3.75,EUR,True
HS-WDF01-000209,2026-01-15T17:00:00Z,2026-01-15,17,3,WDF01,AR00071,1.0,2.71,0.19,2.9,EUR,True
HS-WDF01-000210,2026-01-15T17:00:00Z,2026-01-15,17,3,WDF01,AR00321,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-000211,2026-01-15T18:00:00Z,2026-01-15,18,3,WDF01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-WDF01-000212,2026-01-15T22:00:00Z,2026-01-15,22,3,WDF01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-WDF01-000213,2026-01-15T22:00:00Z,2026-01-15,22,3,WDF01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-WDF01-000214,2026-01-15T22:00:00Z,2026-01-15,22,3,WDF01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-WDF01-000215,2026-01-16T11:00:00Z,2026-01-16,11,4,WDF01,AR00188,1.0,1.68,0.12,1.8,EUR,True
HS-WDF01-000216,2026-01-16T11:00:00Z,2026-01-16,11,4,WDF01,AR00190,1.0,1.4,0.1,1.5,EUR,True
HS-WDF01-000217,2026-01-16T13:00:00Z,2026-01-16,13,4,WDF01,AR00122,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000218,2026-01-16T13:00:00Z,2026-01-16,13,4,WDF01,AR00209,1.0,0.47,0.03,0.5,EUR,True
HS-WDF01-000219,2026-01-16T13:00:00Z,2026-01-16,13,4,WDF01,AR00278,1.0,10.0,1.9,11.9,EUR,True
HS-WDF01-000220,2026-01-16T14:00:00Z,2026-01-16,14,4,WDF01,AR00001,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000221,2026-01-16T14:00:00Z,2026-01-16,14,4,WDF01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-WDF01-000222,2026-01-16T14:00:00Z,2026-01-16,14,4,WDF01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-WDF01-000223,2026-01-16T14:00:00Z,2026-01-16,14,4,WDF01,AR90014,2.0,2.86,0.54,3.4,EUR,True
HS-WDF01-000224,2026-01-16T14:00:00Z,2026-01-16,14,4,WDF01,AR90040,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000225,2026-01-16T15:00:00Z,2026-01-16,15,4,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000226,2026-01-16T15:00:00Z,2026-01-16,15,4,WDF01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-WDF01-000227,2026-01-16T17:00:00Z,2026-01-16,17,4,WDF01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-WDF01-000228,2026-01-16T17:00:00Z,2026-01-16,17,4,WDF01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-WDF01-000229,2026-01-16T17:00:00Z,2026-01-16,17,4,WDF01,AR90014,2.0,2.86,0.54,3.4,EUR,True
HS-WDF01-000230,2026-01-17T23:00:00Z,2026-01-17,23,5,WDF01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-WDF01-000231,2026-01-17T23:00:00Z,2026-01-17,23,5,WDF01,AR90037,1.0,1.26,0.24,1.5,EUR,True
HS-WDF01-000232,2026-01-18T10:00:00Z,2026-01-18,10,6,WDF01,AR00161,1.0,3.55,0.25,3.8,EUR,True
HS-WDF01-000233,2026-01-18T16:00:00Z,2026-01-18,16,6,WDF01,AR00159,1.0,3.55,0.25,3.8,EUR,True
HS-WDF01-000234,2026-01-18T17:00:00Z,2026-01-18,17,6,WDF01,AR00005,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000235,2026-01-18T17:00:00Z,2026-01-18,17,6,WDF01,AR00109,1.0,1.88,0.12,2.0,EUR,True
HS-WDF01-000236,2026-01-18T17:00:00Z,2026-01-18,17,6,WDF01,AR00213,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-000237,2026-01-18T17:00:00Z,2026-01-18,17,6,WDF01,AR90003,2.0,0.26,0.04,0.3,EUR,True
HS-WDF01-000238,2026-01-18T17:00:00Z,2026-01-18,17,6,WDF01,AR90004,2.0,0.41,0.09,0.5,EUR,True
HS-WDF01-000239,2026-01-18T17:00:00Z,2026-01-18,17,6,WDF01,AR90014,2.0,2.86,0.54,3.4,EUR,True
HS-WDF01-000240,2026-01-18T17:00:00Z,2026-01-18,17,6,WDF01,AR90037,2.0,2.52,0.48,3.0,EUR,True
HS-WDF01-000241,2026-01-18T19:00:00Z,2026-01-18,19,6,WDF01,AR00278,1.0,10.0,1.9,11.9,EUR,True
HS-WDF01-000242,2026-01-18T22:00:00Z,2026-01-18,22,6,WDF01,AR00454,1.0,2.71,0.19,2.9,EUR,True
HS-WDF01-000243,2026-01-19T10:00:00Z,2026-01-19,10,0,WDF01,AR00010,5.0,4.65,0.35,5.0,EUR,True
HS-WDF01-000244,2026-01-19T10:00:00Z,2026-01-19,10,0,WDF01,AR00080,2.0,4.7,0.3,5.0,EUR,True
HS-WDF01-000245,2026-01-19T13:00:00Z,2026-01-19,13,0,WDF01,AR00031,1.0,1.4,0.1,1.5,EUR,True
HS-WDF01-000246,2026-01-19T13:00:00Z,2026-01-19,13,0,WDF01,AR00396,1.0,2.06,0.14,2.2,EUR,True
HS-WDF01-000247,2026-01-19T13:00:00Z,2026-01-19,13,0,WDF01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-WDF01-000248,2026-01-19T13:00:00Z,2026-01-19,13,0,WDF01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-WDF01-000249,2026-01-19T13:00:00Z,2026-01-19,13,0,WDF01,AR90050,1.0,1.34,0.26,1.6,EUR,True
HS-WDF01-000250,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-WDF01-000251,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR00198,1.0,1.68,0.32,2.0,EUR,True
HS-WDF01-000252,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR00242,1.0,2.33,0.17,2.5,EUR,True
HS-WDF01-000253,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR00244,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000254,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000255,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR00407,1.0,2.99,0.21,3.2,EUR,True
HS-WDF01-000256,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR00448,3.0,10.9,0.77,11.67,EUR,True
HS-WDF01-000257,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR90003,2.0,0.26,0.04,0.3,EUR,True
HS-WDF01-000258,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR90004,2.0,0.41,0.09,0.5,EUR,True
HS-WDF01-000259,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR90014,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000260,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR90037,1.0,1.26,0.24,1.5,EUR,True
HS-WDF01-000261,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-WDF01-000262,2026-01-19T15:00:00Z,2026-01-19,15,0,WDF01,AR90055,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000263,2026-01-20T10:00:00Z,2026-01-20,10,1,WDF01,AR00001,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000264,2026-01-20T10:00:00Z,2026-01-20,10,1,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000265,2026-01-20T10:00:00Z,2026-01-20,10,1,WDF01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000266,2026-01-20T11:00:00Z,2026-01-20,11,1,WDF01,AR00082,1.0,2.44,0.46,2.9,EUR,True
HS-WDF01-000267,2026-01-20T11:00:00Z,2026-01-20,11,1,WDF01,AR00441,1.0,2.61,0.18,2.79,EUR,True
HS-WDF01-000268,2026-01-20T13:00:00Z,2026-01-20,13,1,WDF01,AR00434,2.0,7.27,0.51,7.78,EUR,True
HS-WDF01-000269,2026-01-20T14:00:00Z,2026-01-20,14,1,WDF01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-WDF01-000270,2026-01-20T14:00:00Z,2026-01-20,14,1,WDF01,AR90038,1.0,1.26,0.24,1.5,EUR,True
HS-WDF01-000271,2026-01-20T15:00:00Z,2026-01-20,15,1,WDF01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-WDF01-000272,2026-01-20T15:00:00Z,2026-01-20,15,1,WDF01,AR00396,1.0,2.06,0.14,2.2,EUR,True
HS-WDF01-000273,2026-01-20T15:00:00Z,2026-01-20,15,1,WDF01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-WDF01-000274,2026-01-20T15:00:00Z,2026-01-20,15,1,WDF01,AR90012,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000275,2026-01-20T15:00:00Z,2026-01-20,15,1,WDF01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000276,2026-01-20T16:00:00Z,2026-01-20,16,1,WDF01,AR00002,1.0,0.47,0.03,0.5,EUR,True
HS-WDF01-000277,2026-01-20T16:00:00Z,2026-01-20,16,1,WDF01,AR00208,1.0,0.46,0.04,0.5,EUR,True
HS-WDF01-000278,2026-01-20T16:00:00Z,2026-01-20,16,1,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000279,2026-01-20T16:00:00Z,2026-01-20,16,1,WDF01,AR90012,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000280,2026-01-20T17:00:00Z,2026-01-20,17,1,WDF01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-WDF01-000281,2026-01-20T18:00:00Z,2026-01-20,18,1,WDF01,AR00204,2.0,3.36,0.24,3.6,EUR,True
HS-WDF01-000282,2026-01-20T18:00:00Z,2026-01-20,18,1,WDF01,AR00222,1.0,0.94,0.06,1.0,EUR,True
HS-WDF01-000283,2026-01-20T18:00:00Z,2026-01-20,18,1,WDF01,AR00223,1.0,0.65,0.05,0.7,EUR,True
HS-WDF01-000284,2026-01-20T18:00:00Z,2026-01-20,18,1,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000285,2026-01-20T18:00:00Z,2026-01-20,18,1,WDF01,AR90019,1.0,1.64,0.31,1.95,EUR,True
HS-WDF01-000286,2026-01-20T19:00:00Z,2026-01-20,19,1,WDF01,AR00080,1.0,2.33,0.17,2.5,EUR,True
HS-WDF01-000287,2026-01-20T19:00:00Z,2026-01-20,19,1,WDF01,AR00213,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-000288,2026-01-20T19:00:00Z,2026-01-20,19,1,WDF01,AR00244,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000289,2026-01-20T21:00:00Z,2026-01-20,21,1,WDF01,AR00242,1.0,2.33,0.17,2.5,EUR,True
HS-WDF01-000290,2026-01-20T21:00:00Z,2026-01-20,21,1,WDF01,AR00244,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000291,2026-01-20T21:00:00Z,2026-01-20,21,1,WDF01,AR90004,4.0,0.84,0.16,1.0,EUR,True
HS-WDF01-000292,2026-01-20T21:00:00Z,2026-01-20,21,1,WDF01,AR90009,1.0,1.34,0.26,1.6,EUR,True
HS-WDF01-000293,2026-01-20T21:00:00Z,2026-01-20,21,1,WDF01,AR90010,1.0,1.85,0.35,2.2,EUR,True
HS-WDF01-000294,2026-01-20T21:00:00Z,2026-01-20,21,1,WDF01,AR90012,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000295,2026-01-20T21:00:00Z,2026-01-20,21,1,WDF01,AR90055,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000296,2026-01-21T00:00:00Z,2026-01-21,0,2,WDF01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-WDF01-000297,2026-01-21T00:00:00Z,2026-01-21,0,2,WDF01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-WDF01-000298,2026-01-21T09:00:00Z,2026-01-21,9,2,WDF01,AR00242,1.0,2.33,0.17,2.5,EUR,True
HS-WDF01-000299,2026-01-21T09:00:00Z,2026-01-21,9,2,WDF01,AR00244,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000300,2026-01-21T09:00:00Z,2026-01-21,9,2,WDF01,AR90004,3.0,0.63,0.12,0.75,EUR,True
HS-WDF01-000301,2026-01-21T09:00:00Z,2026-01-21,9,2,WDF01,AR90009,1.0,1.34,0.26,1.6,EUR,True
HS-WDF01-000302,2026-01-21T09:00:00Z,2026-01-21,9,2,WDF01,AR90010,1.0,1.85,0.35,2.2,EUR,True
HS-WDF01-000303,2026-01-21T09:00:00Z,2026-01-21,9,2,WDF01,AR90012,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000304,2026-01-21T11:00:00Z,2026-01-21,11,2,WDF01,AR00011,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000305,2026-01-21T14:00:00Z,2026-01-21,14,2,WDF01,AR00027,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-000306,2026-01-21T14:00:00Z,2026-01-21,14,2,WDF01,AR00215,1.0,6.45,0.45,6.9,EUR,True
HS-WDF01-000307,2026-01-21T14:00:00Z,2026-01-21,14,2,WDF01,AR00399,1.0,2.57,0.18,2.75,EUR,True
HS-WDF01-000308,2026-01-21T16:00:00Z,2026-01-21,16,2,WDF01,AR00001,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000309,2026-01-21T16:00:00Z,2026-01-21,16,2,WDF01,AR00031,1.0,1.4,0.1,1.5,EUR,True
HS-WDF01-000310,2026-01-21T16:00:00Z,2026-01-21,16,2,WDF01,AR00054,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000311,2026-01-21T16:00:00Z,2026-01-21,16,2,WDF01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000312,2026-01-21T16:00:00Z,2026-01-21,16,2,WDF01,AR00204,1.0,1.69,0.11,1.8,EUR,True
HS-WDF01-000313,2026-01-21T16:00:00Z,2026-01-21,16,2,WDF01,AR00207,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000314,2026-01-21T16:00:00Z,2026-01-21,16,2,WDF01,AR00320,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-000315,2026-01-21T16:00:00Z,2026-01-21,16,2,WDF01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-WDF01-000316,2026-01-21T16:00:00Z,2026-01-21,16,2,WDF01,AR90041,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000317,2026-01-21T18:00:00Z,2026-01-21,18,2,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000318,2026-01-21T18:00:00Z,2026-01-21,18,2,WDF01,AR90020,1.0,1.64,0.31,1.95,EUR,True
HS-WDF01-000319,2026-01-21T21:00:00Z,2026-01-21,21,2,WDF01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-WDF01-000320,2026-01-22T07:00:00Z,2026-01-22,7,3,WDF01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000321,2026-01-22T09:00:00Z,2026-01-22,9,3,WDF01,AR00008,1.0,1.68,0.12,1.8,EUR,True
HS-WDF01-000322,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR00071,1.0,2.71,0.19,2.9,EUR,True
HS-WDF01-000323,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR00109,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-000324,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR00188,1.0,1.68,0.12,1.8,EUR,True
HS-WDF01-000325,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR00189,2.0,4.12,0.28,4.4,EUR,True
HS-WDF01-000326,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR00213,1.0,1.13,0.07,1.2,EUR,True
HS-WDF01-000327,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR00214,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000328,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR00222,1.0,0.94,0.06,1.0,EUR,True
HS-WDF01-000329,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR00223,1.0,0.65,0.05,0.7,EUR,True
HS-WDF01-000330,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR00276,1.0,2.02,0.38,2.4,EUR,True
HS-WDF01-000331,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000332,2026-01-22T13:00:00Z,2026-01-22,13,3,WDF01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000333,2026-01-22T14:00:00Z,2026-01-22,14,3,WDF01,AR00005,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000334,2026-01-22T14:00:00Z,2026-01-22,14,3,WDF01,AR00080,2.0,4.68,0.32,5.0,EUR,True
HS-WDF01-000335,2026-01-22T14:00:00Z,2026-01-22,14,3,WDF01,AR00166,1.0,3.55,0.25,3.8,EUR,True
HS-WDF01-000336,2026-01-22T14:00:00Z,2026-01-22,14,3,WDF01,AR00188,1.0,1.68,0.12,1.8,EUR,True
HS-WDF01-000337,2026-01-22T15:00:00Z,2026-01-22,15,3,WDF01,AR00154,1.0,2.99,0.21,3.2,EUR,True
HS-WDF01-000338,2026-01-22T15:00:00Z,2026-01-22,15,3,WDF01,AR00212,1.0,2.99,0.21,3.2,EUR,True
HS-WDF01-000339,2026-01-22T15:00:00Z,2026-01-22,15,3,WDF01,AR00448,1.0,3.64,0.25,3.89,EUR,True
HS-WDF01-000340,2026-01-22T17:00:00Z,2026-01-22,17,3,WDF01,AR00013,1.0,1.68,0.12,1.8,EUR,True
HS-WDF01-000341,2026-01-22T17:00:00Z,2026-01-22,17,3,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000342,2026-01-22T17:00:00Z,2026-01-22,17,3,WDF01,AR90014,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000343,2026-01-22T18:00:00Z,2026-01-22,18,3,WDF01,AR00094,1.0,0.25,0.05,0.3,EUR,True
HS-WDF01-000344,2026-01-22T18:00:00Z,2026-01-22,18,3,WDF01,AR00132,1.0,6.45,0.45,6.9,EUR,True
HS-WDF01-000345,2026-01-22T18:00:00Z,2026-01-22,18,3,WDF01,AR00157,1.0,3.55,0.25,3.8,EUR,True
HS-WDF01-000346,2026-01-22T18:00:00Z,2026-01-22,18,3,WDF01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-WDF01-000347,2026-01-22T18:00:00Z,2026-01-22,18,3,WDF01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-WDF01-000348,2026-01-22T18:00:00Z,2026-01-22,18,3,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000349,2026-01-22T18:00:00Z,2026-01-22,18,3,WDF01,AR90009,1.0,1.35,0.25,1.6,EUR,True
HS-WDF01-000350,2026-01-22T18:00:00Z,2026-01-22,18,3,WDF01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-WDF01-000351,2026-01-22T19:00:00Z,2026-01-22,19,3,WDF01,AR00242,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000352,2026-01-22T19:00:00Z,2026-01-22,19,3,WDF01,AR90002,2.0,0.14,0.02,0.16,EUR,True
HS-WDF01-000353,2026-01-22T19:00:00Z,2026-01-22,19,3,WDF01,AR90003,2.0,0.25,0.05,0.3,EUR,True
HS-WDF01-000354,2026-01-22T19:00:00Z,2026-01-22,19,3,WDF01,AR90025,1.0,1.01,0.19,1.2,EUR,True
HS-WDF01-000355,2026-01-22T19:00:00Z,2026-01-22,19,3,WDF01,AR90029,1.0,1.34,0.26,1.6,EUR,True
HS-WDF01-000356,2026-01-22T19:00:00Z,2026-01-22,19,3,WDF01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000357,2026-01-22T19:00:00Z,2026-01-22,19,3,WDF01,AR90036,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000358,2026-01-22T23:00:00Z,2026-01-22,23,3,WDF01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-WDF01-000359,2026-01-23T13:00:00Z,2026-01-23,13,4,WDF01,AR00289,2.0,3.7,0.7,4.4,EUR,True
HS-WDF01-000360,2026-01-23T13:00:00Z,2026-01-23,13,4,WDF01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-WDF01-000361,2026-01-23T13:00:00Z,2026-01-23,13,4,WDF01,AR00396,1.0,2.06,0.14,2.2,EUR,True
HS-WDF01-000362,2026-01-23T14:00:00Z,2026-01-23,14,4,WDF01,AR00058,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000363,2026-01-23T14:00:00Z,2026-01-23,14,4,WDF01,AR00189,1.0,2.06,0.14,2.2,EUR,True
HS-WDF01-000364,2026-01-23T14:00:00Z,2026-01-23,14,4,WDF01,AR00276,1.0,2.02,0.38,2.4,EUR,True
HS-WDF01-000365,2026-01-23T14:00:00Z,2026-01-23,14,4,WDF01,AR00288,1.0,2.01,0.39,2.4,EUR,True
HS-WDF01-000366,2026-01-23T14:00:00Z,2026-01-23,14,4,WDF01,AR00400,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-000367,2026-01-23T14:00:00Z,2026-01-23,14,4,WDF01,AR00402,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-000368,2026-01-23T14:00:00Z,2026-01-23,14,4,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000369,2026-01-23T14:00:00Z,2026-01-23,14,4,WDF01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-WDF01-000370,2026-01-23T16:00:00Z,2026-01-23,16,4,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000371,2026-01-23T16:00:00Z,2026-01-23,16,4,WDF01,AR90014,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000372,2026-01-23T18:00:00Z,2026-01-23,18,4,WDF01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-WDF01-000373,2026-01-23T21:00:00Z,2026-01-23,21,4,WDF01,AR00190,2.0,2.8,0.2,3.0,EUR,True
HS-WDF01-000374,2026-01-24T10:00:00Z,2026-01-24,10,5,WDF01,AR00094,1.0,0.25,0.05,0.3,EUR,True
HS-WDF01-000375,2026-01-24T10:00:00Z,2026-01-24,10,5,WDF01,AR00129,2.0,2.62,0.18,2.8,EUR,True
HS-WDF01-000376,2026-01-24T10:00:00Z,2026-01-24,10,5,WDF01,AR00245,1.0,2.89,0.21,3.1,EUR,True
HS-WDF01-000377,2026-01-24T16:00:00Z,2026-01-24,16,5,WDF01,AR00159,1.0,3.55,0.25,3.8,EUR,True
HS-WDF01-000378,2026-01-25T13:00:00Z,2026-01-25,13,6,WDF01,AR00040,1.0,3.09,0.21,3.3,EUR,True
HS-WDF01-000379,2026-01-25T13:00:00Z,2026-01-25,13,6,WDF01,AR00166,1.0,3.55,0.25,3.8,EUR,True
HS-WDF01-000380,2026-01-25T13:00:00Z,2026-01-25,13,6,WDF01,AR00171,1.0,3.69,0.26,3.95,EUR,True
HS-WDF01-000381,2026-01-25T13:00:00Z,2026-01-25,13,6,WDF01,AR00185,1.0,2.1,0.15,2.25,EUR,True
HS-WDF01-000382,2026-01-25T13:00:00Z,2026-01-25,13,6,WDF01,AR90037,1.0,1.26,0.24,1.5,EUR,True
HS-WDF01-000383,2026-01-25T13:00:00Z,2026-01-25,13,6,WDF01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-WDF01-000384,2026-01-25T14:00:00Z,2026-01-25,14,6,WDF01,AR00001,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-000385,2026-01-25T14:00:00Z,2026-01-25,14,6,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000386,2026-01-25T14:00:00Z,2026-01-25,14,6,WDF01,AR90009,1.0,1.34,0.26,1.6,EUR,True
HS-WDF01-000387,2026-01-25T15:00:00Z,2026-01-25,15,6,WDF01,AR00010,4.0,3.74,0.26,4.0,EUR,True
HS-WDF01-000388,2026-01-25T16:00:00Z,2026-01-25,16,6,WDF01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-000389,2026-01-25T16:00:00Z,2026-01-25,16,6,WDF01,AR00218,1.0,1.78,0.12,1.9,EUR,True
HS-WDF01-000390,2026-01-25T16:00:00Z,2026-01-25,16,6,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000391,2026-01-25T16:00:00Z,2026-01-25,16,6,WDF01,AR90012,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-000392,2026-01-25T16:00:00Z,2026-01-25,16,6,WDF01,AR90018,2.0,3.28,0.62,3.9,EUR,True
HS-WDF01-000393,2026-01-26T11:00:00Z,2026-01-26,11,0,WDF01,AR00280,1.0,10.0,1.9,11.9,EUR,True
HS-WDF01-000394,2026-01-26T15:00:00Z,2026-01-26,15,0,WDF01,AR00320,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-000395,2026-01-26T15:00:00Z,2026-01-26,15,0,WDF01,AR00402,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-000396,2026-01-26T15:00:00Z,2026-01-26,15,0,WDF01,AR00404,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-000397,2026-01-26T15:00:00Z,2026-01-26,15,0,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-000398,2026-01-26T15:00:00Z,2026-01-26,15,0,WDF01,AR90051,1.0,1.34,0.26,1.6,EUR,True
HS-WDF01-000399,2026-01-26T16:00:00Z,2026-01-26,16,0,WDF01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-WDF01-000400,2026-01-26T16:00:00Z,2026-01-26,16,0,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
