ID,receipt_ID,article_ID,quantity,unitPrice,netAmount,grossAmount,discountPct,discountType
RC-BLN01-0000167-0000243,RC-BLN01-0000167,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000168-0000244,RC-BLN01-0000168,AR00003,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000168-0000245,RC-BLN01-0000168,AR00240,1.0,1.9,1.78,1.9,0.0,No discount
RC-BLN01-0000169-0000246,RC-BLN01-0000169,AR00187,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000169-0000247,RC-BLN01-0000169,AR00220,1.0,1.0,0.87,0.93,6.71,Price changed
RC-BLN01-0000169-0000248,RC-BLN01-0000169,AR00101,1.0,1.9,1.78,1.9,0.0,No discount
RC-BLN01-0000170-0000249,RC-BLN01-0000170,AR00095,1.0,2.6,2.43,2.6,0.0,No discount
RC-BLN01-0000170-0000250,RC-BLN01-0000170,AR00294,1.0,2.2,1.85,2.2,0.0,No discount
RC-BLN01-0000171-0000251,RC-BLN01-0000171,AR00213,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0000172-0000252,RC-BLN01-0000172,AR00221,1.0,1.0,0.78,0.83,16.87,Price changed
RC-BLN01-0000173-0000253,RC-BLN01-0000173,AR00001,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000174-0000254,RC-BLN01-0000174,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0000175-0000255,RC-BLN01-0000175,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000175-0000256,RC-BLN01-0000175,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0000176-0000257,RC-BLN01-0000176,AR00059,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000177-0000258,RC-BLN01-0000177,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000177-0000259,RC-BLN01-0000177,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0000178-0000260,RC-BLN01-0000178,AR00397,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000179-0000261,RC-BLN01-0000179,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000179-0000262,RC-BLN01-0000179,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000179-0000263,RC-BLN01-0000179,AR90030,1.0,1.6,1.34,1.6,0.0,No discount
RC-BLN01-0000179-0000264,RC-BLN01-0000179,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000180-0000265,RC-BLN01-0000180,AR00400,1.0,1.2,1.03,1.1,8.59,Price changed
RC-BLN01-0000180-0000266,RC-BLN01-0000180,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000181-0000267,RC-BLN01-0000181,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000182-0000268,RC-BLN01-0000182,AR00054,1.0,1.0,0.71,0.76,24.08,General
RC-BLN01-0000182-0000269,RC-BLN01-0000182,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000183-0000270,RC-BLN01-0000183,AR00189,1.0,2.2,2.06,2.2,0.0,No discount
RC-BLN01-0000183-0000271,RC-BLN01-0000183,AR00276,1.0,2.4,2.02,2.4,0.0,No discount
RC-BLN01-0000184-0000272,RC-BLN01-0000184,AR90038,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0000185-0000273,RC-BLN01-0000185,AR90029,1.0,1.6,1.34,1.6,0.0,No discount
RC-BLN01-0000186-0000274,RC-BLN01-0000186,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0000187-0000275,RC-BLN01-0000187,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0000188-0000276,RC-BLN01-0000188,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000188-0000277,RC-BLN01-0000188,AR90002,1.0,0.08,0.06,0.07,9.6,Price changed
RC-BLN01-0000189-0000278,RC-BLN01-0000189,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000190-0000279,RC-BLN01-0000190,AR00392,1.0,2.75,2.56,2.75,0.0,No discount
RC-BLN01-0000191-0000280,RC-BLN01-0000191,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0000192-0000281,RC-BLN01-0000192,AR90036,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000192-0000282,RC-BLN01-0000192,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000192-0000283,RC-BLN01-0000192,AR00137,1.0,2.7,2.52,2.7,0.0,No discount
RC-BLN01-0000192-0000284,RC-BLN01-0000192,AR00207,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000192-0000285,RC-BLN01-0000192,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0000193-0000286,RC-BLN01-0000193,AR00319,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0000194-0000287,RC-BLN01-0000194,AR90042,1.0,1.9,1.6,1.9,0.0,No discount
RC-BLN01-0000195-0000288,RC-BLN01-0000195,AR00276,1.0,2.4,2.02,2.4,0.0,No discount
RC-BLN01-0000196-0000289,RC-BLN01-0000196,AR00136,1.0,2.7,2.52,2.7,0.0,No discount
RC-BLN01-0000197-0000290,RC-BLN01-0000197,AR00387,1.0,3.0,2.8,3.0,0.0,No discount
RC-BLN01-0000197-0000291,RC-BLN01-0000197,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000197-0000292,RC-BLN01-0000197,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000198-0000293,RC-BLN01-0000198,AR00245,1.0,3.1,2.9,3.1,0.0,No discount
RC-BLN01-0000199-0000294,RC-BLN01-0000199,AR00241,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000200-0000295,RC-BLN01-0000200,AR00056,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000201-0000296,RC-BLN01-0000201,AR00210,1.0,1.2,0.85,0.91,24.45,Price changed
RC-BLN01-0000201-0000297,RC-BLN01-0000201,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000202-0000298,RC-BLN01-0000202,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000202-0000299,RC-BLN01-0000202,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0000202-0000300,RC-BLN01-0000202,AR00031,1.0,1.5,1.4,1.5,0.0,No discount
RC-BLN01-0000203-0000301,RC-BLN01-0000203,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000204-0000302,RC-BLN01-0000204,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000204-0000303,RC-BLN01-0000204,AR00120,1.0,2.0,1.87,2.0,0.0,No discount
RC-BLN01-0000204-0000304,RC-BLN01-0000204,AR00039,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000204-0000305,RC-BLN01-0000204,AR00245,1.0,3.1,2.9,3.1,0.0,No discount
RC-BLN01-0000205-0000306,RC-BLN01-0000205,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-BLN01-0000206-0000307,RC-BLN01-0000206,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000206-0000308,RC-BLN01-0000206,AR00064,1.0,2.5,1.66,1.77,29.22,General
RC-BLN01-0000206-0000309,RC-BLN01-0000206,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0000207-0000310,RC-BLN01-0000207,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0000207-0000311,RC-BLN01-0000207,AR00122,1.0,2.5,2.13,2.27,9.07,Price changed
RC-BLN01-0000208-0000312,RC-BLN01-0000208,AR00058,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000209-0000313,RC-BLN01-0000209,AR90014,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000210-0000314,RC-BLN01-0000210,AR00010,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000210-0000315,RC-BLN01-0000210,AR00211,1.0,1.2,1.06,1.14,5.2,Price changed
RC-BLN01-0000211-0000316,RC-BLN01-0000211,AR00055,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000212-0000317,RC-BLN01-0000212,AR00137,1.0,2.7,2.52,2.7,0.0,No discount
RC-BLN01-0000212-0000318,RC-BLN01-0000212,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000213-0000319,RC-BLN01-0000213,AR00068,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000213-0000320,RC-BLN01-0000213,AR00129,1.0,1.4,1.31,1.4,0.0,No discount
RC-BLN01-0000214-0000321,RC-BLN01-0000214,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000215-0000322,RC-BLN01-0000215,AR00211,1.0,1.2,1.01,1.08,10.05,Promotion
RC-BLN01-0000216-0000323,RC-BLN01-0000216,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0000217-0000324,RC-BLN01-0000217,AR00204,1.0,1.8,1.68,1.8,0.0,No discount
RC-BLN01-0000218-0000325,RC-BLN01-0000218,AR90029,1.0,1.6,1.34,1.6,0.0,No discount
RC-BLN01-0000219-0000326,RC-BLN01-0000219,AR00283,1.0,2.95,2.76,2.95,0.0,No discount
RC-BLN01-0000220-0000327,RC-BLN01-0000220,AR00454,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0000221-0000328,RC-BLN01-0000221,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0000222-0000329,RC-BLN01-0000222,AR00188,1.0,1.8,0.87,0.93,48.15,General
RC-BLN01-0000223-0000330,RC-BLN01-0000223,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0000223-0000331,RC-BLN01-0000223,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000224-0000332,RC-BLN01-0000224,AR00081,1.0,2.5,2.03,2.17,13.16,Price changed
RC-BLN01-0000224-0000333,RC-BLN01-0000224,AR90004,1.0,0.25,0.2,0.23,6.53,Price changed
RC-BLN01-0000225-0000334,RC-BLN01-0000225,AR00210,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0000226-0000335,RC-BLN01-0000226,AR90004,2.0,0.25,0.42,0.5,0.0,No discount
RC-BLN01-0000226-0000336,RC-BLN01-0000226,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000227-0000337,RC-BLN01-0000227,AR00040,1.0,3.3,2.2,2.35,28.74,General
RC-BLN01-0000228-0000338,RC-BLN01-0000228,AR00011,1.0,1.0,0.88,0.95,5.05,Promotion
RC-BLN01-0000229-0000339,RC-BLN01-0000229,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000230-0000340,RC-BLN01-0000230,AR00285,1.0,2.95,1.69,1.81,38.66,General
RC-BLN01-0000231-0000341,RC-BLN01-0000231,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000231-0000342,RC-BLN01-0000231,AR00013,1.0,1.8,1.68,1.8,0.0,No discount
RC-BLN01-0000232-0000343,RC-BLN01-0000232,AR90004,2.0,0.25,0.42,0.5,0.0,No discount
RC-BLN01-0000233-0000344,RC-BLN01-0000233,AR00419,1.0,44.0,41.12,44.0,0.0,No discount
RC-BLN01-0000234-0000345,RC-BLN01-0000234,AR90012,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000235-0000346,RC-BLN01-0000235,AR90013,1.0,1.7,1.22,1.45,14.77,Price changed
RC-BLN01-0000235-0000347,RC-BLN01-0000235,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0000236-0000348,RC-BLN01-0000236,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0000237-0000349,RC-BLN01-0000237,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-BLN01-0000238-0000350,RC-BLN01-0000238,AR00054,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000238-0000351,RC-BLN01-0000238,AR90053,1.0,2.0,1.33,1.58,20.98,Price changed
RC-BLN01-0000239-0000352,RC-BLN01-0000239,AR00137,1.0,2.7,2.52,2.7,0.0,No discount
RC-BLN01-0000240-0000353,RC-BLN01-0000240,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000240-0000354,RC-BLN01-0000240,AR00071,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0000241-0000355,RC-BLN01-0000241,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0000242-0000356,RC-BLN01-0000242,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000242-0000357,RC-BLN01-0000242,AR90006,1.0,1.4,1.31,1.4,0.0,No discount
RC-BLN01-0000243-0000358,RC-BLN01-0000243,AR00208,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0000243-0000359,RC-BLN01-0000243,AR90041,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000244-0000360,RC-BLN01-0000244,AR90008,1.0,1.4,1.01,1.08,22.91,Price changed
RC-BLN01-0000245-0000361,RC-BLN01-0000245,AR00198,1.0,2.0,1.68,2.0,0.0,No discount
RC-BLN01-0000246-0000362,RC-BLN01-0000246,AR00065,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000247-0000363,RC-BLN01-0000247,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000248-0000364,RC-BLN01-0000248,AR00060,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000248-0000365,RC-BLN01-0000248,AR00009,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000249-0000366,RC-BLN01-0000249,AR90004,1.0,0.25,0.19,0.23,8.63,Price changed
RC-BLN01-0000249-0000367,RC-BLN01-0000249,AR90033,1.0,1.2,1.01,1.2,0.0,No discount
RC-BLN01-0000250-0000368,RC-BLN01-0000250,AR00399,1.0,2.75,2.57,2.75,0.0,No discount
RC-BLN01-0000251-0000369,RC-BLN01-0000251,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000252-0000370,RC-BLN01-0000252,AR00241,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000253-0000371,RC-BLN01-0000253,AR90039,1.0,1.5,1.06,1.26,15.79,Price changed
RC-BLN01-0000253-0000372,RC-BLN01-0000253,AR00244,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000254-0000373,RC-BLN01-0000254,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0000254-0000374,RC-BLN01-0000254,AR00220,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000255-0000375,RC-BLN01-0000255,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000255-0000376,RC-BLN01-0000255,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0000255-0000377,RC-BLN01-0000255,AR00401,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0000256-0000378,RC-BLN01-0000256,AR00244,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000257-0000379,RC-BLN01-0000257,AR00005,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000258-0000380,RC-BLN01-0000258,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0000258-0000381,RC-BLN01-0000258,AR00004,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0000259-0000382,RC-BLN01-0000259,AR90004,1.0,0.25,0.18,0.22,12.73,Price changed
RC-BLN01-0000260-0000383,RC-BLN01-0000260,AR00270,1.0,2.5,2.1,2.5,0.0,No discount
RC-BLN01-0000261-0000384,RC-BLN01-0000261,AR00010,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000262-0000385,RC-BLN01-0000262,AR90014,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000263-0000386,RC-BLN01-0000263,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0000264-0000387,RC-BLN01-0000264,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0000264-0000388,RC-BLN01-0000264,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000265-0000389,RC-BLN01-0000265,AR00242,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000266-0000390,RC-BLN01-0000266,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000267-0000391,RC-BLN01-0000267,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000268-0000392,RC-BLN01-0000268,AR00013,1.0,1.8,1.68,1.8,0.0,No discount
RC-BLN01-0000269-0000393,RC-BLN01-0000269,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0000270-0000394,RC-BLN01-0000270,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000270-0000395,RC-BLN01-0000270,AR00203,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000271-0000396,RC-BLN01-0000271,AR00026,1.0,1.2,0.85,0.91,23.86,Price changed
RC-BLN01-0000272-0000397,RC-BLN01-0000272,AR00054,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000272-0000398,RC-BLN01-0000272,AR90027,1.0,1.6,1.34,1.6,0.0,No discount
RC-BLN01-0000272-0000399,RC-BLN01-0000272,AR90014,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000273-0000400,RC-BLN01-0000273,AR00314,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000273-0000401,RC-BLN01-0000273,AR00055,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000274-0000402,RC-BLN01-0000274,AR00407,1.0,3.2,2.99,3.2,0.0,No discount
RC-BLN01-0000275-0000403,RC-BLN01-0000275,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000275-0000404,RC-BLN01-0000275,AR00204,1.0,1.8,1.68,1.8,0.0,No discount
RC-BLN01-0000276-0000405,RC-BLN01-0000276,AR90036,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000277-0000406,RC-BLN01-0000277,AR00209,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0000278-0000407,RC-BLN01-0000278,AR00400,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0000279-0000408,RC-BLN01-0000279,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000279-0000409,RC-BLN01-0000279,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000279-0000410,RC-BLN01-0000279,AR00080,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000280-0000411,RC-BLN01-0000280,AR00209,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0000280-0000412,RC-BLN01-0000280,AR00193,1.0,1.4,1.31,1.4,0.0,No discount
RC-BLN01-0000281-0000413,RC-BLN01-0000281,AR00041,1.0,3.3,3.08,3.3,0.0,No discount
RC-BLN01-0000282-0000414,RC-BLN01-0000282,AR00185,1.0,2.25,2.1,2.25,0.0,No discount
RC-BLN01-0000282-0000415,RC-BLN01-0000282,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000283-0000416,RC-BLN01-0000283,AR00276,1.0,2.4,2.02,2.4,0.0,No discount
RC-BLN01-0000283-0000417,RC-BLN01-0000283,AR00289,1.0,2.2,1.85,2.2,0.0,No discount
RC-BLN01-0000284-0000418,RC-BLN01-0000284,AR00136,1.0,2.7,2.52,2.7,0.0,No discount
RC-BLN01-0000284-0000419,RC-BLN01-0000284,AR00005,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000285-0000420,RC-BLN01-0000285,AR00136,1.0,2.7,2.52,2.7,0.0,No discount
RC-BLN01-0000286-0000421,RC-BLN01-0000286,AR90015,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000287-0000422,RC-BLN01-0000287,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000287-0000423,RC-BLN01-0000287,AR00242,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000288-0000424,RC-BLN01-0000288,AR00276,1.0,2.4,1.52,1.81,24.77,Price changed
RC-BLN01-0000289-0000425,RC-BLN01-0000289,AR00399,1.0,2.75,2.57,2.75,0.0,No discount
RC-BLN01-0000289-0000426,RC-BLN01-0000289,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000290-0000427,RC-BLN01-0000290,AR00138,1.0,2.0,1.87,2.0,0.0,No discount
RC-BLN01-0000291-0000428,RC-BLN01-0000291,AR00146,1.0,3.95,3.32,3.95,0.0,No discount
RC-BLN01-0000292-0000429,RC-BLN01-0000292,AR00209,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0000293-0000430,RC-BLN01-0000293,AR00448,1.0,3.89,3.64,3.89,0.0,No discount
RC-BLN01-0000294-0000431,RC-BLN01-0000294,AR90055,1.0,1.7,1.14,1.36,20.14,Price changed
RC-BLN01-0000294-0000432,RC-BLN01-0000294,AR00021,1.0,3.9,3.64,3.9,0.0,No discount
RC-BLN01-0000294-0000433,RC-BLN01-0000294,AR00244,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000295-0000434,RC-BLN01-0000295,AR00188,1.0,1.8,1.33,1.42,20.87,General
RC-BLN01-0000295-0000435,RC-BLN01-0000295,AR00282,1.0,2.95,2.76,2.95,0.0,No discount
RC-BLN01-0000295-0000436,RC-BLN01-0000295,AR00178,1.0,1.4,1.31,1.4,0.0,No discount
RC-BLN01-0000296-0000437,RC-BLN01-0000296,AR90036,1.0,1.7,1.25,1.49,12.33,Price changed
RC-BLN01-0000297-0000438,RC-BLN01-0000297,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0000298-0000439,RC-BLN01-0000298,AR00039,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000299-0000440,RC-BLN01-0000299,AR00209,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0000299-0000441,RC-BLN01-0000299,AR90033,1.0,1.2,0.91,1.08,9.94,Price changed
RC-BLN01-0000300-0000442,RC-BLN01-0000300,AR00241,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000301-0000443,RC-BLN01-0000301,AR90008,1.0,1.4,1.31,1.4,0.0,No discount
RC-BLN01-0000301-0000444,RC-BLN01-0000301,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0000302-0000445,RC-BLN01-0000302,AR00193,1.0,1.4,1.31,1.4,0.0,No discount
RC-BLN01-0000303-0000446,RC-BLN01-0000303,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000303-0000447,RC-BLN01-0000303,AR00242,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000304-0000448,RC-BLN01-0000304,AR00058,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000305-0000449,RC-BLN01-0000305,AR00108,1.0,3.0,2.63,2.81,6.32,Price changed
RC-BLN01-0000305-0000450,RC-BLN01-0000305,AR00245,1.0,3.1,2.9,3.1,0.0,No discount
RC-BLN01-0000306-0000451,RC-BLN01-0000306,AR90021,1.0,4.9,4.58,4.9,0.0,No discount
RC-BLN01-0000306-0000452,RC-BLN01-0000306,AR90015,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000307-0000453,RC-BLN01-0000307,AR00321,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0000307-0000454,RC-BLN01-0000307,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000307-0000455,RC-BLN01-0000307,AR90030,1.0,1.6,1.34,1.6,0.0,No discount
RC-BLN01-0000307-0000456,RC-BLN01-0000307,AR00041,1.0,3.3,3.08,3.3,0.0,No discount
RC-BLN01-0000308-0000457,RC-BLN01-0000308,AR00129,1.0,1.4,1.31,1.4,0.0,No discount
RC-BLN01-0000308-0000458,RC-BLN01-0000308,AR00005,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000308-0000459,RC-BLN01-0000308,AR90040,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000309-0000460,RC-BLN01-0000309,AR00008,1.0,1.8,1.68,1.8,0.0,No discount
RC-BLN01-0000310-0000461,RC-BLN01-0000310,AR00285,1.0,2.95,2.76,2.95,0.0,No discount
RC-BLN01-0000310-0000462,RC-BLN01-0000310,AR00322,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0000311-0000463,RC-BLN01-0000311,AR90014,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0000311-0000464,RC-BLN01-0000311,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000312-0000465,RC-BLN01-0000312,AR00039,1.0,1.0,0.78,0.83,16.81,Price changed
RC-BLN01-0000313-0000466,RC-BLN01-0000313,AR00039,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0000314-0000467,RC-BLN01-0000314,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000315-0000468,RC-BLN01-0000315,AR00060,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000315-0000469,RC-BLN01-0000315,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000315-0000470,RC-BLN01-0000315,AR00140,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0000315-0000471,RC-BLN01-0000315,AR00314,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000316-0000472,RC-BLN01-0000316,AR00071,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0000317-0000473,RC-BLN01-0000317,AR00400,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0000317-0000474,RC-BLN01-0000317,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0000318-0000475,RC-BLN01-0000318,AR00018,1.0,1.8,1.17,1.25,30.45,General
RC-BLN01-0000318-0000476,RC-BLN01-0000318,AR00080,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0000319-0000477,RC-BLN01-0000319,AR00109,1.0,2.0,1.87,2.0,0.0,No discount
RC-BLN01-0000319-0000478,RC-BLN01-0000319,AR90003,2.0,0.15,0.26,0.3,0.0,No discount
RC-BLN01-0000320-0000479,RC-BLN01-0000320,AR90037,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0000320-0000480,RC-BLN01-0000320,AR00322,1.0,1.2,1.03,1.11,7.71,Price changed
RC-BLN01-0000321-0000481,RC-BLN01-0000321,AR90010,1.0,2.2,1.85,2.2,0.0,No discount
RC-BLN01-0000321-0000482,RC-BLN01-0000321,AR00381,1.0,3.75,3.51,3.75,0.0,No discount
RC-BLN01-0000321-0000483,RC-BLN01-0000321,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000322-0000484,RC-BLN01-0000322,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0000323-0000485,RC-BLN01-0000323,AR00070,1.0,2.3,2.15,2.3,0.0,No discount
RC-BLN01-0000323-0000486,RC-BLN01-0000323,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
