ID,store_ID,hourStart,businessDate,hourOfDay,visitors,conversionRate,avgDwellSeconds
FF-BLN01-2026-01-22T10,BLN01,2026-01-22T10:00:00Z,2026-01-22,10,2,0.5,177
FF-BLN01-2026-01-22T11,BLN01,2026-01-22T11:00:00Z,2026-01-22,11,2,0.5,143
FF-BLN01-2026-01-22T12,BLN01,2026-01-22T12:00:00Z,2026-01-22,12,2,0.5,150
FF-BLN01-2026-01-22T13,BLN01,2026-01-22T13:00:00Z,2026-01-22,13,4,0.5,194
FF-BLN01-2026-01-22T14,BLN01,2026-01-22T14:00:00Z,2026-01-22,14,4,0.5,180
FF-BLN01-2026-01-22T15,BLN01,2026-01-22T15:00:00Z,2026-01-22,15,6,0.5,172
FF-BLN01-2026-01-22T16,BLN01,2026-01-22T16:00:00Z,2026-01-22,16,6,0.5,126
FF-BLN01-2026-01-22T17,BLN01,2026-01-22T17:00:00Z,2026-01-22,17,2,0.5,140
FF-BLN01-2026-01-22T18,BLN01,2026-01-22T18:00:00Z,2026-01-22,18,4,0.5,155
FF-BLN01-2026-01-22T19,BLN01,2026-01-22T19:00:00Z,2026-01-22,19,2,0.5,199
FF-BLN01-2026-01-22T20,BLN01,2026-01-22T20:00:00Z,2026-01-22,20,1,1.0,176
FF-BLN01-2026-01-22T21,BLN01,2026-01-22T21:00:00Z,2026-01-22,21,4,0.5,190
FF-BLN01-2026-01-22T22,BLN01,2026-01-22T22:00:00Z,2026-01-22,22,2,0.5,191
FF-BLN01-2026-01-23T10,BLN01,2026-01-23T10:00:00Z,2026-01-23,10,2,0.5,164
FF-BLN01-2026-01-23T12,BLN01,2026-01-23T12:00:00Z,2026-01-23,12,2,0.5,203
FF-BLN01-2026-01-23T13,BLN01,2026-01-23T13:00:00Z,2026-01-23,13,3,0.3333,168
FF-BLN01-2026-01-23T14,BLN01,2026-01-23T14:00:00Z,2026-01-23,14,2,0.5,187
FF-BLN01-2026-01-23T15,BLN01,2026-01-23T15:00:00Z,2026-01-23,15,2,0.5,126
FF-BLN01-2026-01-23T16,BLN01,2026-01-23T16:00:00Z,2026-01-23,16,3,0.6667,158
FF-BLN01-2026-01-23T17,BLN01,2026-01-23T17:00:00Z,2026-01-23,17,3,0.6667,151
FF-BLN01-2026-01-23T18,BLN01,2026-01-23T18:00:00Z,2026-01-23,18,4,0.5,138
FF-BLN01-2026-01-23T19,BLN01,2026-01-23T19:00:00Z,2026-01-23,19,2,0.5,177
FF-BLN01-2026-01-23T21,BLN01,2026-01-23T21:00:00Z,2026-01-23,21,2,0.5,146
FF-BLN01-2026-01-23T22,BLN01,2026-01-23T22:00:00Z,2026-01-23,22,2,0.5,205
FF-BLN01-2026-01-24T12,BLN01,2026-01-24T12:00:00Z,2026-01-24,12,2,0.5,169
FF-BLN01-2026-01-24T13,BLN01,2026-01-24T13:00:00Z,2026-01-24,13,2,0.5,190
FF-BLN01-2026-01-24T14,BLN01,2026-01-24T14:00:00Z,2026-01-24,14,2,0.5,146
FF-BLN01-2026-01-24T15,BLN01,2026-01-24T15:00:00Z,2026-01-24,15,1,1.0,161
FF-BLN01-2026-01-24T16,BLN01,2026-01-24T16:00:00Z,2026-01-24,16,2,0.5,179
FF-BLN01-2026-01-24T18,BLN01,2026-01-24T18:00:00Z,2026-01-24,18,2,0.5,129
FF-BLN01-2026-01-24T19,BLN01,2026-01-24T19:00:00Z,2026-01-24,19,2,0.5,178
FF-BLN01-2026-01-24T20,BLN01,2026-01-24T20:00:00Z,2026-01-24,20,2,0.5,177
FF-BLN01-2026-01-24T21,BLN01,2026-01-24T21:00:00Z,2026-01-24,21,2,0.5,193
FF-BLN01-2026-01-25T09,BLN01,2026-01-25T09:00:00Z,2026-01-25,9,2,0.5,164
FF-BLN01-2026-01-25T11,BLN01,2026-01-25T11:00:00Z,2026-01-25,11,2,0.5,187
FF-BLN01-2026-01-25T12,BLN01,2026-01-25T12:00:00Z,2026-01-25,12,2,0.5,192
FF-BLN01-2026-01-25T13,BLN01,2026-01-25T13:00:00Z,2026-01-25,13,2,0.5,157
FF-BLN01-2026-01-25T14,BLN01,2026-01-25T14:00:00Z,2026-01-25,14,2,0.5,152
FF-BLN01-2026-01-25T15,BLN01,2026-01-25T15:00:00Z,2026-01-25,15,3,0.3333,170
FF-BLN01-2026-01-25T16,BLN01,2026-01-25T16:00:00Z,2026-01-25,16,2,0.5,169
FF-BLN01-2026-01-25T17,BLN01,2026-01-25T17:00:00Z,2026-01-25,17,2,0.5,179
FF-BLN01-2026-01-25T18,BLN01,2026-01-25T18:00:00Z,2026-01-25,18,2,0.5,129
FF-BLN01-2026-01-25T19,BLN01,2026-01-25T19:00:00Z,2026-01-25,19,1,1.0,192
FF-BLN01-2026-01-26T08,BLN01,2026-01-26T08:00:00Z,2026-01-26,8,2,0.5,127
FF-BLN01-2026-01-26T10,BLN01,2026-01-26T10:00:00Z,2026-01-26,10,2,0.5,187
FF-BLN01-2026-01-26T11,BLN01,2026-01-26T11:00:00Z,2026-01-26,11,2,0.5,114
FF-BLN01-2026-01-26T12,BLN01,2026-01-26T12:00:00Z,2026-01-26,12,2,0.5,157
FF-BLN01-2026-01-26T13,BLN01,2026-01-26T13:00:00Z,2026-01-26,13,4,0.5,157
FF-BLN01-2026-01-26T14,BLN01,2026-01-26T14:00:00Z,2026-01-26,14,4,0.5,163
FF-BLN01-2026-01-26T15,BLN01,2026-01-26T15:00:00Z,2026-01-26,15,6,0.5,117
FF-BLN01-2026-01-26T16,BLN01,2026-01-26T16:00:00Z,2026-01-26,16,7,0.4286,135
FF-BLN01-2026-01-26T17,BLN01,2026-01-26T17:00:00Z,2026-01-26,17,3,0.6667,167
FF-BLN01-2026-01-26T18,BLN01,2026-01-26T18:00:00Z,2026-01-26,18,2,0.5,202
FF-BLN01-2026-01-26T19,BLN01,2026-01-26T19:00:00Z,2026-01-26,19,2,0.5,168
FF-BLN01-2026-01-26T20,BLN01,2026-01-26T20:00:00Z,2026-01-26,20,1,1.0,190
FF-BLN01-2026-01-26T21,BLN01,2026-01-26T21:00:00Z,2026-01-26,21,2,0.5,178
FF-BLN01-2026-01-27T08,BLN01,2026-01-27T08:00:00Z,2026-01-27,8,1,1.0,192
FF-BLN01-2026-01-27T09,BLN01,2026-01-27T09:00:00Z,2026-01-27,9,2,0.5,171
FF-BLN01-2026-01-27T10,BLN01,2026-01-27T10:00:00Z,2026-01-27,10,2,0.5,143
FF-BLN01-2026-01-27T11,BLN01,2026-01-27T11:00:00Z,2026-01-27,11,1,1.0,157
FF-BLN01-2026-01-27T12,BLN01,2026-01-27T12:00:00Z,2026-01-27,12,4,0.5,187
FF-BLN01-2026-01-27T13,BLN01,2026-01-27T13:00:00Z,2026-01-27,13,5,0.6,135
FF-BLN01-2026-01-27T14,BLN01,2026-01-27T14:00:00Z,2026-01-27,14,7,0.4286,188
FF-BLN01-2026-01-27T15,BLN01,2026-01-27T15:00:00Z,2026-01-27,15,3,0.6667,175
FF-BLN01-2026-01-27T16,BLN01,2026-01-27T16:00:00Z,2026-01-27,16,4,0.5,156
FF-BLN01-2026-01-27T17,BLN01,2026-01-27T17:00:00Z,2026-01-27,17,4,0.5,179
FF-BLN01-2026-01-27T18,BLN01,2026-01-27T18:00:00Z,2026-01-27,18,2,0.5,165
FF-BLN01-2026-01-27T19,BLN01,2026-01-27T19:00:00Z,2026-01-27,19,2,0.5,165
FF-BLN01-2026-01-27T20,BLN01,2026-01-27T20:00:00Z,2026-01-27,20,3,0.3333,155
FF-BLN01-2026-01-27T21,BLN01,2026-01-27T21:00:00Z,2026-01-27,21,4,0.5,153
FF-BLN01-2026-01-27T22,BLN01,2026-01-27T22:00:00Z,2026-01-27,22,2,0.5,161
FF-BLN01-2026-01-28T08,BLN01,2026-01-28T08:00:00Z,2026-01-28,8,2,0.5,185
FF-BLN01-2026-01-28T09,BLN01,2026-01-28T09:00:00Z,2026-01-28,9,2,0.5,168
FF-BLN01-2026-01-28T10,BLN01,2026-01-28T10:00:00Z,2026-01-28,10,2,0.5,207
FF-BLN01-2026-01-28T12,BLN01,2026-01-28T12:00:00Z,2026-01-28,12,2,0.5,187
FF-BLN01-2026-01-28T13,BLN01,2026-01-28T13:00:00Z,2026-01-28,13,5,0.4,173
FF-BLN01-2026-01-28T14,BLN01,2026-01-28T14:00:00Z,2026-01-28,14,10,0.3,148
FF-BLN01-2026-01-28T15,BLN01,2026-01-28T15:00:00Z,2026-01-28,15,4,0.5,163
FF-BLN01-2026-01-28T16,BLN01,2026-01-28T16:00:00Z,2026-01-28,16,5,0.6,213
FF-BLN01-2026-01-28T17,BLN01,2026-01-28T17:00:00Z,2026-01-28,17,6,0.3333,169
FF-BLN01-2026-01-28T18,BLN01,2026-01-28T18:00:00Z,2026-01-28,18,2,0.5,162
FF-BLN01-2026-01-28T19,BLN01,2026-01-28T19:00:00Z,2026-01-28,19,4,0.5,185
FF-BLN01-2026-01-28T20,BLN01,2026-01-28T20:00:00Z,2026-01-28,20,3,0.6667,148
FF-BLN01-2026-01-28T21,BLN01,2026-01-28T21:00:00Z,2026-01-28,21,2,0.5,169
FF-BLN01-2026-01-28T22,BLN01,2026-01-28T22:00:00Z,2026-01-28,22,2,0.5,177
FF-BLN01-2026-01-29T08,BLN01,2026-01-29T08:00:00Z,2026-01-29,8,2,0.5,150
FF-BLN01-2026-01-29T09,BLN01,2026-01-29T09:00:00Z,2026-01-29,9,4,0.5,165
FF-BLN01-2026-01-29T10,BLN01,2026-01-29T10:00:00Z,2026-01-29,10,1,1.0,147
FF-BLN01-2026-01-29T11,BLN01,2026-01-29T11:00:00Z,2026-01-29,11,2,0.5,163
FF-BLN01-2026-01-29T12,BLN01,2026-01-29T12:00:00Z,2026-01-29,12,3,0.6667,164
FF-BLN01-2026-01-29T13,BLN01,2026-01-29T13:00:00Z,2026-01-29,13,3,0.6667,190
FF-BLN01-2026-01-29T14,BLN01,2026-01-29T14:00:00Z,2026-01-29,14,4,0.5,171
FF-BLN01-2026-01-29T15,BLN01,2026-01-29T15:00:00Z,2026-01-29,15,4,0.5,185
FF-BLN01-2026-01-29T16,BLN01,2026-01-29T16:00:00Z,2026-01-29,16,3,0.6667,160
FF-BLN01-2026-01-29T17,BLN01,2026-01-29T17:00:00Z,2026-01-29,17,3,0.6667,160
FF-BLN01-2026-01-29T18,BLN01,2026-01-29T18:00:00Z,2026-01-29,18,6,0.5,188
FF-BLN01-2026-01-29T19,BLN01,2026-01-29T19:00:00Z,2026-01-29,19,2,0.5,159
FF-BLN01-2026-01-29T20,BLN01,2026-01-29T20:00:00Z,2026-01-29,20,2,0.5,174
FF-BLN01-2026-01-29T21,BLN01,2026-01-29T21:00:00Z,2026-01-29,21,2,0.5,161
FF-BLN01-2026-01-30T09,BLN01,2026-01-30T09:00:00Z,2026-01-30,9,2,0.5,157
FF-BLN01-2026-01-30T10,BLN01,2026-01-30T10:00:00Z,2026-01-30,10,2,0.5,181
FF-BLN01-2026-01-30T12,BLN01,2026-01-30T12:00:00Z,2026-01-30,12,2,0.5,160
FF-BLN01-2026-01-30T13,BLN01,2026-01-30T13:00:00Z,2026-01-30,13,5,0.4,176
FF-BLN01-2026-01-30T14,BLN01,2026-01-30T14:00:00Z,2026-01-30,14,4,0.5,145
FF-BLN01-2026-01-30T15,BLN01,2026-01-30T15:00:00Z,2026-01-30,15,2,0.5,194
FF-BLN01-2026-01-30T16,BLN01,2026-01-30T16:00:00Z,2026-01-30,16,4,0.5,189
FF-BLN01-2026-01-30T17,BLN01,2026-01-30T17:00:00Z,2026-01-30,17,4,0.5,149
FF-BLN01-2026-01-30T18,BLN01,2026-01-30T18:00:00Z,2026-01-30,18,2,0.5,144
FF-BLN01-2026-01-30T19,BLN01,2026-01-30T19:00:00Z,2026-01-30,19,1,1.0,158
FF-BLN01-2026-01-30T21,BLN01,2026-01-30T21:00:00Z,2026-01-30,21,2,0.5,175
FF-BLN01-2026-01-30T22,BLN01,2026-01-30T22:00:00Z,2026-01-30,22,1,1.0,186
FF-BLN01-2026-01-31T12,BLN01,2026-01-31T12:00:00Z,2026-01-31,12,1,1.0,154
FF-BLN01-2026-01-31T14,BLN01,2026-01-31T14:00:00Z,2026-01-31,14,2,0.5,163
FF-BLN01-2026-01-31T15,BLN01,2026-01-31T15:00:00Z,2026-01-31,15,2,0.5,182
FF-BLN01-2026-01-31T16,BLN01,2026-01-31T16:00:00Z,2026-01-31,16,2,0.5,180
FF-BLN01-2026-01-31T17,BLN01,2026-01-31T17:00:00Z,2026-01-31,17,2,0.5,170
FF-BLN01-2026-01-31T18,BLN01,2026-01-31T18:00:00Z,2026-01-31,18,2,0.5,146
FF-BLN01-2026-02-01T11,BLN01,2026-02-01T11:00:00Z,2026-02-01,11,2,0.5,193
FF-BLN01-2026-02-01T12,BLN01,2026-02-01T12:00:00Z,2026-02-01,12,2,0.5,147
FF-BLN01-2026-02-01T13,BLN01,2026-02-01T13:00:00Z,2026-02-01,13,2,0.5,160
FF-BLN01-2026-02-01T15,BLN01,2026-02-01T15:00:00Z,2026-02-01,15,2,0.5,189
FF-BLN01-2026-02-01T16,BLN01,2026-02-01T16:00:00Z,2026-02-01,16,2,0.5,146
FF-BLN01-2026-02-01T17,BLN01,2026-02-01T17:00:00Z,2026-02-01,17,2,0.5,180
FF-BLN01-2026-02-01T18,BLN01,2026-02-01T18:00:00Z,2026-02-01,18,2,0.5,171
FF-BLN01-2026-02-01T19,BLN01,2026-02-01T19:00:00Z,2026-02-01,19,2,0.5,155
FF-BLN01-2026-02-01T20,BLN01,2026-02-01T20:00:00Z,2026-02-01,20,2,0.5,193
FF-BLN01-2026-02-02T09,BLN01,2026-02-02T09:00:00Z,2026-02-02,9,2,0.5,156
FF-BLN01-2026-02-02T10,BLN01,2026-02-02T10:00:00Z,2026-02-02,10,2,0.5,161
FF-BLN01-2026-02-02T11,BLN01,2026-02-02T11:00:00Z,2026-02-02,11,2,0.5,149
FF-BLN01-2026-02-02T12,BLN01,2026-02-02T12:00:00Z,2026-02-02,12,2,0.5,170
FF-BLN01-2026-02-02T14,BLN01,2026-02-02T14:00:00Z,2026-02-02,14,7,0.5714,201
FF-BLN01-2026-02-02T15,BLN01,2026-02-02T15:00:00Z,2026-02-02,15,4,0.5,139
FF-BLN01-2026-02-02T16,BLN01,2026-02-02T16:00:00Z,2026-02-02,16,5,0.6,185
FF-BLN01-2026-02-02T17,BLN01,2026-02-02T17:00:00Z,2026-02-02,17,2,0.5,168
FF-BLN01-2026-02-02T18,BLN01,2026-02-02T18:00:00Z,2026-02-02,18,3,0.6667,181
FF-BLN01-2026-02-02T19,BLN01,2026-02-02T19:00:00Z,2026-02-02,19,5,0.4,174
FF-BLN01-2026-02-02T21,BLN01,2026-02-02T21:00:00Z,2026-02-02,21,2,0.5,174
FF-BLN01-2026-02-02T22,BLN01,2026-02-02T22:00:00Z,2026-02-02,22,2,0.5,140
FF-BLN01-2026-02-03T08,BLN01,2026-02-03T08:00:00Z,2026-02-03,8,2,0.5,175
FF-BLN01-2026-02-03T09,BLN01,2026-02-03T09:00:00Z,2026-02-03,9,2,0.5,159
FF-BLN01-2026-02-03T10,BLN01,2026-02-03T10:00:00Z,2026-02-03,10,2,0.5,164
FF-BLN01-2026-02-03T11,BLN01,2026-02-03T11:00:00Z,2026-02-03,11,4,0.5,191
FF-BLN01-2026-02-03T12,BLN01,2026-02-03T12:00:00Z,2026-02-03,12,5,0.6,176
FF-BLN01-2026-02-03T13,BLN01,2026-02-03T13:00:00Z,2026-02-03,13,8,0.625,202
FF-BLN01-2026-02-03T14,BLN01,2026-02-03T14:00:00Z,2026-02-03,14,4,0.5,155
FF-BLN01-2026-02-03T15,BLN01,2026-02-03T15:00:00Z,2026-02-03,15,9,0.5556,186
FF-BLN01-2026-02-03T16,BLN01,2026-02-03T16:00:00Z,2026-02-03,16,2,0.5,171
FF-BLN01-2026-02-03T17,BLN01,2026-02-03T17:00:00Z,2026-02-03,17,8,0.625,170
FF-BLN01-2026-02-03T18,BLN01,2026-02-03T18:00:00Z,2026-02-03,18,3,0.6667,176
FF-BLN01-2026-02-03T19,BLN01,2026-02-03T19:00:00Z,2026-02-03,19,5,0.4,197
FF-BLN01-2026-02-03T20,BLN01,2026-02-03T20:00:00Z,2026-02-03,20,2,0.5,179
FF-BLN01-2026-02-03T21,BLN01,2026-02-03T21:00:00Z,2026-02-03,21,5,0.4,175
FF-BLN01-2026-02-03T22,BLN01,2026-02-03T22:00:00Z,2026-02-03,22,2,0.5,160
FF-BLN01-2026-02-04T08,BLN01,2026-02-04T08:00:00Z,2026-02-04,8,2,0.5,182
FF-BLN01-2026-02-04T09,BLN01,2026-02-04T09:00:00Z,2026-02-04,9,2,0.5,161
FF-BLN01-2026-02-04T10,BLN01,2026-02-04T10:00:00Z,2026-02-04,10,2,0.5,145
FF-BLN01-2026-02-04T12,BLN01,2026-02-04T12:00:00Z,2026-02-04,12,6,0.5,197
FF-BLN01-2026-02-04T13,BLN01,2026-02-04T13:00:00Z,2026-02-04,13,10,0.5,193
FF-BLN01-2026-02-04T14,BLN01,2026-02-04T14:00:00Z,2026-02-04,14,15,0.4,168
FF-BLN01-2026-02-04T15,BLN01,2026-02-04T15:00:00Z,2026-02-04,15,10,0.4,168
FF-BLN01-2026-02-04T16,BLN01,2026-02-04T16:00:00Z,2026-02-04,16,2,0.5,179
FF-BLN01-2026-02-04T17,BLN01,2026-02-04T17:00:00Z,2026-02-04,17,4,0.5,118
FF-BLN01-2026-02-04T18,BLN01,2026-02-04T18:00:00Z,2026-02-04,18,2,0.5,198
FF-BLN01-2026-02-04T20,BLN01,2026-02-04T20:00:00Z,2026-02-04,20,4,0.5,170
FF-BLN01-2026-02-04T21,BLN01,2026-02-04T21:00:00Z,2026-02-04,21,2,0.5,194
FF-BLN01-2026-02-04T22,BLN01,2026-02-04T22:00:00Z,2026-02-04,22,2,0.5,160
FF-BLN01-2026-02-05T09,BLN01,2026-02-05T09:00:00Z,2026-02-05,9,2,0.5,195
FF-BLN01-2026-02-05T10,BLN01,2026-02-05T10:00:00Z,2026-02-05,10,2,0.5,184
FF-BLN01-2026-02-05T11,BLN01,2026-02-05T11:00:00Z,2026-02-05,11,2,0.5,182
FF-BLN01-2026-02-05T12,BLN01,2026-02-05T12:00:00Z,2026-02-05,12,4,0.5,158
FF-BLN01-2026-02-05T13,BLN01,2026-02-05T13:00:00Z,2026-02-05,13,1,1.0,171
FF-BLN01-2026-02-05T14,BLN01,2026-02-05T14:00:00Z,2026-02-05,14,5,0.4,167
FF-BLN01-2026-02-05T15,BLN01,2026-02-05T15:00:00Z,2026-02-05,15,6,0.5,154
FF-BLN01-2026-02-05T16,BLN01,2026-02-05T16:00:00Z,2026-02-05,16,4,0.5,152
FF-BLN01-2026-02-05T17,BLN01,2026-02-05T17:00:00Z,2026-02-05,17,5,0.6,148
FF-BLN01-2026-02-05T18,BLN01,2026-02-05T18:00:00Z,2026-02-05,18,4,0.5,150
FF-BLN01-2026-02-05T19,BLN01,2026-02-05T19:00:00Z,2026-02-05,19,4,0.5,166
FF-BLN01-2026-02-05T20,BLN01,2026-02-05T20:00:00Z,2026-02-05,20,2,0.5,171
FF-BLN01-2026-02-05T21,BLN01,2026-02-05T21:00:00Z,2026-02-05,21,2,0.5,167
FF-BLN01-2026-02-05T22,BLN01,2026-02-05T22:00:00Z,2026-02-05,22,2,0.5,138
FF-BLN01-2026-02-06T09,BLN01,2026-02-06T09:00:00Z,2026-02-06,9,2,0.5,186
FF-BLN01-2026-02-06T10,BLN01,2026-02-06T10:00:00Z,2026-02-06,10,2,0.5,147
FF-BLN01-2026-02-06T12,BLN01,2026-02-06T12:00:00Z,2026-02-06,12,2,0.5,150
FF-BLN01-2026-02-06T13,BLN01,2026-02-06T13:00:00Z,2026-02-06,13,2,0.5,155
FF-BLN01-2026-02-06T14,BLN01,2026-02-06T14:00:00Z,2026-02-06,14,5,0.4,184
FF-BLN01-2026-02-06T15,BLN01,2026-02-06T15:00:00Z,2026-02-06,15,2,0.5,187
FF-BLN01-2026-02-06T16,BLN01,2026-02-06T16:00:00Z,2026-02-06,16,4,0.5,179
FF-BLN01-2026-02-06T17,BLN01,2026-02-06T17:00:00Z,2026-02-06,17,2,0.5,161
FF-BLN01-2026-02-06T18,BLN01,2026-02-06T18:00:00Z,2026-02-06,18,1,1.0,166
FF-BLN01-2026-02-06T19,BLN01,2026-02-06T19:00:00Z,2026-02-06,19,1,1.0,149
FF-BLN01-2026-02-06T20,BLN01,2026-02-06T20:00:00Z,2026-02-06,20,1,1.0,158
FF-BLN01-2026-02-06T21,BLN01,2026-02-06T21:00:00Z,2026-02-06,21,2,0.5,168
FF-BLN01-2026-02-07T12,BLN01,2026-02-07T12:00:00Z,2026-02-07,12,1,1.0,183
FF-BLN01-2026-02-07T13,BLN01,2026-02-07T13:00:00Z,2026-02-07,13,2,0.5,144
FF-BLN01-2026-02-07T14,BLN01,2026-02-07T14:00:00Z,2026-02-07,14,2,0.5,177
FF-BLN01-2026-02-07T15,BLN01,2026-02-07T15:00:00Z,2026-02-07,15,2,0.5,177
FF-BLN01-2026-02-07T16,BLN01,2026-02-07T16:00:00Z,2026-02-07,16,2,0.5,188
FF-BLN01-2026-02-08T09,BLN01,2026-02-08T09:00:00Z,2026-02-08,9,2,0.5,169
FF-BLN01-2026-02-08T10,BLN01,2026-02-08T10:00:00Z,2026-02-08,10,3,0.3333,186
FF-BLN01-2026-02-08T12,BLN01,2026-02-08T12:00:00Z,2026-02-08,12,2,0.5,152
FF-BLN01-2026-02-08T13,BLN01,2026-02-08T13:00:00Z,2026-02-08,13,1,1.0,172
FF-BLN01-2026-02-08T14,BLN01,2026-02-08T14:00:00Z,2026-02-08,14,2,0.5,165
FF-BLN01-2026-02-08T15,BLN01,2026-02-08T15:00:00Z,2026-02-08,15,3,0.6667,115
FF-BLN01-2026-02-08T16,BLN01,2026-02-08T16:00:00Z,2026-02-08,16,2,0.5,182
FF-BLN01-2026-02-08T17,BLN01,2026-02-08T17:00:00Z,2026-02-08,17,3,0.6667,129
FF-BLN01-2026-02-08T18,BLN01,2026-02-08T18:00:00Z,2026-02-08,18,2,0.5,174
FF-BLN01-2026-02-08T19,BLN01,2026-02-08T19:00:00Z,2026-02-08,19,2,0.5,190
FF-BLN01-2026-02-08T20,BLN01,2026-02-08T20:00:00Z,2026-02-08,20,2,0.5,145
FF-BLN01-2026-02-08T21,BLN01,2026-02-08T21:00:00Z,2026-02-08,21,2,0.5,176
FF-BLN01-2026-02-09T08,BLN01,2026-02-09T08:00:00Z,2026-02-09,8,2,0.5,205
FF-BLN01-2026-02-09T09,BLN01,2026-02-09T09:00:00Z,2026-02-09,9,2,0.5,169
FF-BLN01-2026-02-09T10,BLN01,2026-02-09T10:00:00Z,2026-02-09,10,2,0.5,197
FF-BLN01-2026-02-09T11,BLN01,2026-02-09T11:00:00Z,2026-02-09,11,2,0.5,164
FF-BLN01-2026-02-09T12,BLN01,2026-02-09T12:00:00Z,2026-02-09,12,4,0.5,146
FF-BLN01-2026-02-09T13,BLN01,2026-02-09T13:00:00Z,2026-02-09,13,10,0.4,159
FF-BLN01-2026-02-09T14,BLN01,2026-02-09T14:00:00Z,2026-02-09,14,2,0.5,179
FF-BLN01-2026-02-09T15,BLN01,2026-02-09T15:00:00Z,2026-02-09,15,14,0.3571,186
FF-BLN01-2026-02-09T16,BLN01,2026-02-09T16:00:00Z,2026-02-09,16,4,0.5,140
FF-BLN01-2026-02-09T17,BLN01,2026-02-09T17:00:00Z,2026-02-09,17,3,0.6667,177
FF-BLN01-2026-02-09T18,BLN01,2026-02-09T18:00:00Z,2026-02-09,18,5,0.4,200
FF-BLN01-2026-02-09T19,BLN01,2026-02-09T19:00:00Z,2026-02-09,19,2,0.5,170
FF-BLN01-2026-02-09T20,BLN01,2026-02-09T20:00:00Z,2026-02-09,20,2,0.5,166
FF-BLN01-2026-02-09T21,BLN01,2026-02-09T21:00:00Z,2026-02-09,21,2,0.5,181
FF-BLN01-2026-02-10T09,BLN01,2026-02-10T09:00:00Z,2026-02-10,9,1,1.0,179
FF-BLN01-2026-02-10T10,BLN01,2026-02-10T10:00:00Z,2026-02-10,10,2,0.5,159
FF-BLN01-2026-02-10T11,BLN01,2026-02-10T11:00:00Z,2026-02-10,11,3,0.6667,114
FF-BLN01-2026-02-10T12,BLN01,2026-02-10T12:00:00Z,2026-02-10,12,5,0.8,198
FF-BLN01-2026-02-10T13,BLN01,2026-02-10T13:00:00Z,2026-02-10,13,9,0.5556,190
FF-BLN01-2026-02-10T14,BLN01,2026-02-10T14:00:00Z,2026-02-10,14,2,0.5,166
FF-BLN01-2026-02-10T15,BLN01,2026-02-10T15:00:00Z,2026-02-10,15,4,0.5,147
FF-BLN01-2026-02-10T16,BLN01,2026-02-10T16:00:00Z,2026-02-10,16,5,0.6,175
FF-BLN01-2026-02-10T17,BLN01,2026-02-10T17:00:00Z,2026-02-10,17,5,0.4,173
FF-BLN01-2026-02-10T18,BLN01,2026-02-10T18:00:00Z,2026-02-10,18,6,0.5,205
FF-BLN01-2026-02-10T19,BLN01,2026-02-10T19:00:00Z,2026-02-10,19,5,0.4,167
FF-BLN01-2026-02-10T20,BLN01,2026-02-10T20:00:00Z,2026-02-10,20,2,0.5,154
FF-BLN01-2026-02-10T21,BLN01,2026-02-10T21:00:00Z,2026-02-10,21,4,0.5,189
FF-BLN01-2026-02-10T22,BLN01,2026-02-10T22:00:00Z,2026-02-10,22,2,0.5,166
FF-BLN01-2026-02-11T08,BLN01,2026-02-11T08:00:00Z,2026-02-11,8,2,0.5,153
FF-BLN01-2026-02-11T09,BLN01,2026-02-11T09:00:00Z,2026-02-11,9,2,0.5,178
FF-BLN01-2026-02-11T10,BLN01,2026-02-11T10:00:00Z,2026-02-11,10,2,0.5,160
FF-BLN01-2026-02-11T11,BLN01,2026-02-11T11:00:00Z,2026-02-11,11,4,0.5,150
FF-BLN01-2026-02-11T12,BLN01,2026-02-11T12:00:00Z,2026-02-11,12,4,0.5,188
FF-BLN01-2026-02-11T13,BLN01,2026-02-11T13:00:00Z,2026-02-11,13,7,0.4286,171
FF-BLN01-2026-02-11T14,BLN01,2026-02-11T14:00:00Z,2026-02-11,14,4,0.5,173
FF-BLN01-2026-02-11T15,BLN01,2026-02-11T15:00:00Z,2026-02-11,15,2,0.5,171
FF-BLN01-2026-02-11T16,BLN01,2026-02-11T16:00:00Z,2026-02-11,16,6,0.6667,154
FF-BLN01-2026-02-11T17,BLN01,2026-02-11T17:00:00Z,2026-02-11,17,2,0.5,167
FF-BLN01-2026-02-11T18,BLN01,2026-02-11T18:00:00Z,2026-02-11,18,3,0.6667,167
FF-BLN01-2026-02-11T19,BLN01,2026-02-11T19:00:00Z,2026-02-11,19,3,0.6667,145
FF-BLN01-2026-02-11T20,BLN01,2026-02-11T20:00:00Z,2026-02-11,20,2,0.5,184
FF-BLN01-2026-02-11T21,BLN01,2026-02-11T21:00:00Z,2026-02-11,21,2,0.5,122
FF-BLN01-2026-02-11T22,BLN01,2026-02-11T22:00:00Z,2026-02-11,22,2,0.5,153
FF-BLN01-2026-02-12T08,BLN01,2026-02-12T08:00:00Z,2026-02-12,8,2,0.5,190
FF-BLN01-2026-02-12T09,BLN01,2026-02-12T09:00:00Z,2026-02-12,9,2,0.5,176
FF-BLN01-2026-02-12T10,BLN01,2026-02-12T10:00:00Z,2026-02-12,10,2,0.5,196
FF-BLN01-2026-02-12T11,BLN01,2026-02-12T11:00:00Z,2026-02-12,11,2,0.5,196
FF-BLN01-2026-02-12T12,BLN01,2026-02-12T12:00:00Z,2026-02-12,12,2,0.5,174
