ID,store_ID,article_ID,readingAt,sensorType,value,unit,isAnomaly
SN-WDF01-AR00394-2026-06-29-9-V,WDF01,AR00394,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.48,ratio,False
SN-WDF01-AR00394-2026-06-29-13-V,WDF01,AR00394,2026-06-29T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00394-2026-06-29-17-V,WDF01,AR00394,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.824,ratio,False
SN-WDF01-AR00136-2026-06-29-9-V,WDF01,AR00136,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.48,ratio,False
SN-WDF01-AR00136-2026-06-29-13-V,WDF01,AR00136,2026-06-29T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00136-2026-06-29-17-V,WDF01,AR00136,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.733,ratio,False
SN-WDF01-AR90034-2026-06-29-9-V,WDF01,AR90034,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.47,ratio,False
SN-WDF01-AR90034-2026-06-29-13-V,WDF01,AR90034,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.19,ratio,False
SN-WDF01-AR90034-2026-06-29-17-V,WDF01,AR90034,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.393,ratio,False
SN-WDF01-AR90015-2026-06-29-9-V,WDF01,AR90015,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.519,ratio,False
SN-WDF01-AR90015-2026-06-29-13-V,WDF01,AR90015,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.913,ratio,False
SN-WDF01-AR90015-2026-06-29-17-V,WDF01,AR90015,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.491,ratio,False
SN-WDF01-AR00188-2026-06-29-9-V,WDF01,AR00188,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.506,ratio,False
SN-WDF01-AR00188-2026-06-29-13-V,WDF01,AR00188,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.988,ratio,False
SN-WDF01-AR00188-2026-06-29-17-V,WDF01,AR00188,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.09,ratio,True
SN-WDF01-AR00080-2026-06-29-9-V,WDF01,AR00080,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.97,ratio,False
SN-WDF01-AR00080-2026-06-29-13-V,WDF01,AR00080,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.161,ratio,False
SN-WDF01-AR00080-2026-06-29-17-V,WDF01,AR00080,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.74,ratio,False
SN-WDF01-AR90014-2026-06-29-9-V,WDF01,AR90014,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.432,ratio,False
SN-WDF01-AR90014-2026-06-29-13-V,WDF01,AR90014,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.636,ratio,False
SN-WDF01-AR90014-2026-06-29-17-V,WDF01,AR90014,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.515,ratio,False
SN-WDF01-AR90012-2026-06-29-9-V,WDF01,AR90012,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.33,ratio,False
SN-WDF01-AR90012-2026-06-29-13-V,WDF01,AR90012,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.638,ratio,False
SN-WDF01-AR90012-2026-06-29-17-V,WDF01,AR90012,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.709,ratio,False
SN-WDF01-AR00245-2026-06-29-9-V,WDF01,AR00245,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.417,ratio,False
SN-WDF01-AR00245-2026-06-29-13-V,WDF01,AR00245,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.426,ratio,False
SN-WDF01-AR00245-2026-06-29-17-V,WDF01,AR00245,2026-06-29T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00010-2026-06-29-9-V,WDF01,AR00010,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.683,ratio,False
SN-WDF01-AR00010-2026-06-29-13-V,WDF01,AR00010,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.458,ratio,False
SN-WDF01-AR00010-2026-06-29-17-V,WDF01,AR00010,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.631,ratio,False
SN-WDF01-AR00009-2026-06-29-9-V,WDF01,AR00009,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.992,ratio,False
SN-WDF01-AR00009-2026-06-29-13-V,WDF01,AR00009,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.407,ratio,False
SN-WDF01-AR00009-2026-06-29-17-V,WDF01,AR00009,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.492,ratio,False
SN-WDF01-AR90036-2026-06-29-9-V,WDF01,AR90036,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.859,ratio,False
SN-WDF01-AR90036-2026-06-29-13-V,WDF01,AR90036,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.622,ratio,False
SN-WDF01-AR90036-2026-06-29-17-V,WDF01,AR90036,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.193,ratio,False
SN-WDF01-AR00241-2026-06-29-9-V,WDF01,AR00241,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.375,ratio,False
SN-WDF01-AR00241-2026-06-29-13-V,WDF01,AR00241,2026-06-29T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00241-2026-06-29-17-V,WDF01,AR00241,2026-06-29T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR90019-2026-06-29-9-V,WDF01,AR90019,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.857,ratio,False
SN-WDF01-AR90019-2026-06-29-13-V,WDF01,AR90019,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.265,ratio,False
SN-WDF01-AR90019-2026-06-29-17-V,WDF01,AR90019,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.516,ratio,False
SN-WDF01-AR00289-2026-06-29-9-V,WDF01,AR00289,2026-06-29T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00289-2026-06-29-13-V,WDF01,AR00289,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.04,ratio,True
SN-WDF01-AR00289-2026-06-29-17-V,WDF01,AR00289,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.528,ratio,False
SN-WDF01-AR00240-2026-06-29-9-V,WDF01,AR00240,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.497,ratio,False
SN-WDF01-AR00240-2026-06-29-13-V,WDF01,AR00240,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.275,ratio,False
SN-WDF01-AR00240-2026-06-29-17-V,WDF01,AR00240,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.329,ratio,False
SN-WDF01-AR00011-2026-06-29-9-V,WDF01,AR00011,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.642,ratio,False
SN-WDF01-AR00011-2026-06-29-13-V,WDF01,AR00011,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.732,ratio,False
SN-WDF01-AR00011-2026-06-29-17-V,WDF01,AR00011,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.693,ratio,False
SN-WDF01-AR00084-2026-06-29-9-V,WDF01,AR00084,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.744,ratio,False
SN-WDF01-AR00084-2026-06-29-13-V,WDF01,AR00084,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.727,ratio,False
SN-WDF01-AR00084-2026-06-29-17-V,WDF01,AR00084,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.833,ratio,False
SN-WDF01-AR90004-2026-06-29-ESL,WDF01,AR90004,2026-06-29T06:00:00Z,ESL,0.25,EUR,False
SN-WDF01-AR90003-2026-06-29-ESL,WDF01,AR90003,2026-06-29T06:00:00Z,ESL,0.15,EUR,False
SN-WDF01-AR90013-2026-06-29-ESL,WDF01,AR90013,2026-06-29T06:00:00Z,ESL,1.7,EUR,False
SN-WDF01-AR90002-2026-06-29-ESL,WDF01,AR90002,2026-06-29T06:00:00Z,ESL,0.08,EUR,False
SN-WDF01-AR90039-2026-06-29-ESL,WDF01,AR90039,2026-06-29T06:00:00Z,ESL,1.5,EUR,False
SN-WDF01-AR90018-2026-06-29-ESL,WDF01,AR90018,2026-06-29T06:00:00Z,ESL,1.95,EUR,False
SN-WDF01-AR00395-2026-06-29-ESL,WDF01,AR00395,2026-06-29T06:00:00Z,ESL,2.5,EUR,False
SN-WDF01-AR00394-2026-06-29-ESL,WDF01,AR00394,2026-06-29T06:00:00Z,ESL,2.9,EUR,False
SN-WDF01-2026-06-29-T0,WDF01,AR00171,2026-06-29T12:00:00Z,TEMPERATURE,9.64,C,True
SN-WDF01-2026-06-29-T1,WDF01,AR00284,2026-06-29T12:00:00Z,TEMPERATURE,5.05,C,False
SN-WDF01-2026-06-29-T2,WDF01,AR90039,2026-06-29T12:00:00Z,TEMPERATURE,6.05,C,False
SN-WDF01-2026-06-29-T3,WDF01,AR00386,2026-06-29T12:00:00Z,TEMPERATURE,6.16,C,False
SN-WDF01-2026-06-29-T4,WDF01,AR00067,2026-06-29T12:00:00Z,TEMPERATURE,-20.1,C,False
SN-WDF01-2026-06-29-T5,WDF01,AR00349,2026-06-29T12:00:00Z,TEMPERATURE,5.27,C,False
SN-WDF01-AR90004-2026-06-30-9-V,WDF01,AR90004,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.675,ratio,False
SN-WDF01-AR90004-2026-06-30-13-V,WDF01,AR90004,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.156,ratio,False
SN-WDF01-AR90004-2026-06-30-17-V,WDF01,AR90004,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.853,ratio,False
SN-WDF01-AR90003-2026-06-30-9-V,WDF01,AR90003,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.725,ratio,False
SN-WDF01-AR90003-2026-06-30-13-V,WDF01,AR90003,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR90003-2026-06-30-17-V,WDF01,AR90003,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.3,ratio,False
SN-WDF01-AR90013-2026-06-30-9-V,WDF01,AR90013,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.644,ratio,False
SN-WDF01-AR90013-2026-06-30-13-V,WDF01,AR90013,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR90013-2026-06-30-17-V,WDF01,AR90013,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.498,ratio,False
SN-WDF01-AR90002-2026-06-30-9-V,WDF01,AR90002,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.468,ratio,False
SN-WDF01-AR90002-2026-06-30-13-V,WDF01,AR90002,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.075,ratio,True
SN-WDF01-AR90002-2026-06-30-17-V,WDF01,AR90002,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.877,ratio,False
SN-WDF01-AR90039-2026-06-30-9-V,WDF01,AR90039,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.297,ratio,False
SN-WDF01-AR90039-2026-06-30-13-V,WDF01,AR90039,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.731,ratio,False
SN-WDF01-AR90039-2026-06-30-17-V,WDF01,AR90039,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.171,ratio,False
SN-WDF01-AR90018-2026-06-30-9-V,WDF01,AR90018,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.516,ratio,False
SN-WDF01-AR90018-2026-06-30-13-V,WDF01,AR90018,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.377,ratio,False
SN-WDF01-AR90018-2026-06-30-17-V,WDF01,AR90018,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.765,ratio,False
SN-WDF01-AR00395-2026-06-30-9-V,WDF01,AR00395,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.281,ratio,False
SN-WDF01-AR00395-2026-06-30-13-V,WDF01,AR00395,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00395-2026-06-30-17-V,WDF01,AR00395,2026-06-30T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00394-2026-06-30-9-V,WDF01,AR00394,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.777,ratio,False
SN-WDF01-AR00394-2026-06-30-13-V,WDF01,AR00394,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.669,ratio,False
SN-WDF01-AR00394-2026-06-30-17-V,WDF01,AR00394,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.894,ratio,False
SN-WDF01-AR00136-2026-06-30-9-V,WDF01,AR00136,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.911,ratio,False
SN-WDF01-AR00136-2026-06-30-13-V,WDF01,AR00136,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.614,ratio,False
SN-WDF01-AR00136-2026-06-30-17-V,WDF01,AR00136,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.534,ratio,False
SN-WDF01-AR90034-2026-06-30-9-V,WDF01,AR90034,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.214,ratio,False
SN-WDF01-AR90034-2026-06-30-13-V,WDF01,AR90034,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.471,ratio,False
SN-WDF01-AR90034-2026-06-30-17-V,WDF01,AR90034,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.731,ratio,False
SN-WDF01-AR90015-2026-06-30-9-V,WDF01,AR90015,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.335,ratio,False
SN-WDF01-AR90015-2026-06-30-13-V,WDF01,AR90015,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.504,ratio,False
SN-WDF01-AR90015-2026-06-30-17-V,WDF01,AR90015,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.506,ratio,False
SN-WDF01-AR00188-2026-06-30-9-V,WDF01,AR00188,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.456,ratio,False
SN-WDF01-AR00188-2026-06-30-13-V,WDF01,AR00188,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00188-2026-06-30-17-V,WDF01,AR00188,2026-06-30T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00080-2026-06-30-9-V,WDF01,AR00080,2026-06-30T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00080-2026-06-30-13-V,WDF01,AR00080,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00080-2026-06-30-17-V,WDF01,AR00080,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.695,ratio,False
SN-WDF01-AR90014-2026-06-30-9-V,WDF01,AR90014,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.586,ratio,False
SN-WDF01-AR90014-2026-06-30-13-V,WDF01,AR90014,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.664,ratio,False
SN-WDF01-AR90014-2026-06-30-17-V,WDF01,AR90014,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.593,ratio,False
SN-WDF01-AR90012-2026-06-30-9-V,WDF01,AR90012,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.078,ratio,True
SN-WDF01-AR90012-2026-06-30-13-V,WDF01,AR90012,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR90012-2026-06-30-17-V,WDF01,AR90012,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.222,ratio,False
SN-WDF01-AR00245-2026-06-30-9-V,WDF01,AR00245,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.401,ratio,False
SN-WDF01-AR00245-2026-06-30-13-V,WDF01,AR00245,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.818,ratio,False
SN-WDF01-AR00245-2026-06-30-17-V,WDF01,AR00245,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.739,ratio,False
SN-WDF01-AR00010-2026-06-30-9-V,WDF01,AR00010,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.343,ratio,False
SN-WDF01-AR00010-2026-06-30-13-V,WDF01,AR00010,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.672,ratio,False
SN-WDF01-AR00010-2026-06-30-17-V,WDF01,AR00010,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.37,ratio,False
SN-WDF01-AR00009-2026-06-30-9-V,WDF01,AR00009,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.464,ratio,False
SN-WDF01-AR00009-2026-06-30-13-V,WDF01,AR00009,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.464,ratio,False
SN-WDF01-AR00009-2026-06-30-17-V,WDF01,AR00009,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.448,ratio,False
SN-WDF01-AR90036-2026-06-30-9-V,WDF01,AR90036,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.519,ratio,False
SN-WDF01-AR90036-2026-06-30-13-V,WDF01,AR90036,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.185,ratio,False
SN-WDF01-AR90036-2026-06-30-17-V,WDF01,AR90036,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.914,ratio,False
SN-WDF01-AR00241-2026-06-30-9-V,WDF01,AR00241,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.532,ratio,False
SN-WDF01-AR00241-2026-06-30-13-V,WDF01,AR00241,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.446,ratio,False
SN-WDF01-AR00241-2026-06-30-17-V,WDF01,AR00241,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.469,ratio,False
SN-WDF01-AR90019-2026-06-30-9-V,WDF01,AR90019,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.306,ratio,False
SN-WDF01-AR90019-2026-06-30-13-V,WDF01,AR90019,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.497,ratio,False
SN-WDF01-AR90019-2026-06-30-17-V,WDF01,AR90019,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.363,ratio,False
SN-WDF01-AR00289-2026-06-30-9-V,WDF01,AR00289,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.61,ratio,False
SN-WDF01-AR00289-2026-06-30-13-V,WDF01,AR00289,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.574,ratio,False
SN-WDF01-AR00289-2026-06-30-17-V,WDF01,AR00289,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.942,ratio,False
SN-WDF01-AR00240-2026-06-30-9-V,WDF01,AR00240,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.617,ratio,False
SN-WDF01-AR00240-2026-06-30-13-V,WDF01,AR00240,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00240-2026-06-30-17-V,WDF01,AR00240,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.63,ratio,False
SN-WDF01-AR00011-2026-06-30-9-V,WDF01,AR00011,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.717,ratio,False
SN-WDF01-AR00011-2026-06-30-13-V,WDF01,AR00011,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.409,ratio,False
SN-WDF01-AR00011-2026-06-30-17-V,WDF01,AR00011,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.578,ratio,False
SN-WDF01-AR00084-2026-06-30-9-V,WDF01,AR00084,2026-06-30T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00084-2026-06-30-13-V,WDF01,AR00084,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR00084-2026-06-30-17-V,WDF01,AR00084,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.472,ratio,False
SN-WDF01-AR90004-2026-06-30-ESL,WDF01,AR90004,2026-06-30T06:00:00Z,ESL,0.25,EUR,False
SN-WDF01-AR90003-2026-06-30-ESL,WDF01,AR90003,2026-06-30T06:00:00Z,ESL,0.15,EUR,False
SN-WDF01-AR90013-2026-06-30-ESL,WDF01,AR90013,2026-06-30T06:00:00Z,ESL,1.7,EUR,False
SN-WDF01-AR90002-2026-06-30-ESL,WDF01,AR90002,2026-06-30T06:00:00Z,ESL,0.08,EUR,False
SN-WDF01-AR90039-2026-06-30-ESL,WDF01,AR90039,2026-06-30T06:00:00Z,ESL,1.5,EUR,False
SN-WDF01-AR90018-2026-06-30-ESL,WDF01,AR90018,2026-06-30T06:00:00Z,ESL,1.95,EUR,False
SN-WDF01-AR00395-2026-06-30-ESL,WDF01,AR00395,2026-06-30T06:00:00Z,ESL,2.5,EUR,False
SN-WDF01-AR00394-2026-06-30-ESL,WDF01,AR00394,2026-06-30T06:00:00Z,ESL,2.9,EUR,False
SN-WDF01-2026-06-30-T0,WDF01,AR00158,2026-06-30T12:00:00Z,TEMPERATURE,4.5,C,False
SN-WDF01-2026-06-30-T1,WDF01,AR00058,2026-06-30T12:00:00Z,TEMPERATURE,-17.02,C,False
SN-WDF01-2026-06-30-T2,WDF01,AR00147,2026-06-30T12:00:00Z,TEMPERATURE,-19.13,C,False
SN-WDF01-2026-06-30-T3,WDF01,AR00293,2026-06-30T12:00:00Z,TEMPERATURE,4.17,C,False
SN-WDF01-2026-06-30-T4,WDF01,AR00285,2026-06-30T12:00:00Z,TEMPERATURE,5.57,C,False
SN-WDF01-2026-06-30-T5,WDF01,AR00171,2026-06-30T12:00:00Z,TEMPERATURE,4.37,C,False
SN-WDF01-AR90004-2026-07-01-9-V,WDF01,AR90004,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.375,ratio,False
SN-WDF01-AR90004-2026-07-01-13-V,WDF01,AR90004,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.362,ratio,False
SN-WDF01-AR90004-2026-07-01-17-V,WDF01,AR90004,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.813,ratio,False
SN-WDF01-AR90003-2026-07-01-9-V,WDF01,AR90003,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.52,ratio,False
SN-WDF01-AR90003-2026-07-01-13-V,WDF01,AR90003,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.476,ratio,False
SN-WDF01-AR90003-2026-07-01-17-V,WDF01,AR90003,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.705,ratio,False
SN-WDF01-AR90013-2026-07-01-9-V,WDF01,AR90013,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.425,ratio,False
SN-WDF01-AR90013-2026-07-01-13-V,WDF01,AR90013,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.506,ratio,False
SN-WDF01-AR90013-2026-07-01-17-V,WDF01,AR90013,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.656,ratio,False
SN-WDF01-AR90002-2026-07-01-9-V,WDF01,AR90002,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.716,ratio,False
SN-WDF01-AR90002-2026-07-01-13-V,WDF01,AR90002,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.412,ratio,False
SN-WDF01-AR90002-2026-07-01-17-V,WDF01,AR90002,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.737,ratio,False
SN-WDF01-AR90039-2026-07-01-9-V,WDF01,AR90039,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.668,ratio,False
SN-WDF01-AR90039-2026-07-01-13-V,WDF01,AR90039,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.939,ratio,False
SN-WDF01-AR90039-2026-07-01-17-V,WDF01,AR90039,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.0,ratio,True
SN-WDF01-AR90018-2026-07-01-9-V,WDF01,AR90018,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.475,ratio,False
SN-WDF01-AR90018-2026-07-01-13-V,WDF01,AR90018,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.622,ratio,False
SN-WDF01-AR90018-2026-07-01-17-V,WDF01,AR90018,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.779,ratio,False
SN-WDF01-AR00395-2026-07-01-9-V,WDF01,AR00395,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.657,ratio,False
SN-WDF01-AR00395-2026-07-01-13-V,WDF01,AR00395,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.718,ratio,False
SN-WDF01-AR00395-2026-07-01-17-V,WDF01,AR00395,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.865,ratio,False
SN-WDF01-AR00394-2026-07-01-9-V,WDF01,AR00394,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.844,ratio,False
SN-WDF01-AR00394-2026-07-01-13-V,WDF01,AR00394,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.846,ratio,False
SN-WDF01-AR00394-2026-07-01-17-V,WDF01,AR00394,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.507,ratio,False
SN-WDF01-AR00136-2026-07-01-9-V,WDF01,AR00136,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.862,ratio,False
SN-WDF01-AR00136-2026-07-01-13-V,WDF01,AR00136,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.505,ratio,False
SN-WDF01-AR00136-2026-07-01-17-V,WDF01,AR00136,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.843,ratio,False
SN-WDF01-AR90034-2026-07-01-9-V,WDF01,AR90034,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.582,ratio,False
SN-WDF01-AR90034-2026-07-01-13-V,WDF01,AR90034,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.983,ratio,False
SN-WDF01-AR90034-2026-07-01-17-V,WDF01,AR90034,2026-07-01T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR90015-2026-07-01-9-V,WDF01,AR90015,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.663,ratio,False
SN-WDF01-AR90015-2026-07-01-13-V,WDF01,AR90015,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.755,ratio,False
SN-WDF01-AR90015-2026-07-01-17-V,WDF01,AR90015,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.614,ratio,False
SN-WDF01-AR00188-2026-07-01-9-V,WDF01,AR00188,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.94,ratio,False
SN-WDF01-AR00188-2026-07-01-13-V,WDF01,AR00188,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.939,ratio,False
SN-WDF01-AR00188-2026-07-01-17-V,WDF01,AR00188,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.499,ratio,False
SN-WDF01-AR00080-2026-07-01-9-V,WDF01,AR00080,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.355,ratio,False
SN-WDF01-AR00080-2026-07-01-13-V,WDF01,AR00080,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.499,ratio,False
SN-WDF01-AR00080-2026-07-01-17-V,WDF01,AR00080,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.599,ratio,False
SN-WDF01-AR90014-2026-07-01-9-V,WDF01,AR90014,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.218,ratio,False
SN-WDF01-AR90014-2026-07-01-13-V,WDF01,AR90014,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.887,ratio,False
SN-WDF01-AR90014-2026-07-01-17-V,WDF01,AR90014,2026-07-01T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF01-AR90012-2026-07-01-9-V,WDF01,AR90012,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.093,ratio,True
