ID,store_ID,posSystem_ID,businessDate,paymentMethod,itemCount,amount,currency_code
PM-BLN01-00288,BLN01,MO-BLN01,2026-06-02,Card payment Master Card,1,1.7,EUR
PM-BLN01-00289,BLN01,MO-BLN01,2026-06-02,Card payment VISA,1,0.25,EUR
PM-BLN01-00290,BLN01,MO-BLN01,2026-06-03,Card payment 20,1,2.5,EUR
PM-BLN01-00291,BLN01,MO-BLN01,2026-06-03,Card payment Master Card,1,1.5,EUR
PM-BLN01-00292,BLN01,MO-BLN01,2026-06-03,Card payment VISA,3,9.33,EUR
PM-BLN01-00293,BLN01,MO-BLN01,2026-06-04,Card payment Master Card,1,0.79,EUR
PM-BLN01-00294,BLN01,MO-BLN01,2026-06-04,Card payment VISA,1,1.56,EUR
PM-BLN01-00295,BLN01,MO-BLN01,2026-06-05,Card payment 20,5,14.79,EUR
PM-BLN01-00296,BLN01,MO-BLN01,2026-06-06,Card payment VISA,1,1.0,EUR
PM-BLN01-00297,BLN01,MO-BLN01,2026-06-07,Card payment 20,1,3.38,EUR
PM-BLN01-00298,BLN01,MO-BLN01,2026-06-08,Card payment 20,2,2.58,EUR
PM-BLN01-00299,BLN01,MO-BLN01,2026-06-09,Card payment 20,5,16.52,EUR
PM-BLN01-00300,BLN01,MO-BLN01,2026-06-09,Card payment VISA,1,1.45,EUR
PM-BLN01-00301,BLN01,MO-BLN01,2026-06-10,Card payment 20,5,12.96,EUR
PM-BLN01-00302,BLN01,MO-BLN01,2026-06-10,Card payment Master Card,1,2.03,EUR
PM-BLN01-00303,BLN01,MO-BLN01,2026-06-10,Card payment VISA,2,21.15,EUR
PM-BLN01-00304,BLN01,MO-BLN01,2026-06-11,Card payment 20,5,6.85,EUR
PM-BLN01-00305,BLN01,MO-BLN01,2026-06-12,Card payment 20,3,5.77,EUR
PM-BLN01-00306,BLN01,MO-BLN01,2026-06-12,Card payment Master Card,1,1.7,EUR
PM-BLN01-00307,BLN01,MO-BLN01,2026-06-12,Card payment VISA,1,3.84,EUR
PM-BLN01-00308,BLN01,MO-BLN01,2026-06-13,Card payment 20,1,4.0,EUR
PM-BLN01-00309,BLN01,MO-BLN01,2026-06-14,Card payment 20,4,9.87,EUR
PM-BLN01-00310,BLN01,MO-BLN01,2026-06-15,Card payment,1,1.7,EUR
PM-BLN01-00311,BLN01,MO-BLN01,2026-06-15,Card payment 10,1,1.5,EUR
PM-BLN01-00312,BLN01,MO-BLN01,2026-06-15,Card payment 20,3,5.45,EUR
PM-BLN01-00313,BLN01,MO-BLN01,2026-06-16,Card payment 10,1,2.17,EUR
PM-BLN01-00314,BLN01,MO-BLN01,2026-06-16,Card payment 20,7,17.27,EUR
PM-BLN01-00315,BLN01,MO-BLN01,2026-06-16,Card payment Master Card,1,2.58,EUR
PM-BLN01-00316,BLN01,MO-BLN01,2026-06-17,Card payment 20,4,13.4,EUR
PM-BLN01-00317,BLN01,MO-BLN01,2026-06-17,Card payment American Express,1,2.5,EUR
PM-BLN01-00318,BLN01,MO-BLN01,2026-06-17,Card payment Master Card,1,0.08,EUR
PM-BLN01-00319,BLN01,MO-BLN01,2026-06-17,Card payment VISA,2,2.65,EUR
PM-BLN01-00320,BLN01,MO-BLN01,2026-06-18,Card payment 20,3,9.2,EUR
PM-BLN01-00321,BLN01,MO-BLN01,2026-06-18,Card payment VISA,2,10.45,EUR
PM-BLN01-00322,BLN01,MO-BLN01,2026-06-19,Card payment 20,2,4.13,EUR
PM-BLN01-00323,BLN01,MO-BLN01,2026-06-19,Card payment Master Card,1,3.2,EUR
PM-BLN01-00324,BLN01,MO-BLN01,2026-06-20,Card payment VISA,1,0.3,EUR
PM-BLN01-00325,BLN01,MO-BLN01,2026-06-21,Card payment 20,1,2.65,EUR
PM-BLN01-00326,BLN01,MO-BLN01,2026-06-22,Card payment 20,4,9.35,EUR
PM-BLN01-00327,BLN01,MO-BLN01,2026-06-23,Card payment 10,1,1.7,EUR
PM-BLN01-00328,BLN01,MO-BLN01,2026-06-23,Card payment 20,7,24.54,EUR
PM-BLN01-00329,BLN01,MO-BLN01,2026-06-23,Card payment VISA,1,0.25,EUR
PM-BLN01-00330,BLN01,MO-BLN01,2026-06-24,Card payment 20,2,3.2,EUR
PM-BLN01-00331,BLN01,MO-BLN01,2026-06-24,Card payment VISA,2,6.4,EUR
PM-BLN01-00332,BLN01,MO-BLN01,2026-06-25,Card payment 20,3,8.71,EUR
PM-BLN01-00333,BLN01,MO-BLN01,2026-06-25,Card payment Master Card,1,1.9,EUR
PM-BLN01-00334,BLN01,MO-BLN01,2026-06-26,Card payment VISA,3,0.9,EUR
PM-BLN01-00335,BLN01,MO-BLN01,2026-06-28,Card payment 20,1,2.05,EUR
PM-BLN01-00336,BLN01,MO-BLN01,2026-06-28,Card payment VISA,1,0.15,EUR
PM-BLN01-00337,BLN01,MO-BLN01,2026-06-29,Card payment 10,1,45.57,EUR
PM-BLN01-00338,BLN01,MO-BLN01,2026-06-29,Card payment 20,2,8.3,EUR
PM-BLN01-00339,BLN01,MO-BLN01,2026-06-29,Card payment American Express,1,4.83,EUR
PM-BLN01-00340,BLN01,MO-BLN01,2026-06-30,Card payment 10,2,1.78,EUR
PM-BLN01-00341,BLN01,MO-BLN01,2026-06-30,Card payment 20,6,15.21,EUR
PM-BLN01-00342,BLN01,MO-BLN01,2026-06-30,Card payment VISA,1,0.5,EUR
PM-BLN01-00343,BLN01,MO-BLN01,2026-07-01,Card payment 20,4,12.2,EUR
PM-BLN01-00344,BLN01,MO-BLN01,2026-07-01,Card payment Master Card,1,1.4,EUR
PM-BLN01-00345,BLN01,MO-BLN01,2026-07-01,Card payment VISA,1,2.05,EUR
PM-BLN01-00346,BLN01,MO-BLN01,2026-07-02,Card payment 20,2,0.75,EUR
PM-BLN01-00347,BLN01,MO-BLN01,2026-07-02,Card payment VISA,1,3.1,EUR
PM-BLN01-00348,BLN01,MO-BLN01,2026-07-03,Card payment 20,2,2.48,EUR
PM-BLN01-00349,BLN01,SM-BLN01,2026-01-01,Card payment,1,1.9,EUR
PM-BLN01-00350,BLN01,SM-BLN01,2026-01-01,Card payment 10,1,2.5,EUR
PM-BLN01-00351,BLN01,SM-BLN01,2026-01-01,Card payment 20,22,54.91,EUR
PM-BLN01-00352,BLN01,SM-BLN01,2026-01-01,Card payment Master Card,2,3.15,EUR
PM-BLN01-00353,BLN01,SM-BLN01,2026-01-01,Card payment VISA,1,4.35,EUR
PM-BLN01-00354,BLN01,SM-BLN01,2026-01-02,Card payment 10,3,4.35,EUR
PM-BLN01-00355,BLN01,SM-BLN01,2026-01-02,Card payment 20,10,22.63,EUR
PM-BLN01-00356,BLN01,SM-BLN01,2026-01-02,Card payment Master Card,3,10.0,EUR
PM-BLN01-00357,BLN01,SM-BLN01,2026-01-02,Card payment VISA,2,5.66,EUR
PM-BLN01-00358,BLN01,SM-BLN01,2026-01-03,Card payment 20,4,6.4,EUR
PM-BLN01-00359,BLN01,SM-BLN01,2026-01-03,Card payment VISA,1,1.6,EUR
PM-BLN01-00360,BLN01,SM-BLN01,2026-01-04,Card payment,1,0.08,EUR
PM-BLN01-00361,BLN01,SM-BLN01,2026-01-04,Card payment 10,1,0.5,EUR
PM-BLN01-00362,BLN01,SM-BLN01,2026-01-04,Card payment 20,9,12.91,EUR
PM-BLN01-00363,BLN01,SM-BLN01,2026-01-04,Card payment VISA,1,2.7,EUR
PM-BLN01-00364,BLN01,SM-BLN01,2026-01-05,Card payment 20,20,51.0,EUR
PM-BLN01-00365,BLN01,SM-BLN01,2026-01-05,Card payment Master Card,5,7.0,EUR
PM-BLN01-00366,BLN01,SM-BLN01,2026-01-05,Card payment VISA,5,14.48,EUR
PM-BLN01-00367,BLN01,SM-BLN01,2026-01-06,Card payment,1,6.2,EUR
PM-BLN01-00368,BLN01,SM-BLN01,2026-01-06,Card payment 20,14,32.31,EUR
PM-BLN01-00369,BLN01,SM-BLN01,2026-01-06,Card payment American Express,1,1.2,EUR
PM-BLN01-00370,BLN01,SM-BLN01,2026-01-06,Card payment Master Card,3,10.41,EUR
PM-BLN01-00371,BLN01,SM-BLN01,2026-01-06,Card payment VISA,3,7.38,EUR
PM-BLN01-00372,BLN01,SM-BLN01,2026-01-07,Card payment 10,4,9.86,EUR
PM-BLN01-00373,BLN01,SM-BLN01,2026-01-07,Card payment 20,24,60.21,EUR
PM-BLN01-00374,BLN01,SM-BLN01,2026-01-07,Card payment Master Card,4,12.1,EUR
PM-BLN01-00375,BLN01,SM-BLN01,2026-01-07,Card payment VISA,8,26.08,EUR
PM-BLN01-00376,BLN01,SM-BLN01,2026-01-08,Card payment 10,3,5.5,EUR
PM-BLN01-00377,BLN01,SM-BLN01,2026-01-08,Card payment 20,21,56.8,EUR
PM-BLN01-00378,BLN01,SM-BLN01,2026-01-08,Card payment Master Card,1,2.14,EUR
PM-BLN01-00379,BLN01,SM-BLN01,2026-01-08,Card payment VISA,4,8.36,EUR
PM-BLN01-00380,BLN01,SM-BLN01,2026-01-09,Card payment 10,1,2.9,EUR
PM-BLN01-00381,BLN01,SM-BLN01,2026-01-09,Card payment 20,18,75.48,EUR
PM-BLN01-00382,BLN01,SM-BLN01,2026-01-09,Card payment Master Card,2,1.28,EUR
PM-BLN01-00383,BLN01,SM-BLN01,2026-01-09,Card payment VISA,6,18.13,EUR
PM-BLN01-00384,BLN01,SM-BLN01,2026-01-10,Card payment,1,2.5,EUR
PM-BLN01-00385,BLN01,SM-BLN01,2026-01-10,Card payment 20,3,4.33,EUR
PM-BLN01-00386,BLN01,SM-BLN01,2026-01-10,Card payment VISA,1,0.25,EUR
PM-BLN01-00387,BLN01,SM-BLN01,2026-01-11,Card payment 20,5,12.15,EUR
PM-BLN01-00388,BLN01,SM-BLN01,2026-01-11,Card payment American Express,1,0.08,EUR
PM-BLN01-00389,BLN01,SM-BLN01,2026-01-11,Card payment Master Card,2,0.8,EUR
PM-BLN01-00390,BLN01,SM-BLN01,2026-01-11,Card payment VISA,3,3.73,EUR
PM-BLN01-00391,BLN01,SM-BLN01,2026-01-12,Card payment,1,1.8,EUR
PM-BLN01-00392,BLN01,SM-BLN01,2026-01-12,Card payment 10,1,3.7,EUR
PM-BLN01-00393,BLN01,SM-BLN01,2026-01-12,Card payment 20,17,49.83,EUR
PM-BLN01-00394,BLN01,SM-BLN01,2026-01-12,Card payment American Express,1,2.0,EUR
PM-BLN01-00395,BLN01,SM-BLN01,2026-01-12,Card payment Master Card,4,5.06,EUR
PM-BLN01-00396,BLN01,SM-BLN01,2026-01-12,Card payment VISA,6,20.86,EUR
PM-BLN01-00397,BLN01,SM-BLN01,2026-01-13,Card payment 10,1,2.9,EUR
PM-BLN01-00398,BLN01,SM-BLN01,2026-01-13,Card payment 20,20,69.76,EUR
PM-BLN01-00399,BLN01,SM-BLN01,2026-01-13,Card payment American Express,1,3.4,EUR
PM-BLN01-00400,BLN01,SM-BLN01,2026-01-13,Card payment Master Card,1,2.5,EUR
PM-BLN01-00401,BLN01,SM-BLN01,2026-01-13,Card payment VISA,4,7.2,EUR
PM-BLN01-00402,BLN01,SM-BLN01,2026-01-14,Card payment,1,2.25,EUR
PM-BLN01-00403,BLN01,SM-BLN01,2026-01-14,Card payment 10,5,9.21,EUR
PM-BLN01-00404,BLN01,SM-BLN01,2026-01-14,Card payment 20,22,58.52,EUR
PM-BLN01-00405,BLN01,SM-BLN01,2026-01-14,Card payment Master Card,2,5.2,EUR
PM-BLN01-00406,BLN01,SM-BLN01,2026-01-14,Card payment VISA,4,7.13,EUR
PM-BLN01-00407,BLN01,SM-BLN01,2026-01-15,Card payment 20,22,62.73,EUR
PM-BLN01-00408,BLN01,SM-BLN01,2026-01-15,Card payment Master Card,5,17.17,EUR
PM-BLN01-00409,BLN01,SM-BLN01,2026-01-15,Card payment VISA,2,2.5,EUR
PM-BLN01-00410,BLN01,SM-BLN01,2026-01-16,Card payment 10,4,11.35,EUR
PM-BLN01-00411,BLN01,SM-BLN01,2026-01-16,Card payment 20,8,11.94,EUR
PM-BLN01-00412,BLN01,SM-BLN01,2026-01-16,Card payment Master Card,1,0.21,EUR
PM-BLN01-00413,BLN01,SM-BLN01,2026-01-16,Card payment VISA,1,0.15,EUR
PM-BLN01-00414,BLN01,SM-BLN01,2026-01-17,Card payment 20,1,1.7,EUR
PM-BLN01-00415,BLN01,SM-BLN01,2026-01-17,Card payment Master Card,3,7.11,EUR
PM-BLN01-00416,BLN01,SM-BLN01,2026-01-17,Card payment VISA,1,0.25,EUR
PM-BLN01-00417,BLN01,SM-BLN01,2026-01-18,Card payment,1,1.7,EUR
PM-BLN01-00418,BLN01,SM-BLN01,2026-01-18,Card payment 20,4,3.1,EUR
PM-BLN01-00419,BLN01,SM-BLN01,2026-01-18,Card payment VISA,5,9.5,EUR
PM-BLN01-00420,BLN01,SM-BLN01,2026-01-19,Card payment,1,4.65,EUR
PM-BLN01-00421,BLN01,SM-BLN01,2026-01-19,Card payment 10,2,6.35,EUR
PM-BLN01-00422,BLN01,SM-BLN01,2026-01-19,Card payment 20,15,31.68,EUR
PM-BLN01-00423,BLN01,SM-BLN01,2026-01-19,Card payment Master Card,1,2.38,EUR
PM-BLN01-00424,BLN01,SM-BLN01,2026-01-19,Card payment VISA,4,2.64,EUR
PM-BLN01-00425,BLN01,SM-BLN01,2026-01-20,Card payment,1,5.95,EUR
PM-BLN01-00426,BLN01,SM-BLN01,2026-01-20,Card payment 20,21,52.1,EUR
PM-BLN01-00427,BLN01,SM-BLN01,2026-01-20,Card payment Master Card,3,12.95,EUR
PM-BLN01-00428,BLN01,SM-BLN01,2026-01-20,Card payment VISA,6,26.51,EUR
PM-BLN01-00429,BLN01,SM-BLN01,2026-01-21,Card payment 10,1,3.2,EUR
PM-BLN01-00430,BLN01,SM-BLN01,2026-01-21,Card payment 20,16,39.67,EUR
PM-BLN01-00431,BLN01,SM-BLN01,2026-01-21,Card payment Master Card,6,8.09,EUR
PM-BLN01-00432,BLN01,SM-BLN01,2026-01-21,Card payment VISA,7,15.21,EUR
PM-BLN01-00433,BLN01,SM-BLN01,2026-01-22,Card payment,1,0.21,EUR
PM-BLN01-00434,BLN01,SM-BLN01,2026-01-22,Card payment 10,2,0.65,EUR
PM-BLN01-00435,BLN01,SM-BLN01,2026-01-22,Card payment 20,17,64.65,EUR
PM-BLN01-00436,BLN01,SM-BLN01,2026-01-22,Card payment Master Card,3,5.68,EUR
PM-BLN01-00437,BLN01,SM-BLN01,2026-01-22,Card payment VISA,1,3.2,EUR
PM-BLN01-00438,BLN01,SM-BLN01,2026-01-23,Card payment,1,2.2,EUR
PM-BLN01-00439,BLN01,SM-BLN01,2026-01-23,Card payment 10,2,2.7,EUR
PM-BLN01-00440,BLN01,SM-BLN01,2026-01-23,Card payment 20,15,35.22,EUR
PM-BLN01-00441,BLN01,SM-BLN01,2026-01-23,Card payment VISA,1,5.33,EUR
PM-BLN01-00442,BLN01,SM-BLN01,2026-01-24,Card payment 10,1,2.95,EUR
PM-BLN01-00443,BLN01,SM-BLN01,2026-01-24,Card payment 20,4,2.8,EUR
PM-BLN01-00444,BLN01,SM-BLN01,2026-01-24,Card payment Master Card,2,6.39,EUR
PM-BLN01-00445,BLN01,SM-BLN01,2026-01-24,Card payment VISA,1,2.0,EUR
PM-BLN01-00446,BLN01,SM-BLN01,2026-01-25,Card payment,1,2.2,EUR
PM-BLN01-00447,BLN01,SM-BLN01,2026-01-25,Card payment 10,1,2.0,EUR
PM-BLN01-00448,BLN01,SM-BLN01,2026-01-25,Card payment 20,8,16.62,EUR
PM-BLN01-00449,BLN01,SM-BLN01,2026-01-25,Card payment VISA,2,4.7,EUR
PM-BLN01-00450,BLN01,SM-BLN01,2026-01-26,Card payment,1,1.7,EUR
PM-BLN01-00451,BLN01,SM-BLN01,2026-01-26,Card payment 10,1,16.01,EUR
PM-BLN01-00452,BLN01,SM-BLN01,2026-01-26,Card payment 20,13,26.63,EUR
PM-BLN01-00453,BLN01,SM-BLN01,2026-01-26,Card payment Master Card,3,2.45,EUR
PM-BLN01-00454,BLN01,SM-BLN01,2026-01-26,Card payment VISA,5,16.34,EUR
PM-BLN01-00455,BLN01,SM-BLN01,2026-01-27,Card payment,1,2.2,EUR
PM-BLN01-00456,BLN01,SM-BLN01,2026-01-27,Card payment 10,1,2.7,EUR
PM-BLN01-00457,BLN01,SM-BLN01,2026-01-27,Card payment 20,21,55.56,EUR
PM-BLN01-00458,BLN01,SM-BLN01,2026-01-27,Card payment Master Card,2,3.65,EUR
PM-BLN01-00459,BLN01,SM-BLN01,2026-01-27,Card payment VISA,3,6.9,EUR
PM-BLN01-00460,BLN01,SM-BLN01,2026-01-28,Card payment,3,6.25,EUR
PM-BLN01-00461,BLN01,SM-BLN01,2026-01-28,Card payment 20,24,63.68,EUR
PM-BLN01-00462,BLN01,SM-BLN01,2026-01-28,Card payment American Express,1,2.5,EUR
PM-BLN01-00463,BLN01,SM-BLN01,2026-01-28,Card payment VISA,4,6.35,EUR
PM-BLN01-00464,BLN01,SM-BLN01,2026-01-29,Card payment 10,1,14.1,EUR
PM-BLN01-00465,BLN01,SM-BLN01,2026-01-29,Card payment 20,15,43.99,EUR
PM-BLN01-00466,BLN01,SM-BLN01,2026-01-29,Card payment VISA,4,15.98,EUR
PM-BLN01-00467,BLN01,SM-BLN01,2026-01-30,Card payment 20,10,28.41,EUR
PM-BLN01-00468,BLN01,SM-BLN01,2026-01-30,Card payment Master Card,1,1.95,EUR
PM-BLN01-00469,BLN01,SM-BLN01,2026-01-30,Card payment VISA,3,3.51,EUR
PM-BLN01-00470,BLN01,SM-BLN01,2026-01-31,Card payment 10,1,0.25,EUR
PM-BLN01-00471,BLN01,SM-BLN01,2026-01-31,Card payment 20,1,0.3,EUR
PM-BLN01-00472,BLN01,SM-BLN01,2026-01-31,Card payment VISA,4,4.78,EUR
PM-BLN01-00473,BLN01,SM-BLN01,2026-02-01,Card payment 20,7,17.71,EUR
PM-BLN01-00474,BLN01,SM-BLN01,2026-02-01,Card payment Master Card,1,1.6,EUR
PM-BLN01-00475,BLN01,SM-BLN01,2026-02-01,Card payment VISA,1,4.95,EUR
PM-BLN01-00476,BLN01,SM-BLN01,2026-02-02,Card payment 20,16,41.38,EUR
PM-BLN01-00477,BLN01,SM-BLN01,2026-02-02,Card payment Master Card,2,9.4,EUR
PM-BLN01-00478,BLN01,SM-BLN01,2026-02-02,Card payment VISA,3,9.3,EUR
PM-BLN01-00479,BLN01,SM-BLN01,2026-02-03,Card payment 10,1,3.8,EUR
PM-BLN01-00480,BLN01,SM-BLN01,2026-02-03,Card payment 20,27,97.99,EUR
PM-BLN01-00481,BLN01,SM-BLN01,2026-02-03,Card payment Master Card,2,6.55,EUR
PM-BLN01-00482,BLN01,SM-BLN01,2026-02-03,Card payment VISA,8,24.18,EUR
PM-BLN01-00483,BLN01,SM-BLN01,2026-02-04,Card payment 10,2,2.7,EUR
PM-BLN01-00484,BLN01,SM-BLN01,2026-02-04,Card payment 20,22,64.95,EUR
PM-BLN01-00485,BLN01,SM-BLN01,2026-02-04,Card payment Master Card,2,8.8,EUR
PM-BLN01-00486,BLN01,SM-BLN01,2026-02-04,Card payment VISA,6,11.31,EUR
PM-BLN01-00487,BLN01,SM-BLN01,2026-02-05,Card payment 10,1,6.65,EUR
PM-BLN01-00488,BLN01,SM-BLN01,2026-02-05,Card payment 20,21,46.68,EUR
PM-BLN01-00489,BLN01,SM-BLN01,2026-02-05,Card payment Master Card,2,2.03,EUR
PM-BLN01-00490,BLN01,SM-BLN01,2026-02-05,Card payment VISA,5,14.75,EUR
PM-BLN01-00491,BLN01,SM-BLN01,2026-02-06,Card payment 10,1,4.2,EUR
PM-BLN01-00492,BLN01,SM-BLN01,2026-02-06,Card payment 20,12,34.33,EUR
PM-BLN01-00493,BLN01,SM-BLN01,2026-02-06,Card payment VISA,3,2.03,EUR
PM-BLN01-00494,BLN01,SM-BLN01,2026-02-07,Card payment 20,3,2.23,EUR
PM-BLN01-00495,BLN01,SM-BLN01,2026-02-07,Card payment Master Card,2,2.62,EUR
PM-BLN01-00496,BLN01,SM-BLN01,2026-02-08,Card payment 10,2,3.9,EUR
PM-BLN01-00497,BLN01,SM-BLN01,2026-02-08,Card payment 20,7,18.89,EUR
PM-BLN01-00498,BLN01,SM-BLN01,2026-02-08,Card payment Master Card,2,4.55,EUR
PM-BLN01-00499,BLN01,SM-BLN01,2026-02-08,Card payment VISA,4,9.85,EUR
PM-BLN01-00500,BLN01,SM-BLN01,2026-02-09,Card payment,1,4.7,EUR
PM-BLN01-00501,BLN01,SM-BLN01,2026-02-09,Card payment 10,2,1.89,EUR
PM-BLN01-00502,BLN01,SM-BLN01,2026-02-09,Card payment 20,19,46.01,EUR
PM-BLN01-00503,BLN01,SM-BLN01,2026-02-09,Card payment Master Card,2,6.58,EUR
PM-BLN01-00504,BLN01,SM-BLN01,2026-02-09,Card payment VISA,4,17.34,EUR
PM-BLN01-00505,BLN01,SM-BLN01,2026-02-10,Card payment 10,3,20.95,EUR
PM-BLN01-00506,BLN01,SM-BLN01,2026-02-10,Card payment 20,29,65.04,EUR
PM-BLN01-00507,BLN01,SM-BLN01,2026-02-10,Card payment American Express,1,2.98,EUR
PM-BLN01-00508,BLN01,SM-BLN01,2026-02-10,Card payment Master Card,1,6.23,EUR
PM-BLN01-00509,BLN01,SM-BLN01,2026-02-10,Card payment VISA,4,7.33,EUR
PM-BLN01-00510,BLN01,SM-BLN01,2026-02-11,Card payment 10,1,0.25,EUR
PM-BLN01-00511,BLN01,SM-BLN01,2026-02-11,Card payment 20,27,70.17,EUR
PM-BLN01-00512,BLN01,SM-BLN01,2026-02-11,Card payment Master Card,1,5.65,EUR
PM-BLN01-00513,BLN01,SM-BLN01,2026-02-11,Card payment VISA,5,11.1,EUR
PM-BLN01-00514,BLN01,SM-BLN01,2026-02-12,Card payment,1,4.2,EUR
PM-BLN01-00515,BLN01,SM-BLN01,2026-02-12,Card payment 10,2,3.2,EUR
PM-BLN01-00516,BLN01,SM-BLN01,2026-02-12,Card payment 20,11,27.12,EUR
PM-BLN01-00517,BLN01,SM-BLN01,2026-02-12,Card payment American Express,2,4.75,EUR
PM-BLN01-00518,BLN01,SM-BLN01,2026-02-12,Card payment Master Card,1,2.2,EUR
PM-BLN01-00519,BLN01,SM-BLN01,2026-02-12,Card payment VISA,4,9.91,EUR
PM-BLN01-00520,BLN01,SM-BLN01,2026-02-13,Card payment 10,1,3.9,EUR
PM-BLN01-00521,BLN01,SM-BLN01,2026-02-13,Card payment 20,8,18.29,EUR
PM-BLN01-00522,BLN01,SM-BLN01,2026-02-13,Card payment Master Card,2,7.25,EUR
PM-BLN01-00523,BLN01,SM-BLN01,2026-02-13,Card payment VISA,2,4.05,EUR
PM-BLN01-00524,BLN01,SM-BLN01,2026-02-14,Card payment 10,1,1.2,EUR
PM-BLN01-00525,BLN01,SM-BLN01,2026-02-14,Card payment 20,2,3.71,EUR
PM-BLN01-00526,BLN01,SM-BLN01,2026-02-15,Card payment 10,1,1.7,EUR
PM-BLN01-00527,BLN01,SM-BLN01,2026-02-15,Card payment 20,11,40.0,EUR
PM-BLN01-00528,BLN01,SM-BLN01,2026-02-15,Card payment Master Card,2,4.53,EUR
PM-BLN01-00529,BLN01,SM-BLN01,2026-02-15,Card payment VISA,2,1.65,EUR
PM-BLN01-00530,BLN01,SM-BLN01,2026-02-16,Card payment,1,4.65,EUR
PM-BLN01-00531,BLN01,SM-BLN01,2026-02-16,Card payment 10,1,0.25,EUR
PM-BLN01-00532,BLN01,SM-BLN01,2026-02-16,Card payment 20,16,37.94,EUR
PM-BLN01-00533,BLN01,SM-BLN01,2026-02-16,Card payment VISA,5,13.12,EUR
PM-BLN01-00534,BLN01,SM-BLN01,2026-02-17,Card payment,2,6.95,EUR
PM-BLN01-00535,BLN01,SM-BLN01,2026-02-17,Card payment 10,1,1.8,EUR
PM-BLN01-00536,BLN01,SM-BLN01,2026-02-17,Card payment 20,18,46.35,EUR
PM-BLN01-00537,BLN01,SM-BLN01,2026-02-17,Card payment Master Card,2,2.75,EUR
PM-BLN01-00538,BLN01,SM-BLN01,2026-02-17,Card payment VISA,3,15.31,EUR
PM-BLN01-00539,BLN01,SM-BLN01,2026-02-18,Card payment 10,2,3.85,EUR
PM-BLN01-00540,BLN01,SM-BLN01,2026-02-18,Card payment 20,16,77.0,EUR
PM-BLN01-00541,BLN01,SM-BLN01,2026-02-18,Card payment Master Card,2,4.38,EUR
PM-BLN01-00542,BLN01,SM-BLN01,2026-02-18,Card payment VISA,3,5.98,EUR
PM-BLN01-00543,BLN01,SM-BLN01,2026-02-19,Card payment,1,0.08,EUR
PM-BLN01-00544,BLN01,SM-BLN01,2026-02-19,Card payment 10,1,1.7,EUR
PM-BLN01-00545,BLN01,SM-BLN01,2026-02-19,Card payment 20,25,63.44,EUR
PM-BLN01-00546,BLN01,SM-BLN01,2026-02-19,Card payment Master Card,2,8.05,EUR
PM-BLN01-00547,BLN01,SM-BLN01,2026-02-19,Card payment VISA,4,17.4,EUR
PM-BLN01-00548,BLN01,SM-BLN01,2026-02-20,Card payment 10,4,5.99,EUR
PM-BLN01-00549,BLN01,SM-BLN01,2026-02-20,Card payment 20,14,42.13,EUR
PM-BLN01-00550,BLN01,SM-BLN01,2026-02-20,Card payment VISA,3,6.88,EUR
PM-BLN01-00551,BLN01,SM-BLN01,2026-02-21,Card payment 20,4,3.2,EUR
PM-BLN01-00552,BLN01,SM-BLN01,2026-02-22,Card payment 20,11,16.62,EUR
PM-BLN01-00553,BLN01,SM-BLN01,2026-02-22,Card payment Master Card,2,3.65,EUR
PM-BLN01-00554,BLN01,SM-BLN01,2026-02-22,Card payment VISA,1,1.0,EUR
PM-BLN01-00555,BLN01,SM-BLN01,2026-02-23,Card payment,1,1.2,EUR
PM-BLN01-00556,BLN01,SM-BLN01,2026-02-23,Card payment 10,3,2.25,EUR
PM-BLN01-00557,BLN01,SM-BLN01,2026-02-23,Card payment 20,18,40.62,EUR
PM-BLN01-00558,BLN01,SM-BLN01,2026-02-23,Card payment Master Card,1,1.5,EUR
PM-BLN01-00559,BLN01,SM-BLN01,2026-02-23,Card payment VISA,8,33.32,EUR
PM-BLN01-00560,BLN01,SM-BLN01,2026-02-24,Card payment,2,3.15,EUR
PM-BLN01-00561,BLN01,SM-BLN01,2026-02-24,Card payment 10,2,5.23,EUR
PM-BLN01-00562,BLN01,SM-BLN01,2026-02-24,Card payment 20,22,56.8,EUR
PM-BLN01-00563,BLN01,SM-BLN01,2026-02-24,Card payment Master Card,1,0.15,EUR
PM-BLN01-00564,BLN01,SM-BLN01,2026-02-24,Card payment VISA,9,64.31,EUR
PM-BLN01-00565,BLN01,SM-BLN01,2026-02-25,Card payment 10,1,5.9,EUR
PM-BLN01-00566,BLN01,SM-BLN01,2026-02-25,Card payment 20,16,41.29,EUR
PM-BLN01-00567,BLN01,SM-BLN01,2026-02-25,Card payment American Express,1,3.45,EUR
PM-BLN01-00568,BLN01,SM-BLN01,2026-02-25,Card payment VISA,4,12.74,EUR
PM-BLN01-00569,BLN01,SM-BLN01,2026-02-26,Card payment,1,2.6,EUR
PM-BLN01-00570,BLN01,SM-BLN01,2026-02-26,Card payment 10,1,8.01,EUR
PM-BLN01-00571,BLN01,SM-BLN01,2026-02-26,Card payment 20,14,28.39,EUR
PM-BLN01-00572,BLN01,SM-BLN01,2026-02-26,Card payment Master Card,5,17.05,EUR
PM-BLN01-00573,BLN01,SM-BLN01,2026-02-27,Card payment 10,2,4.62,EUR
PM-BLN01-00574,BLN01,SM-BLN01,2026-02-27,Card payment 20,7,21.84,EUR
