ID,store_ID,posSystem_ID,article_ID,cashier,businessDate,cancellationCount,cancelledQuantity,cancelledAmount,currency_code
CN-WDF01-000277,WDF01,PF02,AR90015,payfree,2026-03-14,3,3.2,3.81,EUR
CN-WDF01-000278,WDF01,PF02,AR90015,payfree,2026-04-23,3,3.2,3.81,EUR
CN-WDF01-000279,WDF01,PF02,AR90015,payfree,2026-04-25,3,3.2,3.81,EUR
CN-WDF01-000280,WDF01,PF02,AR90015,payfree,2026-04-29,3,3.2,3.81,EUR
CN-WDF01-000281,WDF01,PF02,AR90015,payfree,2026-06-17,3,3.2,3.81,EUR
CN-WDF01-000282,WDF01,PF02,AR00220,payfree,2026-03-24,4,12.667,12.67,EUR
CN-WDF01-000283,WDF01,PF02,AR00220,payfree,2026-03-29,4,12.667,12.67,EUR
CN-WDF01-000284,WDF01,PF02,AR00220,payfree,2026-04-16,3,12.667,12.67,EUR
CN-WDF01-000285,WDF01,PF02,AR00136,payfree,2026-03-22,4,3.5,9.45,EUR
CN-WDF01-000286,WDF01,PF02,AR00136,payfree,2026-04-01,4,3.5,9.45,EUR
CN-WDF01-000287,WDF01,PF02,AR00136,payfree,2026-05-05,3,3.5,9.45,EUR
CN-WDF01-000288,WDF01,PF02,AR00136,payfree,2026-06-07,3,3.5,9.45,EUR
CN-WDF01-000289,WDF01,PF02,AR00008,payfree,2026-01-09,3,3.0,5.4,EUR
CN-WDF01-000290,WDF01,PF02,AR00008,payfree,2026-02-18,3,3.0,5.4,EUR
CN-WDF01-000291,WDF01,PF02,AR00008,payfree,2026-04-25,3,3.0,5.4,EUR
CN-WDF01-000292,WDF01,PF02,AR00008,payfree,2026-05-13,3,3.0,5.4,EUR
CN-WDF01-000293,WDF01,PF02,AR00008,payfree,2026-06-06,3,3.0,5.4,EUR
CN-WDF01-000294,WDF01,PF02,AR00008,payfree,2026-06-07,3,3.0,5.4,EUR
CN-WDF01-000295,WDF01,PF02,AR00008,payfree,2026-06-10,3,3.0,5.4,EUR
CN-WDF01-000296,WDF01,PF02,AR90054,payfree,2026-02-04,4,3.167,3.04,EUR
CN-WDF01-000297,WDF01,PF02,AR90054,payfree,2026-02-14,4,3.167,3.04,EUR
CN-WDF01-000298,WDF01,PF02,AR90054,payfree,2026-03-04,3,3.167,3.04,EUR
CN-WDF01-000299,WDF01,PF02,AR90054,payfree,2026-03-09,3,3.167,3.04,EUR
CN-WDF01-000300,WDF01,PF02,AR90054,payfree,2026-04-21,3,3.167,3.04,EUR
CN-WDF01-000301,WDF01,PF02,AR90054,payfree,2026-05-19,3,3.167,3.04,EUR
CN-WDF01-000302,WDF01,PF02,AR90054,payfree,2026-05-20,3,3.167,3.04,EUR
CN-WDF01-000303,WDF01,PF02,AR90054,payfree,2026-05-21,3,3.167,3.04,EUR
CN-WDF01-000304,WDF01,PF02,AR90054,payfree,2026-05-25,3,3.167,3.04,EUR
CN-WDF01-000305,WDF01,PF02,AR90054,payfree,2026-05-28,3,3.167,3.04,EUR
CN-WDF01-000306,WDF01,PF02,AR90054,payfree,2026-06-12,3,3.167,3.04,EUR
CN-WDF01-000307,WDF01,PF02,AR90054,payfree,2026-06-25,3,3.167,3.04,EUR
CN-WDF01-000308,WDF01,PF02,AR00157,payfree,2026-02-09,3,3.0,11.4,EUR
CN-WDF01-000309,WDF01,PF02,AR00157,payfree,2026-03-02,3,3.0,11.4,EUR
CN-WDF01-000310,WDF01,PF02,AR00157,payfree,2026-06-06,3,3.0,11.4,EUR
CN-WDF01-000311,WDF01,PF02,SM0017,payfree,2026-05-10,4,17.0,33.83,EUR
CN-WDF01-000312,WDF01,PF02,AR90055,payfree,2026-01-05,4,3.222,3.67,EUR
CN-WDF01-000313,WDF01,PF02,AR90055,payfree,2026-01-10,4,3.222,3.67,EUR
CN-WDF01-000314,WDF01,PF02,AR90055,payfree,2026-01-31,3,3.222,3.67,EUR
CN-WDF01-000315,WDF01,PF02,AR90055,payfree,2026-02-17,3,3.222,3.67,EUR
CN-WDF01-000316,WDF01,PF02,AR90055,payfree,2026-02-28,3,3.222,3.67,EUR
CN-WDF01-000317,WDF01,PF02,AR90055,payfree,2026-03-05,3,3.222,3.67,EUR
CN-WDF01-000318,WDF01,PF02,AR90055,payfree,2026-04-12,3,3.222,3.67,EUR
CN-WDF01-000319,WDF01,PF02,AR90055,payfree,2026-05-13,3,3.222,3.67,EUR
CN-WDF01-000320,WDF01,PF02,AR90055,payfree,2026-05-14,3,3.222,3.67,EUR
CN-WDF01-000321,WDF01,PF02,AR00289,payfree,2026-01-10,3,3.75,8.25,EUR
CN-WDF01-000322,WDF01,PF02,AR00289,payfree,2026-01-22,3,3.75,8.25,EUR
CN-WDF01-000323,WDF01,PF02,AR00289,payfree,2026-05-02,3,3.75,8.25,EUR
CN-WDF01-000324,WDF01,PF02,AR00289,payfree,2026-06-02,3,3.75,8.25,EUR
CN-WDF01-000325,WDF01,PF02,AR00454,payfree,2026-02-06,4,3.667,10.63,EUR
CN-WDF01-000326,WDF01,PF02,AR00454,payfree,2026-02-18,3,3.667,10.63,EUR
CN-WDF01-000327,WDF01,PF02,AR00454,payfree,2026-05-18,3,3.667,10.63,EUR
CN-WDF01-000328,WDF01,PF02,AR00294,payfree,2026-02-13,4,3.5,7.7,EUR
CN-WDF01-000329,WDF01,PF02,AR00294,payfree,2026-05-02,3,3.5,7.7,EUR
CN-WDF01-000330,WDF01,PF02,AR00294,payfree,2026-06-15,3,3.5,7.7,EUR
CN-WDF01-000331,WDF01,PF02,AR00294,payfree,2026-06-29,3,3.5,7.7,EUR
CN-WDF01-000332,WDF01,PF02,AR00438,payfree,2026-02-16,4,6.5,15.28,EUR
CN-WDF01-000333,WDF01,PF02,AR00438,payfree,2026-03-10,3,6.5,15.28,EUR
CN-WDF01-000334,WDF01,PF02,AR00159,payfree,2026-02-11,4,4.0,15.2,EUR
CN-WDF01-000335,WDF01,PF02,AR00159,payfree,2026-03-04,4,4.0,15.2,EUR
CN-WDF01-000336,WDF01,PF02,AR00137,payfree,2026-05-18,4,5.5,14.85,EUR
CN-WDF01-000337,WDF01,PF02,AR00137,payfree,2026-06-23,3,5.5,14.85,EUR
CN-WDF01-000338,WDF01,PF02,AR90041,payfree,2026-01-29,4,3.4,5.78,EUR
CN-WDF01-000339,WDF01,PF02,AR90041,payfree,2026-03-09,4,3.4,5.78,EUR
CN-WDF01-000340,WDF01,PF02,AR90041,payfree,2026-03-10,3,3.4,5.78,EUR
CN-WDF01-000341,WDF01,PF02,AR90041,payfree,2026-03-15,3,3.4,5.78,EUR
CN-WDF01-000342,WDF01,PF02,AR90041,payfree,2026-06-01,3,3.4,5.78,EUR
CN-WDF01-000343,WDF01,PF02,AR00115,payfree,2026-01-08,4,4.0,14.0,EUR
CN-WDF01-000344,WDF01,PF02,AR00115,payfree,2026-05-29,4,4.0,14.0,EUR
CN-WDF01-000345,WDF01,PF02,AR00029,payfree,2026-01-26,4,4.0,14.0,EUR
CN-WDF01-000346,WDF01,PF02,AR00029,payfree,2026-03-20,4,4.0,14.0,EUR
CN-WDF01-000347,WDF01,PF02,AR00201,payfree,2026-01-04,1,1.0,27.0,EUR
CN-WDF01-000348,WDF01,PF02,AR00160,payfree,2026-04-08,4,3.5,13.3,EUR
CN-WDF01-000349,WDF01,PF02,AR00160,payfree,2026-04-27,3,3.5,13.3,EUR
CN-WDF01-000350,WDF01,PF02,AR90008,payfree,2026-01-10,3,3.0,4.2,EUR
CN-WDF01-000351,WDF01,PF02,AR90008,payfree,2026-02-08,3,3.0,4.2,EUR
CN-WDF01-000352,WDF01,PF02,AR90008,payfree,2026-04-01,3,3.0,4.2,EUR
CN-WDF01-000353,WDF01,PF02,AR90008,payfree,2026-04-02,3,3.0,4.2,EUR
CN-WDF01-000354,WDF01,PF02,AR90008,payfree,2026-04-06,3,3.0,4.2,EUR
CN-WDF01-000355,WDF01,PF02,AR90008,payfree,2026-05-05,3,3.0,4.2,EUR
CN-WDF01-000356,WDF01,PF02,AR00242,payfree,2026-01-21,4,3.333,8.33,EUR
CN-WDF01-000357,WDF01,PF02,AR00242,payfree,2026-01-29,3,3.333,8.33,EUR
CN-WDF01-000358,WDF01,PF02,AR00242,payfree,2026-03-15,3,3.333,8.33,EUR
CN-WDF01-000359,WDF01,PF02,AR00058,payfree,2026-02-16,4,3.333,8.33,EUR
CN-WDF01-000360,WDF01,PF02,AR00058,payfree,2026-04-19,3,3.333,8.33,EUR
CN-WDF01-000361,WDF01,PF02,AR00058,payfree,2026-06-24,3,3.333,8.33,EUR
CN-WDF01-000362,WDF01,PF02,AR90039,payfree,2026-01-01,4,3.2,4.8,EUR
CN-WDF01-000363,WDF01,PF02,AR90039,payfree,2026-02-11,3,3.2,4.8,EUR
CN-WDF01-000364,WDF01,PF02,AR90039,payfree,2026-03-07,3,3.2,4.8,EUR
CN-WDF01-000365,WDF01,PF02,AR90039,payfree,2026-03-11,3,3.2,4.8,EUR
CN-WDF01-000366,WDF01,PF02,AR90039,payfree,2026-04-25,3,3.2,4.8,EUR
CN-WDF01-000367,WDF01,PF02,AR00276,payfree,2026-02-16,3,3.333,8.0,EUR
CN-WDF01-000368,WDF01,PF02,AR00276,payfree,2026-02-17,3,3.333,8.0,EUR
CN-WDF01-000369,WDF01,PF02,AR00276,payfree,2026-05-25,3,3.333,8.0,EUR
CN-WDF01-000370,WDF01,PF02,AR00275,payfree,2026-01-14,4,3.333,8.0,EUR
CN-WDF01-000371,WDF01,PF02,AR00275,payfree,2026-03-30,3,3.333,8.0,EUR
CN-WDF01-000372,WDF01,PF02,AR00275,payfree,2026-05-08,3,3.333,8.0,EUR
CN-WDF01-000373,WDF01,PF02,AR00210,payfree,2026-02-24,3,3.8,4.56,EUR
CN-WDF01-000374,WDF01,PF02,AR00210,payfree,2026-02-27,3,3.8,4.56,EUR
CN-WDF01-000375,WDF01,PF02,AR00210,payfree,2026-02-28,3,3.8,4.56,EUR
CN-WDF01-000376,WDF01,PF02,AR00210,payfree,2026-03-05,3,3.8,4.56,EUR
CN-WDF01-000377,WDF01,PF02,AR00210,payfree,2026-04-05,3,3.8,4.56,EUR
CN-WDF01-000378,WDF01,PF02,AR00065,payfree,2026-02-18,3,3.0,7.5,EUR
CN-WDF01-000379,WDF01,PF02,AR00065,payfree,2026-05-07,3,3.0,7.5,EUR
CN-WDF01-000380,WDF01,PF02,AR00065,payfree,2026-05-20,3,3.0,7.5,EUR
CN-WDF01-000381,WDF01,PF02,AR00209,payfree,2026-02-06,4,7.167,3.58,EUR
CN-WDF01-000382,WDF01,PF02,AR00209,payfree,2026-03-21,4,7.167,3.58,EUR
CN-WDF01-000383,WDF01,PF02,AR00209,payfree,2026-05-13,3,7.167,3.58,EUR
CN-WDF01-000384,WDF01,PF02,AR00209,payfree,2026-05-14,3,7.167,3.58,EUR
CN-WDF01-000385,WDF01,PF02,AR00209,payfree,2026-06-17,3,7.167,3.58,EUR
CN-WDF01-000386,WDF01,PF02,AR00209,payfree,2026-06-24,3,7.167,3.58,EUR
CN-WDF01-000387,WDF01,PF02,AR00030,payfree,2026-01-08,3,3.0,10.5,EUR
CN-WDF01-000388,WDF01,PF02,AR00030,payfree,2026-05-13,3,3.0,10.5,EUR
CN-WDF01-000389,WDF01,PF02,AR00215,payfree,2026-03-23,3,3.0,20.7,EUR
CN-WDF01-000390,WDF01,PF02,AR00244,payfree,2026-01-29,4,4.0,10.0,EUR
CN-WDF01-000391,WDF01,PF02,AR00244,payfree,2026-04-23,4,4.0,10.0,EUR
CN-WDF01-000392,WDF01,PF02,AR00187,payfree,2026-03-20,3,4.0,10.0,EUR
CN-WDF01-000393,WDF01,PF02,AR00187,payfree,2026-04-24,3,4.0,10.0,EUR
CN-WDF01-000394,WDF01,PF02,AR00084,payfree,2026-03-18,4,5.0,10.0,EUR
CN-WDF01-000395,WDF01,PF02,AR00084,payfree,2026-03-23,3,5.0,10.0,EUR
CN-WDF01-000396,WDF01,PF02,AR00188,payfree,2026-02-06,4,3.667,6.6,EUR
CN-WDF01-000397,WDF01,PF02,AR00188,payfree,2026-03-01,4,3.667,6.6,EUR
CN-WDF01-000398,WDF01,PF02,AR00188,payfree,2026-03-03,3,3.667,6.6,EUR
CN-WDF01-000399,WDF01,PF02,AR00013,payfree,2026-03-28,4,3.667,6.6,EUR
CN-WDF01-000400,WDF01,PF02,AR00013,payfree,2026-05-19,4,3.667,6.6,EUR
CN-WDF01-000401,WDF01,PF02,AR00013,payfree,2026-06-26,3,3.667,6.6,EUR
CN-WDF01-000402,WDF01,PF02,AR90027,payfree,2026-02-26,3,3.0,4.8,EUR
CN-WDF01-000403,WDF01,PF02,AR90027,payfree,2026-05-10,3,3.0,4.8,EUR
CN-WDF01-000404,WDF01,PF02,AR90027,payfree,2026-05-26,3,3.0,4.8,EUR
CN-WDF01-000405,WDF01,PF02,AR90027,payfree,2026-06-08,3,3.0,4.8,EUR
CN-WDF01-000406,WDF01,PF02,AR00154,payfree,2026-03-15,3,3.0,9.6,EUR
CN-WDF01-000407,WDF01,PF02,AR00154,payfree,2026-03-29,3,3.0,9.6,EUR
CN-WDF01-000408,WDF01,PF02,AR90036,payfree,2026-01-22,4,3.667,6.23,EUR
CN-WDF01-000409,WDF01,PF02,AR90036,payfree,2026-06-18,4,3.667,6.23,EUR
CN-WDF01-000410,WDF01,PF02,AR90036,payfree,2026-06-29,3,3.667,6.23,EUR
CN-WDF01-000411,WDF01,PF02,AR00245,payfree,2026-02-06,3,3.0,9.3,EUR
CN-WDF01-000412,WDF01,PF02,AR00245,payfree,2026-05-22,3,3.0,9.3,EUR
CN-WDF01-000413,WDF01,PF02,AR00185,payfree,2026-03-06,4,4.0,9.0,EUR
CN-WDF01-000414,WDF01,PF02,AR00185,payfree,2026-04-20,4,4.0,9.0,EUR
CN-WDF01-000415,WDF01,PF02,AR00006,payfree,2026-02-05,4,3.333,6.0,EUR
CN-WDF01-000416,WDF01,PF02,AR00006,payfree,2026-02-12,3,3.333,6.0,EUR
CN-WDF01-000417,WDF01,PF02,AR00006,payfree,2026-02-23,3,3.333,6.0,EUR
CN-WDF01-000418,WDF01,PF02,AR00394,payfree,2026-02-05,3,3.0,8.7,EUR
CN-WDF01-000419,WDF01,PF02,AR00394,payfree,2026-05-05,3,3.0,8.7,EUR
CN-WDF01-000420,WDF01,PF02,AR00378,payfree,2026-01-21,2,4.0,17.0,EUR
CN-WDF01-000421,WDF01,PF02,AR00010,payfree,2026-03-05,3,3.4,3.4,EUR
CN-WDF01-000422,WDF01,PF02,AR00010,payfree,2026-03-09,3,3.4,3.4,EUR
CN-WDF01-000423,WDF01,PF02,AR00010,payfree,2026-03-27,3,3.4,3.4,EUR
CN-WDF01-000424,WDF01,PF02,AR00010,payfree,2026-04-19,3,3.4,3.4,EUR
CN-WDF01-000425,WDF01,PF02,AR00010,payfree,2026-05-21,3,3.4,3.4,EUR
CN-WDF01-000426,WDF01,PF02,AR00331,payfree,2026-01-02,1,1.0,16.57,EUR
CN-WDF01-000427,WDF01,PF02,AR00041,payfree,2026-02-15,5,5.0,16.5,EUR
CN-WDF01-000428,WDF01,PF02,AR00040,payfree,2026-04-21,5,5.0,16.5,EUR
CN-WDF01-000429,WDF01,PF02,AR90053,payfree,2026-02-03,4,4.0,8.0,EUR
CN-WDF01-000430,WDF01,PF02,AR90053,payfree,2026-05-01,4,4.0,8.0,EUR
CN-WDF01-000431,WDF01,PF02,AR00236,payfree,2026-05-04,1,1.0,16.0,EUR
CN-WDF01-000432,WDF01,PF02,AR00009,payfree,2026-04-30,4,5.333,5.33,EUR
CN-WDF01-000433,WDF01,PF02,AR00009,payfree,2026-06-13,3,5.333,5.33,EUR
CN-WDF01-000434,WDF01,PF02,AR00009,payfree,2026-06-26,3,5.333,5.33,EUR
CN-WDF01-000435,WDF01,PF02,AR00152,payfree,2026-03-08,4,4.0,15.8,EUR
CN-WDF01-000436,WDF01,PF02,AR00151,payfree,2026-01-24,4,4.0,15.6,EUR
CN-WDF01-000437,WDF01,PF02,AR00448,payfree,2026-03-21,4,4.0,15.56,EUR
CN-WDF01-000438,WDF01,PF02,AR00054,payfree,2026-02-10,4,5.0,5.0,EUR
CN-WDF01-000439,WDF01,PF02,AR00054,payfree,2026-05-01,4,5.0,5.0,EUR
CN-WDF01-000440,WDF01,PF02,AR00054,payfree,2026-06-26,3,5.0,5.0,EUR
CN-WDF01-000441,WDF01,PF02,AR00117,payfree,2026-01-25,5,7.0,14.7,EUR
CN-WDF01-000442,WDF01,PF02,AR00274,payfree,2026-02-22,3,3.0,7.2,EUR
CN-WDF01-000443,WDF01,PF02,AR00274,payfree,2026-03-28,3,3.0,7.2,EUR
CN-WDF01-000444,WDF01,PF02,AR00129,payfree,2026-03-09,4,5.0,7.0,EUR
CN-WDF01-000445,WDF01,PF02,AR00129,payfree,2026-05-10,4,5.0,7.0,EUR
CN-WDF01-000446,WDF01,PF02,AR00002,payfree,2026-01-22,4,9.0,4.5,EUR
CN-WDF01-000447,WDF01,PF02,AR00002,payfree,2026-04-02,3,9.0,4.5,EUR
CN-WDF01-000448,WDF01,PF02,AR00002,payfree,2026-05-13,3,9.0,4.5,EUR
CN-WDF01-000449,WDF01,PF02,AR00407,payfree,2026-05-15,4,4.0,12.8,EUR
CN-WDF01-000450,WDF01,PF02,AR00056,payfree,2026-02-12,4,5.0,12.5,EUR
CN-WDF01-000451,WDF01,PF02,AR00416,payfree,2026-06-17,4,6.0,12.0,EUR
CN-WDF01-000452,WDF01,PF02,AR90040,payfree,2026-02-13,4,3.5,5.95,EUR
CN-WDF01-000453,WDF01,PF02,AR90040,payfree,2026-06-10,3,3.5,5.95,EUR
CN-WDF01-000454,WDF01,PF02,AR00280,payfree,2026-03-26,1,1.0,11.9,EUR
CN-WDF01-000455,WDF01,PF02,AR90003,payfree,2026-01-04,4,3.038,0.46,EUR
CN-WDF01-000456,WDF01,PF02,AR90003,payfree,2026-01-08,3,3.038,0.46,EUR
CN-WDF01-000457,WDF01,PF02,AR90003,payfree,2026-01-13,3,3.038,0.46,EUR
CN-WDF01-000458,WDF01,PF02,AR90003,payfree,2026-02-03,3,3.038,0.46,EUR
CN-WDF01-000459,WDF01,PF02,AR90003,payfree,2026-02-09,3,3.038,0.46,EUR
CN-WDF01-000460,WDF01,PF02,AR90003,payfree,2026-02-14,3,3.038,0.46,EUR
CN-WDF01-000461,WDF01,PF02,AR90003,payfree,2026-02-21,3,3.038,0.46,EUR
CN-WDF01-000462,WDF01,PF02,AR90003,payfree,2026-03-05,3,3.038,0.46,EUR
CN-WDF01-000463,WDF01,PF02,AR90003,payfree,2026-03-06,3,3.038,0.46,EUR
CN-WDF01-000464,WDF01,PF02,AR90003,payfree,2026-03-07,3,3.038,0.46,EUR
CN-WDF01-000465,WDF01,PF02,AR90003,payfree,2026-03-08,3,3.038,0.46,EUR
CN-WDF01-000466,WDF01,PF02,AR90003,payfree,2026-04-15,3,3.038,0.46,EUR
CN-WDF01-000467,WDF01,PF02,AR90003,payfree,2026-04-17,3,3.038,0.46,EUR
CN-WDF01-000468,WDF01,PF02,AR90003,payfree,2026-04-21,3,3.038,0.46,EUR
CN-WDF01-000469,WDF01,PF02,AR90003,payfree,2026-04-27,3,3.038,0.46,EUR
CN-WDF01-000470,WDF01,PF02,AR90003,payfree,2026-05-01,3,3.038,0.46,EUR
CN-WDF01-000471,WDF01,PF02,AR90003,payfree,2026-05-05,3,3.038,0.46,EUR
CN-WDF01-000472,WDF01,PF02,AR90003,payfree,2026-05-09,3,3.038,0.46,EUR
CN-WDF01-000473,WDF01,PF02,AR90003,payfree,2026-05-14,3,3.038,0.46,EUR
CN-WDF01-000474,WDF01,PF02,AR90003,payfree,2026-05-19,3,3.038,0.46,EUR
CN-WDF01-000475,WDF01,PF02,AR90003,payfree,2026-05-20,3,3.038,0.46,EUR
CN-WDF01-000476,WDF01,PF02,AR90003,payfree,2026-05-29,3,3.038,0.46,EUR
CN-WDF01-000477,WDF01,PF02,AR90003,payfree,2026-06-01,3,3.038,0.46,EUR
CN-WDF01-000478,WDF01,PF02,AR90003,payfree,2026-06-07,3,3.038,0.46,EUR
CN-WDF01-000479,WDF01,PF02,AR90003,payfree,2026-06-15,3,3.038,0.46,EUR
CN-WDF01-000480,WDF01,PF02,AR90003,payfree,2026-06-24,3,3.038,0.46,EUR
CN-WDF01-000481,WDF01,PF02,AR00283,payfree,2026-03-10,4,4.0,11.8,EUR
CN-WDF01-000482,WDF01,PF02,SM0016,payfree,2026-02-12,4,7.0,11.67,EUR
CN-WDF01-000483,WDF01,PF02,AR00071,payfree,2026-05-31,4,4.0,11.6,EUR
CN-WDF01-000484,WDF01,PF02,AR00158,payfree,2026-02-03,3,3.0,11.4,EUR
CN-WDF01-000485,WDF01,PF02,AR00332,payfree,2026-02-22,5,5.0,11.25,EUR
CN-WDF01-000486,WDF01,PF02,AR90009,payfree,2026-01-02,4,3.5,5.6,EUR
CN-WDF01-000487,WDF01,PF02,AR90009,payfree,2026-03-05,3,3.5,5.6,EUR
CN-WDF01-000488,WDF01,PF02,AR00290,payfree,2026-01-12,5,5.0,11.0,EUR
CN-WDF01-000489,WDF01,PF02,AR00432,payfree,2026-03-29,3,3.0,10.5,EUR
CN-WDF01-000490,WDF01,PF02,AR00031,payfree,2026-04-15,4,3.5,5.25,EUR
CN-WDF01-000491,WDF01,PF02,AR00031,payfree,2026-06-08,3,3.5,5.25,EUR
CN-WDF01-000492,WDF01,PF02,AR00397,payfree,2026-03-27,4,4.0,10.0,EUR
CN-WDF01-000493,WDF01,PF02,AR00138,payfree,2026-04-19,4,5.0,10.0,EUR
CN-WDF01-000494,WDF01,PF02,AR00109,payfree,2026-04-21,5,5.0,10.0,EUR
CN-WDF01-000495,WDF01,PF02,AR90016,payfree,2026-01-17,3,3.0,3.25,EUR
CN-WDF01-000496,WDF01,PF02,AR90016,payfree,2026-01-23,3,3.0,3.25,EUR
CN-WDF01-000497,WDF01,PF02,AR90016,payfree,2026-04-27,3,3.0,3.25,EUR
CN-WDF01-000498,WDF01,PF02,AR90011,payfree,2026-03-26,3,3.0,3.25,EUR
CN-WDF01-000499,WDF01,PF02,AR90011,payfree,2026-05-19,3,3.0,3.25,EUR
CN-WDF01-000500,WDF01,PF02,AR90011,payfree,2026-05-30,3,3.0,3.25,EUR
CN-WDF01-000501,WDF01,PF02,AR00027,payfree,2026-03-31,3,4.0,4.8,EUR
CN-WDF01-000502,WDF01,PF02,AR00027,payfree,2026-05-03,3,4.0,4.8,EUR
CN-WDF01-000503,WDF01,PF02,AR00026,payfree,2026-03-28,3,4.0,4.8,EUR
CN-WDF01-000504,WDF01,PF02,AR00026,payfree,2026-04-09,3,4.0,4.8,EUR
CN-WDF01-000505,WDF01,PF02,SM0016,payfree,2026-06-01,4,6.0,9.56,EUR
CN-WDF01-000506,WDF01,PF02,AR90037,payfree,2026-05-13,3,3.0,4.5,EUR
CN-WDF01-000507,WDF01,PF02,AR90037,payfree,2026-05-26,3,3.0,4.5,EUR
CN-WDF01-000508,WDF01,PF02,AR00011,payfree,2026-02-18,3,3.0,3.0,EUR
CN-WDF01-000509,WDF01,PF02,AR00011,payfree,2026-04-24,3,3.0,3.0,EUR
CN-WDF01-000510,WDF01,PF02,AR00011,payfree,2026-06-08,3,3.0,3.0,EUR
CN-WDF01-000511,WDF01,PF02,AR00396,payfree,2026-03-23,3,4.0,8.8,EUR
CN-WDF01-000512,WDF01,PF02,AR00293,payfree,2026-01-13,4,4.0,8.8,EUR
CN-WDF01-000513,WDF01,PF02,AR00292,payfree,2026-06-27,4,4.0,8.8,EUR
CN-WDF01-000514,WDF01,PF02,AR00165,payfree,2026-02-13,2,2.0,7.6,EUR
CN-WDF01-000515,WDF01,PF02,AR00164,payfree,2026-06-29,2,2.0,7.6,EUR
CN-WDF01-000516,WDF01,PF02,AR00126,payfree,2026-06-12,4,4.0,7.6,EUR
CN-WDF01-000517,WDF01,PF02,AR00111,payfree,2026-03-12,3,3.0,7.5,EUR
CN-WDF01-000518,WDF01,PF02,AR00066,payfree,2026-06-24,3,3.0,7.5,EUR
CN-WDF01-000519,WDF01,PF02,AR00025,payfree,2026-06-12,2,3.0,7.5,EUR
CN-WDF01-000520,WDF01,PF02,AR00321,payfree,2026-01-15,3,3.0,3.6,EUR
CN-WDF01-000521,WDF01,PF02,AR00321,payfree,2026-06-13,3,3.0,3.6,EUR
CN-WDF01-000522,WDF01,PF02,AR00194,payfree,2026-01-09,4,4.0,7.2,EUR
CN-WDF01-000523,WDF01,PF02,AR00023,payfree,2026-01-13,4,4.0,7.2,EUR
CN-WDF01-000524,WDF01,PF02,AR00131,payfree,2026-02-25,1,1.0,6.9,EUR
CN-WDF01-000525,WDF01,PF02,AR90010,payfree,2026-04-25,3,3.0,6.6,EUR
CN-WDF01-000526,WDF01,PF02,AR00291,payfree,2026-06-26,3,3.0,6.6,EUR
CN-WDF01-000527,WDF01,PF02,AR00281,payfree,2026-03-06,2,2.0,6.5,EUR
CN-WDF01-000528,WDF01,PF02,AR90038,payfree,2026-06-01,4,4.0,6.0,EUR
CN-WDF01-000529,WDF01,PF02,AR90033,payfree,2026-01-31,5,5.0,6.0,EUR
CN-WDF01-000530,WDF01,PF02,AR00213,payfree,2026-07-02,5,5.0,6.0,EUR
CN-WDF01-000531,WDF01,PF02,AR00003,payfree,2026-01-09,3,3.0,3.0,EUR
CN-WDF01-000532,WDF01,PF02,AR00003,payfree,2026-02-28,3,3.0,3.0,EUR
CN-WDF01-000533,WDF01,PF02,SM0018,payfree,2026-04-19,2,2.0,5.92,EUR
CN-WDF01-000534,WDF01,PF02,AR00285,payfree,2026-06-14,2,2.0,5.9,EUR
CN-WDF01-000535,WDF01,PF02,AR00098,payfree,2026-04-08,1,1.0,5.75,EUR
CN-WDF01-000536,WDF01,PF02,AR00193,payfree,2026-06-23,4,4.0,5.6,EUR
CN-WDF01-000537,WDF01,PF02,AR00356,payfree,2026-07-03,1,1.0,5.5,EUR
CN-WDF01-000538,WDF01,PF02,AR00420,payfree,2026-06-27,1,2.0,5.2,EUR
CN-WDF01-000539,WDF01,PF02,AR00095,payfree,2026-01-17,1,2.0,5.2,EUR
CN-WDF01-000540,WDF01,PF02,AR90035,payfree,2026-02-24,3,3.0,5.1,EUR
CN-WDF01-000541,WDF01,PF02,AR00141,payfree,2026-05-13,1,2.0,5.0,EUR
CN-WDF01-000542,WDF01,PF02,AR00122,payfree,2026-04-28,2,2.0,5.0,EUR
CN-WDF01-000543,WDF01,PF02,AR00057,payfree,2026-06-13,2,2.0,5.0,EUR
CN-WDF01-000544,WDF01,PF02,AR00024,payfree,2026-03-29,2,2.0,5.0,EUR
CN-WDF01-000545,WDF01,PF02,AR00001,payfree,2026-03-14,5,5.0,5.0,EUR
CN-WDF01-000546,WDF01,PF02,AR90002,payfree,2026-01-08,4,3.1,0.25,EUR
CN-WDF01-000547,WDF01,PF02,AR90002,payfree,2026-01-10,4,3.1,0.25,EUR
CN-WDF01-000548,WDF01,PF02,AR90002,payfree,2026-01-18,3,3.1,0.25,EUR
CN-WDF01-000549,WDF01,PF02,AR90002,payfree,2026-01-20,3,3.1,0.25,EUR
CN-WDF01-000550,WDF01,PF02,AR90002,payfree,2026-02-25,3,3.1,0.25,EUR
CN-WDF01-000551,WDF01,PF02,AR90002,payfree,2026-03-11,3,3.1,0.25,EUR
CN-WDF01-000552,WDF01,PF02,AR90002,payfree,2026-03-22,3,3.1,0.25,EUR
CN-WDF01-000553,WDF01,PF02,AR90002,payfree,2026-03-24,3,3.1,0.25,EUR
CN-WDF01-000554,WDF01,PF02,AR90002,payfree,2026-04-11,3,3.1,0.25,EUR
