ID,store_ID,article_ID,businessDate,bookStock,countedStock,onOrder,daysOfSupply
IV-WDF01-AR00080-2026-06-23,WDF01,AR00080,2026-06-23,4.171,4.153,1.0,9.43
IV-WDF01-AR00080-2026-06-24,WDF01,AR00080,2026-06-24,3.205,2.814,0.0,6.39
IV-WDF01-AR00080-2026-06-25,WDF01,AR00080,2026-06-25,2.283,1.764,2.0,4.01
IV-WDF01-AR00080-2026-06-26,WDF01,AR00080,2026-06-26,2.381,1.58,3.0,3.59
IV-WDF01-AR00080-2026-06-27,WDF01,AR00080,2026-06-27,2.353,1.487,3.0,3.38
IV-WDF01-AR00080-2026-06-28,WDF01,AR00080,2026-06-28,6.221,5.613,3.0,12.75
IV-WDF01-AR00080-2026-06-29,WDF01,AR00080,2026-06-29,6.103,5.939,1.0,13.49
IV-WDF01-AR00080-2026-06-30,WDF01,AR00080,2026-06-30,5.076,4.287,3.0,9.74
IV-WDF01-AR00080-2026-07-01,WDF01,AR00080,2026-07-01,4.966,4.546,3.0,10.33
IV-WDF01-AR00080-2026-07-02,WDF01,AR00080,2026-07-02,1.931,1.662,0.0,3.78
IV-WDF01-AR00080-2026-07-03,WDF01,AR00080,2026-07-03,5.67,5.309,1.0,12.06
IV-WDF01-AR90014-2026-06-13,WDF01,AR90014,2026-06-13,1.22,1.076,2.0,2.54
IV-WDF01-AR90014-2026-06-14,WDF01,AR90014,2026-06-14,2.805,2.596,2.0,6.12
IV-WDF01-AR90014-2026-06-15,WDF01,AR90014,2026-06-15,1.313,1.233,2.0,2.91
IV-WDF01-AR90014-2026-06-16,WDF01,AR90014,2026-06-16,4.156,3.464,3.0,8.17
IV-WDF01-AR90014-2026-06-17,WDF01,AR90014,2026-06-17,1.833,1.1,0.0,2.59
IV-WDF01-AR90014-2026-06-18,WDF01,AR90014,2026-06-18,3.361,3.295,0.0,7.77
IV-WDF01-AR90014-2026-06-19,WDF01,AR90014,2026-06-19,2.763,2.612,1.0,6.16
IV-WDF01-AR90014-2026-06-20,WDF01,AR90014,2026-06-20,6.185,5.656,3.0,13.34
IV-WDF01-AR90014-2026-06-21,WDF01,AR90014,2026-06-21,5.99,5.681,2.0,13.4
IV-WDF01-AR90014-2026-06-22,WDF01,AR90014,2026-06-22,5.841,5.325,0.0,12.56
IV-WDF01-AR90014-2026-06-23,WDF01,AR90014,2026-06-23,4.494,4.071,0.0,9.6
IV-WDF01-AR90014-2026-06-24,WDF01,AR90014,2026-06-24,2.56,2.401,3.0,5.66
IV-WDF01-AR90014-2026-06-25,WDF01,AR90014,2026-06-25,4.847,4.597,3.0,10.84
IV-WDF01-AR90014-2026-06-26,WDF01,AR90014,2026-06-26,5.658,5.009,0.0,11.82
IV-WDF01-AR90014-2026-06-27,WDF01,AR90014,2026-06-27,4.223,3.376,1.0,7.96
IV-WDF01-AR90014-2026-06-28,WDF01,AR90014,2026-06-28,3.879,3.815,0.0,9.0
IV-WDF01-AR90014-2026-06-29,WDF01,AR90014,2026-06-29,6.13,5.555,2.0,13.1
IV-WDF01-AR90014-2026-06-30,WDF01,AR90014,2026-06-30,4.081,3.796,1.0,8.95
IV-WDF01-AR90014-2026-07-01,WDF01,AR90014,2026-07-01,3.174,3.009,3.0,7.1
IV-WDF01-AR90014-2026-07-02,WDF01,AR90014,2026-07-02,3.858,3.32,3.0,7.83
IV-WDF01-AR90014-2026-07-03,WDF01,AR90014,2026-07-03,2.725,2.256,1.0,5.32
IV-WDF01-AR90012-2026-06-13,WDF01,AR90012,2026-06-13,2.438,2.231,0.0,5.26
IV-WDF01-AR90012-2026-06-14,WDF01,AR90012,2026-06-14,2.23,1.349,2.0,3.18
IV-WDF01-AR90012-2026-06-15,WDF01,AR90012,2026-06-15,3.835,3.1,2.0,7.31
IV-WDF01-AR90012-2026-06-16,WDF01,AR90012,2026-06-16,3.149,2.618,1.0,6.18
IV-WDF01-AR90012-2026-06-17,WDF01,AR90012,2026-06-17,3.913,3.895,2.0,9.19
IV-WDF01-AR90012-2026-06-18,WDF01,AR90012,2026-06-18,2.216,1.352,3.0,3.19
IV-WDF01-AR90012-2026-06-19,WDF01,AR90012,2026-06-19,4.098,3.571,2.0,8.42
IV-WDF01-AR90012-2026-06-20,WDF01,AR90012,2026-06-20,3.79,3.198,1.0,7.54
IV-WDF01-AR90012-2026-06-21,WDF01,AR90012,2026-06-21,3.836,3.615,1.0,8.53
IV-WDF01-AR90012-2026-06-22,WDF01,AR90012,2026-06-22,2.141,1.266,1.0,2.99
IV-WDF01-AR90012-2026-06-23,WDF01,AR90012,2026-06-23,5.145,4.297,0.0,10.14
IV-WDF01-AR90012-2026-06-24,WDF01,AR90012,2026-06-24,3.434,3.018,3.0,7.12
IV-WDF01-AR90012-2026-06-25,WDF01,AR90012,2026-06-25,1.995,1.602,2.0,3.78
IV-WDF01-AR90012-2026-06-26,WDF01,AR90012,2026-06-26,5.906,5.533,3.0,13.05
IV-WDF01-AR90012-2026-06-27,WDF01,AR90012,2026-06-27,1.986,1.224,0.0,2.89
IV-WDF01-AR90012-2026-06-28,WDF01,AR90012,2026-06-28,6.67,5.976,2.0,14.1
IV-WDF01-AR90012-2026-06-29,WDF01,AR90012,2026-06-29,1.662,1.071,0.0,2.53
IV-WDF01-AR90012-2026-06-30,WDF01,AR90012,2026-06-30,2.847,2.495,0.0,5.89
IV-WDF01-AR90012-2026-07-01,WDF01,AR90012,2026-07-01,3.648,3.555,2.0,8.39
IV-WDF01-AR90012-2026-07-02,WDF01,AR90012,2026-07-02,2.619,1.867,1.0,4.4
IV-WDF01-AR90012-2026-07-03,WDF01,AR90012,2026-07-03,1.71,0.926,3.0,2.18
IV-WDF01-AR00245-2026-06-13,WDF01,AR00245,2026-06-13,6.0,5.832,6.0,13.94
IV-WDF01-AR00245-2026-06-14,WDF01,AR00245,2026-06-14,6.0,5.374,6.0,12.84
IV-WDF01-AR00245-2026-06-15,WDF01,AR00245,2026-06-15,6.0,5.455,6.0,13.04
IV-WDF01-AR00245-2026-06-16,WDF01,AR00245,2026-06-16,5.568,5.507,6.0,13.16
IV-WDF01-AR00245-2026-06-17,WDF01,AR00245,2026-06-17,5.623,4.842,6.0,11.57
IV-WDF01-AR00245-2026-06-18,WDF01,AR00245,2026-06-18,6.0,5.461,6.0,13.05
IV-WDF01-AR00245-2026-06-19,WDF01,AR00245,2026-06-19,6.0,5.679,6.0,13.57
IV-WDF01-AR00245-2026-06-20,WDF01,AR00245,2026-06-20,6.0,5.468,6.0,13.07
IV-WDF01-AR00245-2026-06-21,WDF01,AR00245,2026-06-21,6.0,5.429,6.0,12.97
IV-WDF01-AR00245-2026-06-22,WDF01,AR00245,2026-06-22,5.238,5.203,6.0,12.43
IV-WDF01-AR00245-2026-06-23,WDF01,AR00245,2026-06-23,5.464,4.959,6.0,11.85
IV-WDF01-AR00245-2026-06-24,WDF01,AR00245,2026-06-24,6.0,5.269,6.0,12.59
IV-WDF01-AR00245-2026-06-25,WDF01,AR00245,2026-06-25,5.383,5.222,6.0,12.48
IV-WDF01-AR00245-2026-06-26,WDF01,AR00245,2026-06-26,6.0,5.744,6.0,13.73
IV-WDF01-AR00245-2026-06-27,WDF01,AR00245,2026-06-27,6.0,5.932,6.0,14.18
IV-WDF01-AR00245-2026-06-28,WDF01,AR00245,2026-06-28,6.0,5.111,6.0,12.21
IV-WDF01-AR00245-2026-06-29,WDF01,AR00245,2026-06-29,6.0,5.436,6.0,12.99
IV-WDF01-AR00245-2026-06-30,WDF01,AR00245,2026-06-30,5.642,5.635,6.0,13.47
IV-WDF01-AR00245-2026-07-01,WDF01,AR00245,2026-07-01,6.0,5.187,6.0,12.39
IV-WDF01-AR00245-2026-07-02,WDF01,AR00245,2026-07-02,6.0,5.917,6.0,14.14
IV-WDF01-AR00245-2026-07-03,WDF01,AR00245,2026-07-03,6.0,5.412,6.0,12.93
IV-WDF01-AR00010-2026-06-13,WDF01,AR00010,2026-06-13,6.94,6.192,3.0,14.99
IV-WDF01-AR00010-2026-06-14,WDF01,AR00010,2026-06-14,5.379,4.558,0.0,11.04
IV-WDF01-AR00010-2026-06-15,WDF01,AR00010,2026-06-15,3.612,3.095,2.0,7.49
IV-WDF01-AR00010-2026-06-16,WDF01,AR00010,2026-06-16,7.166,6.304,3.0,15.26
IV-WDF01-AR00010-2026-06-17,WDF01,AR00010,2026-06-17,4.485,4.333,3.0,10.49
IV-WDF01-AR00010-2026-06-18,WDF01,AR00010,2026-06-18,4.044,3.663,1.0,8.87
IV-WDF01-AR00010-2026-06-19,WDF01,AR00010,2026-06-19,3.528,2.721,1.0,6.59
IV-WDF01-AR00010-2026-06-20,WDF01,AR00010,2026-06-20,2.253,1.426,2.0,3.45
IV-WDF01-AR00010-2026-06-21,WDF01,AR00010,2026-06-21,6.033,5.959,2.0,14.43
IV-WDF01-AR00010-2026-06-22,WDF01,AR00010,2026-06-22,3.149,2.74,3.0,6.63
IV-WDF01-AR00010-2026-06-23,WDF01,AR00010,2026-06-23,4.388,4.235,2.0,10.25
IV-WDF01-AR00010-2026-06-24,WDF01,AR00010,2026-06-24,3.996,3.339,0.0,8.08
IV-WDF01-AR00010-2026-06-25,WDF01,AR00010,2026-06-25,5.548,5.362,0.0,12.98
IV-WDF01-AR00010-2026-06-26,WDF01,AR00010,2026-06-26,6.542,6.48,1.0,15.69
IV-WDF01-AR00010-2026-06-27,WDF01,AR00010,2026-06-27,4.873,4.388,3.0,10.62
IV-WDF01-AR00010-2026-06-28,WDF01,AR00010,2026-06-28,6.972,6.743,1.0,16.33
IV-WDF01-AR00010-2026-06-29,WDF01,AR00010,2026-06-29,5.324,4.995,0.0,12.09
IV-WDF01-AR00010-2026-06-30,WDF01,AR00010,2026-06-30,5.118,4.375,2.0,10.59
IV-WDF01-AR00010-2026-07-01,WDF01,AR00010,2026-07-01,3.615,2.798,2.0,6.77
IV-WDF01-AR00010-2026-07-02,WDF01,AR00010,2026-07-02,6.882,5.984,0.0,14.49
IV-WDF01-AR00010-2026-07-03,WDF01,AR00010,2026-07-03,4.376,3.895,1.0,9.43
IV-WDF01-AR00009-2026-06-13,WDF01,AR00009,2026-06-13,3.283,3.118,3.0,7.86
IV-WDF01-AR00009-2026-06-14,WDF01,AR00009,2026-06-14,1.823,1.14,2.0,2.87
IV-WDF01-AR00009-2026-06-15,WDF01,AR00009,2026-06-15,3.697,3.456,1.0,8.71
IV-WDF01-AR00009-2026-06-16,WDF01,AR00009,2026-06-16,2.516,2.332,0.0,5.88
IV-WDF01-AR00009-2026-06-17,WDF01,AR00009,2026-06-17,2.841,2.761,3.0,6.96
IV-WDF01-AR00009-2026-06-18,WDF01,AR00009,2026-06-18,6.056,5.426,0.0,13.68
IV-WDF01-AR00009-2026-06-19,WDF01,AR00009,2026-06-19,3.735,3.695,3.0,9.31
IV-WDF01-AR00009-2026-06-20,WDF01,AR00009,2026-06-20,1.957,1.627,0.0,4.1
IV-WDF01-AR00009-2026-06-21,WDF01,AR00009,2026-06-21,6.445,5.609,1.0,14.14
IV-WDF01-AR00009-2026-06-22,WDF01,AR00009,2026-06-22,4.638,4.58,1.0,11.54
IV-WDF01-AR00009-2026-06-23,WDF01,AR00009,2026-06-23,2.869,2.737,3.0,6.9
IV-WDF01-AR00009-2026-06-24,WDF01,AR00009,2026-06-24,6.268,5.517,0.0,13.91
IV-WDF01-AR00009-2026-06-25,WDF01,AR00009,2026-06-25,2.883,2.583,1.0,6.51
IV-WDF01-AR00009-2026-06-26,WDF01,AR00009,2026-06-26,3.097,2.496,0.0,6.29
IV-WDF01-AR00009-2026-06-27,WDF01,AR00009,2026-06-27,3.769,3.297,3.0,8.31
IV-WDF01-AR00009-2026-06-28,WDF01,AR00009,2026-06-28,3.322,3.026,0.0,7.63
IV-WDF01-AR00009-2026-06-29,WDF01,AR00009,2026-06-29,5.35,4.683,2.0,11.8
IV-WDF01-AR00009-2026-06-30,WDF01,AR00009,2026-06-30,2.913,2.913,0.0,7.34
IV-WDF01-AR00009-2026-07-01,WDF01,AR00009,2026-07-01,4.501,3.771,0.0,9.5
IV-WDF01-AR00009-2026-07-02,WDF01,AR00009,2026-07-02,3.729,3.55,1.0,8.95
IV-WDF01-AR00009-2026-07-03,WDF01,AR00009,2026-07-03,6.641,6.311,2.0,15.91
IV-WDF01-AR90036-2026-06-13,WDF01,AR90036,2026-06-13,4.153,4.126,1.0,11.0
IV-WDF01-AR90036-2026-06-14,WDF01,AR90036,2026-06-14,4.147,3.282,2.0,8.75
IV-WDF01-AR90036-2026-06-15,WDF01,AR90036,2026-06-15,6.2,5.347,1.0,14.26
IV-WDF01-AR90036-2026-06-16,WDF01,AR90036,2026-06-16,6.723,6.018,2.0,16.05
IV-WDF01-AR90036-2026-06-17,WDF01,AR90036,2026-06-17,5.42,5.287,3.0,14.1
IV-WDF01-AR90036-2026-06-18,WDF01,AR90036,2026-06-18,3.299,3.03,1.0,8.08
IV-WDF01-AR90036-2026-06-19,WDF01,AR90036,2026-06-19,3.475,2.978,2.0,7.94
IV-WDF01-AR90036-2026-06-20,WDF01,AR90036,2026-06-20,1.907,1.818,0.0,4.85
IV-WDF01-AR90036-2026-06-21,WDF01,AR90036,2026-06-21,4.067,3.562,1.0,9.5
IV-WDF01-AR90036-2026-06-22,WDF01,AR90036,2026-06-22,4.109,3.39,3.0,9.04
IV-WDF01-AR90036-2026-06-23,WDF01,AR90036,2026-06-23,4.034,3.449,1.0,9.2
IV-WDF01-AR90036-2026-06-24,WDF01,AR90036,2026-06-24,2.323,1.538,2.0,4.1
IV-WDF01-AR90036-2026-06-25,WDF01,AR90036,2026-06-25,3.964,3.272,0.0,8.73
IV-WDF01-AR90036-2026-06-26,WDF01,AR90036,2026-06-26,6.048,5.736,0.0,15.3
IV-WDF01-AR90036-2026-06-27,WDF01,AR90036,2026-06-27,1.466,1.23,0.0,3.28
IV-WDF01-AR90036-2026-06-28,WDF01,AR90036,2026-06-28,5.26,4.382,0.0,11.69
IV-WDF01-AR90036-2026-06-29,WDF01,AR90036,2026-06-29,5.346,4.728,2.0,12.61
IV-WDF01-AR90036-2026-06-30,WDF01,AR90036,2026-06-30,3.283,2.853,2.0,7.61
IV-WDF01-AR90036-2026-07-01,WDF01,AR90036,2026-07-01,3.622,3.351,2.0,8.94
IV-WDF01-AR90036-2026-07-02,WDF01,AR90036,2026-07-02,5.243,5.238,0.0,13.97
IV-WDF01-AR90036-2026-07-03,WDF01,AR90036,2026-07-03,1.418,1.298,3.0,3.46
IV-WDF01-AR00241-2026-06-13,WDF01,AR00241,2026-06-13,6.0,5.938,6.0,16.07
IV-WDF01-AR00241-2026-06-14,WDF01,AR00241,2026-06-14,6.0,5.28,6.0,14.29
IV-WDF01-AR00241-2026-06-15,WDF01,AR00241,2026-06-15,5.546,5.179,6.0,14.01
IV-WDF01-AR00241-2026-06-16,WDF01,AR00241,2026-06-16,6.0,5.68,6.0,15.37
IV-WDF01-AR00241-2026-06-17,WDF01,AR00241,2026-06-17,5.476,4.923,6.0,13.32
IV-WDF01-AR00241-2026-06-18,WDF01,AR00241,2026-06-18,5.361,4.64,6.0,12.56
IV-WDF01-AR00241-2026-06-19,WDF01,AR00241,2026-06-19,6.0,5.524,6.0,14.95
IV-WDF01-AR00241-2026-06-20,WDF01,AR00241,2026-06-20,6.0,5.87,6.0,15.88
IV-WDF01-AR00241-2026-06-21,WDF01,AR00241,2026-06-21,6.0,5.774,6.0,15.62
IV-WDF01-AR00241-2026-06-22,WDF01,AR00241,2026-06-22,6.0,5.172,6.0,13.99
IV-WDF01-AR00241-2026-06-23,WDF01,AR00241,2026-06-23,6.0,5.748,6.0,15.55
IV-WDF01-AR00241-2026-06-24,WDF01,AR00241,2026-06-24,6.0,5.578,6.0,15.09
IV-WDF01-AR00241-2026-06-25,WDF01,AR00241,2026-06-25,6.0,5.82,6.0,15.75
IV-WDF01-AR00241-2026-06-26,WDF01,AR00241,2026-06-26,5.236,4.975,6.0,13.46
IV-WDF01-AR00241-2026-06-27,WDF01,AR00241,2026-06-27,6.0,5.492,6.0,14.86
IV-WDF01-AR00241-2026-06-28,WDF01,AR00241,2026-06-28,6.0,5.768,6.0,15.61
IV-WDF01-AR00241-2026-06-29,WDF01,AR00241,2026-06-29,5.353,5.062,6.0,13.7
IV-WDF01-AR00241-2026-06-30,WDF01,AR00241,2026-06-30,5.407,4.747,6.0,12.84
IV-WDF01-AR00241-2026-07-01,WDF01,AR00241,2026-07-01,6.0,5.983,6.0,16.19
IV-WDF01-AR00241-2026-07-02,WDF01,AR00241,2026-07-02,6.0,5.439,6.0,14.72
IV-WDF01-AR00241-2026-07-03,WDF01,AR00241,2026-07-03,6.0,5.482,6.0,14.83
IV-WDF01-AR90019-2026-06-13,WDF01,AR90019,2026-06-13,5.152,4.345,3.0,12.69
IV-WDF01-AR90019-2026-06-14,WDF01,AR90019,2026-06-14,5.774,5.471,0.0,15.98
IV-WDF01-AR90019-2026-06-15,WDF01,AR90019,2026-06-15,1.868,1.018,0.0,2.97
IV-WDF01-AR90019-2026-06-16,WDF01,AR90019,2026-06-16,4.363,3.48,3.0,10.16
IV-WDF01-AR90019-2026-06-17,WDF01,AR90019,2026-06-17,4.501,3.797,3.0,11.09
IV-WDF01-AR90019-2026-06-18,WDF01,AR90019,2026-06-18,2.652,1.949,0.0,5.69
IV-WDF01-AR90019-2026-06-19,WDF01,AR90019,2026-06-19,1.85,1.661,2.0,4.85
IV-WDF01-AR90019-2026-06-20,WDF01,AR90019,2026-06-20,1.724,1.62,1.0,4.73
IV-WDF01-AR90019-2026-06-21,WDF01,AR90019,2026-06-21,2.269,1.415,2.0,4.13
IV-WDF01-AR90019-2026-06-22,WDF01,AR90019,2026-06-22,4.064,3.882,3.0,11.34
IV-WDF01-AR90019-2026-06-23,WDF01,AR90019,2026-06-23,5.176,4.755,2.0,13.89
IV-WDF01-AR90019-2026-06-24,WDF01,AR90019,2026-06-24,3.699,2.897,3.0,8.46
IV-WDF01-AR90019-2026-06-25,WDF01,AR90019,2026-06-25,1.322,1.179,0.0,3.44
IV-WDF01-AR90019-2026-06-26,WDF01,AR90019,2026-06-26,6.079,5.463,1.0,15.96
IV-WDF01-AR90019-2026-06-27,WDF01,AR90019,2026-06-27,6.889,6.15,2.0,17.96
IV-WDF01-AR90019-2026-06-28,WDF01,AR90019,2026-06-28,3.153,2.739,0.0,8.0
IV-WDF01-AR90019-2026-06-29,WDF01,AR90019,2026-06-29,4.066,3.641,1.0,10.63
IV-WDF01-AR90019-2026-06-30,WDF01,AR90019,2026-06-30,2.687,2.255,0.0,6.59
IV-WDF01-AR90019-2026-07-01,WDF01,AR90019,2026-07-01,7.378,7.197,0.0,21.02
IV-WDF01-AR90019-2026-07-02,WDF01,AR90019,2026-07-02,3.334,3.113,1.0,9.09
IV-WDF01-AR90019-2026-07-03,WDF01,AR90019,2026-07-03,6.291,6.105,0.0,17.83
IV-WDF01-AR00289-2026-06-13,WDF01,AR00289,2026-06-13,3.666,3.278,0.0,9.73
IV-WDF01-AR00289-2026-06-14,WDF01,AR00289,2026-06-14,3.064,2.842,3.0,8.43
IV-WDF01-AR00289-2026-06-15,WDF01,AR00289,2026-06-15,4.629,4.241,0.0,12.59
IV-WDF01-AR00289-2026-06-16,WDF01,AR00289,2026-06-16,0.858,0.851,0.0,2.53
IV-WDF01-AR00289-2026-06-17,WDF01,AR00289,2026-06-17,5.852,5.151,3.0,15.29
IV-WDF01-AR00289-2026-06-18,WDF01,AR00289,2026-06-18,6.012,5.606,3.0,16.64
IV-WDF01-AR00289-2026-06-19,WDF01,AR00289,2026-06-19,5.093,4.827,0.0,14.33
IV-WDF01-AR00289-2026-06-20,WDF01,AR00289,2026-06-20,4.602,3.959,2.0,11.75
IV-WDF01-AR00289-2026-06-21,WDF01,AR00289,2026-06-21,5.19,4.54,2.0,13.47
IV-WDF01-AR00289-2026-06-22,WDF01,AR00289,2026-06-22,2.38,1.703,2.0,5.05
IV-WDF01-AR00289-2026-06-23,WDF01,AR00289,2026-06-23,2.2,1.705,1.0,5.06
IV-WDF01-AR00289-2026-06-24,WDF01,AR00289,2026-06-24,2.341,1.486,1.0,4.41
IV-WDF01-AR00289-2026-06-25,WDF01,AR00289,2026-06-25,3.189,2.48,1.0,7.36
IV-WDF01-AR00289-2026-06-26,WDF01,AR00289,2026-06-26,1.859,1.337,3.0,3.97
IV-WDF01-AR00289-2026-06-27,WDF01,AR00289,2026-06-27,3.58,2.987,1.0,8.86
IV-WDF01-AR00289-2026-06-28,WDF01,AR00289,2026-06-28,4.863,4.671,1.0,13.86
IV-WDF01-AR00289-2026-06-29,WDF01,AR00289,2026-06-29,4.904,4.447,0.0,13.2
IV-WDF01-AR00289-2026-06-30,WDF01,AR00289,2026-06-30,6.906,6.358,3.0,18.87
IV-WDF01-AR00289-2026-07-01,WDF01,AR00289,2026-07-01,2.265,1.373,2.0,4.07
IV-WDF01-AR00289-2026-07-02,WDF01,AR00289,2026-07-02,5.878,5.544,0.0,16.45
IV-WDF01-AR00289-2026-07-03,WDF01,AR00289,2026-07-03,2.927,2.109,3.0,6.26
IV-WDF01-AR00240-2026-06-13,WDF01,AR00240,2026-06-13,6.0,5.308,6.0,15.75
IV-WDF01-AR00240-2026-06-14,WDF01,AR00240,2026-06-14,6.0,5.337,6.0,15.84
IV-WDF01-AR00240-2026-06-15,WDF01,AR00240,2026-06-15,5.236,4.949,6.0,14.69
IV-WDF01-AR00240-2026-06-16,WDF01,AR00240,2026-06-16,4.563,4.047,6.0,12.01
IV-WDF01-AR00240-2026-06-17,WDF01,AR00240,2026-06-17,6.0,5.57,6.0,16.53
IV-WDF01-AR00240-2026-06-18,WDF01,AR00240,2026-06-18,5.534,4.947,6.0,14.68
IV-WDF01-AR00240-2026-06-19,WDF01,AR00240,2026-06-19,6.0,5.485,6.0,16.28
IV-WDF01-AR00240-2026-06-20,WDF01,AR00240,2026-06-20,6.0,5.549,6.0,16.47
IV-WDF01-AR00240-2026-06-21,WDF01,AR00240,2026-06-21,6.0,5.517,6.0,16.37
IV-WDF01-AR00240-2026-06-22,WDF01,AR00240,2026-06-22,6.0,5.89,6.0,17.48
IV-WDF01-AR00240-2026-06-23,WDF01,AR00240,2026-06-23,6.0,5.615,6.0,16.66
IV-WDF01-AR00240-2026-06-24,WDF01,AR00240,2026-06-24,6.0,5.77,6.0,17.12
IV-WDF01-AR00240-2026-06-25,WDF01,AR00240,2026-06-25,6.0,5.587,6.0,16.58
IV-WDF01-AR00240-2026-06-26,WDF01,AR00240,2026-06-26,6.0,5.984,6.0,17.76
IV-WDF01-AR00240-2026-06-27,WDF01,AR00240,2026-06-27,6.0,5.134,6.0,15.24
IV-WDF01-AR00240-2026-06-28,WDF01,AR00240,2026-06-28,6.0,5.871,6.0,17.42
IV-WDF01-AR00240-2026-06-29,WDF01,AR00240,2026-06-29,5.174,4.53,6.0,13.44
IV-WDF01-AR00240-2026-06-30,WDF01,AR00240,2026-06-30,6.0,5.544,6.0,16.45
IV-WDF01-AR00240-2026-07-01,WDF01,AR00240,2026-07-01,6.0,5.333,6.0,15.83
IV-WDF01-AR00240-2026-07-02,WDF01,AR00240,2026-07-02,5.317,4.428,6.0,13.14
IV-WDF01-AR00240-2026-07-03,WDF01,AR00240,2026-07-03,6.0,5.339,6.0,15.84
IV-WDF01-AR00011-2026-06-13,WDF01,AR00011,2026-06-13,4.395,3.777,0.0,12.87
IV-WDF01-AR00011-2026-06-14,WDF01,AR00011,2026-06-14,3.173,2.993,2.0,10.2
IV-WDF01-AR00011-2026-06-15,WDF01,AR00011,2026-06-15,5.521,5.334,1.0,18.18
IV-WDF01-AR00011-2026-06-16,WDF01,AR00011,2026-06-16,1.857,1.521,1.0,5.18
IV-WDF01-AR00011-2026-06-17,WDF01,AR00011,2026-06-17,1.639,1.591,0.0,5.42
IV-WDF01-AR00011-2026-06-18,WDF01,AR00011,2026-06-18,2.275,1.874,1.0,6.39
IV-WDF01-AR00011-2026-06-19,WDF01,AR00011,2026-06-19,3.397,2.675,3.0,9.11
IV-WDF01-AR00011-2026-06-20,WDF01,AR00011,2026-06-20,4.747,4.633,1.0,15.79
IV-WDF01-AR00011-2026-06-21,WDF01,AR00011,2026-06-21,3.881,3.743,2.0,12.75
IV-WDF01-AR00011-2026-06-22,WDF01,AR00011,2026-06-22,1.913,1.465,3.0,4.99
IV-WDF01-AR00011-2026-06-23,WDF01,AR00011,2026-06-23,1.19,1.077,2.0,3.67
IV-WDF01-AR00011-2026-06-24,WDF01,AR00011,2026-06-24,4.531,4.218,3.0,14.37
IV-WDF01-AR00011-2026-06-25,WDF01,AR00011,2026-06-25,2.287,1.599,2.0,5.45
IV-WDF01-AR00011-2026-06-26,WDF01,AR00011,2026-06-26,2.919,2.073,2.0,7.06
IV-WDF01-AR00011-2026-06-27,WDF01,AR00011,2026-06-27,3.099,2.687,0.0,9.16
IV-WDF01-AR00011-2026-06-28,WDF01,AR00011,2026-06-28,5.482,5.411,0.0,18.44
IV-WDF01-AR00011-2026-06-29,WDF01,AR00011,2026-06-29,1.224,0.882,1.0,3.01
IV-WDF01-AR00011-2026-06-30,WDF01,AR00011,2026-06-30,5.725,5.381,3.0,18.34
IV-WDF01-AR00011-2026-07-01,WDF01,AR00011,2026-07-01,2.134,1.358,2.0,4.63
IV-WDF01-AR00011-2026-07-02,WDF01,AR00011,2026-07-02,3.981,3.162,2.0,10.77
IV-WDF01-AR00011-2026-07-03,WDF01,AR00011,2026-07-03,3.461,2.912,2.0,9.92
IV-WDF01-AR00084-2026-06-13,WDF01,AR00084,2026-06-13,4.538,3.743,3.0,12.75
IV-WDF01-AR00084-2026-06-14,WDF01,AR00084,2026-06-14,7.011,6.655,1.0,22.68
IV-WDF01-AR00084-2026-06-15,WDF01,AR00084,2026-06-15,3.682,3.225,0.0,10.99
IV-WDF01-AR00084-2026-06-16,WDF01,AR00084,2026-06-16,3.611,3.338,3.0,11.37
IV-WDF01-AR00084-2026-06-17,WDF01,AR00084,2026-06-17,5.738,5.605,0.0,19.1
IV-WDF01-AR00084-2026-06-18,WDF01,AR00084,2026-06-18,4.081,3.631,3.0,12.37
IV-WDF01-AR00084-2026-06-19,WDF01,AR00084,2026-06-19,4.449,3.831,0.0,13.05
IV-WDF01-AR00084-2026-06-20,WDF01,AR00084,2026-06-20,0.774,0.763,2.0,2.6
IV-WDF01-AR00084-2026-06-21,WDF01,AR00084,2026-06-21,6.259,5.664,0.0,19.3
IV-WDF01-AR00084-2026-06-22,WDF01,AR00084,2026-06-22,5.414,5.145,3.0,17.53
IV-WDF01-AR00084-2026-06-23,WDF01,AR00084,2026-06-23,6.207,5.41,1.0,18.43
IV-WDF01-AR00084-2026-06-24,WDF01,AR00084,2026-06-24,2.35,1.938,1.0,6.6
IV-WDF01-AR00084-2026-06-25,WDF01,AR00084,2026-06-25,2.304,1.853,0.0,6.31
IV-WDF01-AR00084-2026-06-26,WDF01,AR00084,2026-06-26,5.949,5.471,3.0,18.64
IV-WDF01-AR00084-2026-06-27,WDF01,AR00084,2026-06-27,5.27,4.81,1.0,16.39
IV-WDF01-AR00084-2026-06-28,WDF01,AR00084,2026-06-28,3.434,2.827,2.0,9.63
IV-WDF01-AR00084-2026-06-29,WDF01,AR00084,2026-06-29,2.606,2.145,0.0,7.31
IV-WDF01-AR00084-2026-06-30,WDF01,AR00084,2026-06-30,3.584,3.55,1.0,12.1
IV-WDF01-AR00084-2026-07-01,WDF01,AR00084,2026-07-01,4.053,3.966,3.0,13.51
IV-WDF01-AR00084-2026-07-02,WDF01,AR00084,2026-07-02,3.181,2.387,2.0,8.13
IV-WDF01-AR00084-2026-07-03,WDF01,AR00084,2026-07-03,1.78,1.033,1.0,3.52
